Saliva_700114048	Saliva_700110591	Saliva_700109387	Saliva_700111509	Saliva_700109868	Saliva_700097361	Saliva_700105973	Saliva_700100417	Saliva_700105621	Saliva_700110816	Saliva_700111578	Saliva_700111443	Saliva_700110225	Saliva_700110159	Saliva_700106858	Saliva_700103654	Saliva_700101519	Saliva_700098870	Saliva_700098433	Saliva_700097841	Saliva_700097004	Saliva_700099129	Saliva_700105419	Saliva_700106000	Saliva_700103564	Saliva_700037075	Saliva_700103606	Saliva_700038229	Saliva_700105724	Saliva_700106648	Saliva_700106600	Saliva_700103431	Saliva_700038011	Saliva_700105835	Saliva_700111030	Saliva_700107193	Saliva_700110423	Saliva_700110705	Saliva_700098205	Saliva_700111815	Saliva_700100169	Saliva_700106339	Saliva_700097485	Saliva_700096165	Saliva_700107997	Saliva_700097574	Saliva_700108786	Saliva_700096271	Saliva_700108288	Saliva_700095778	Saliva_700034842	Saliva_700034236	Saliva_700034085	Saliva_700034626	Saliva_700035161	Saliva_700032929	Saliva_700035301	Saliva_700102417	Saliva_700035518	Saliva_700035579	Saliva_700035377	Saliva_700107044	Saliva_700033808	Saliva_700102962	Saliva_700033367	Saliva_700099807	Saliva_700023643	Saliva_700032226	Saliva_700024594	Saliva_700024546	Saliva_700032072	Saliva_700016972	Saliva_700032144	Saliva_700015861	Saliva_700016460	Stool_700111026	Stool_700111574	Stool_700103672	Stool_700106946	Stool_700109750	Stool_700097357	Stool_700111811	Stool_700110812	Stool_700110155	Stool_700109383	Stool_700109230	Stool_700106809	Stool_700105991	Stool_700105787	Stool_700105049	Stool_700101515	Stool_700098866	Stool_700096865	Stool_700096700	Stool_700096590	Stool_700096568	Stool_700095213	Stool_700108954	Stool_700035369	Stool_700106504	Stool_700106551	Stool_700106754	Stool_700097415	Stool_700108095	Stool_700105613	Stool_700103558	Stool_700106663	Stool_700106615	Stool_700107189	Stool_700105882	Stool_700110353	Stool_700106412	Stool_700110701	Stool_700098201	Stool_700098599	Stool_700111505	Stool_700110587	Stool_700098735	Stool_700106979	Stool_700099442	Stool_700106701	Stool_700109449	Stool_700097481	Stool_700096161	Stool_700096943	Stool_700096511	Stool_700107993	Stool_700096418	Stool_700096104	Stool_700097116	Stool_700096047	Stool_700095956	Stool_700095774	Stool_700095717	Stool_700034838	Stool_700034081	Stool_700034622	Stool_700035157	Stool_700032925	Stool_700035297	Stool_700035785	Stool_700035575	Stool_700033796	Stool_700101290	Stool_700101840	Stool_700107007	Stool_700033363	Stool_700100413	Stool_700032316	Stool_700032222	Stool_700032068	Stool_700015922	Stool_700016960	Stool_700032132	Stool_700015857
Stool_700103672	0.556573583231813	0.435818880548899	0.5084360002837	0.56942927670736	0.492778331223047	0.49668157933342	0.614023892799825	0.433195708071777	0.490989195427313	0.605198625328608	0.500835664117041	0.56177689207573	0.507196030643871	0.461077964210369	0.649691356652931	0.541286858301489	0.499838174420131	0.494564686066874	0.576351327032506	0.481550975538179	0.547566860567844	0.524502235941801	0.616124711340078	0.562435284209015	0.638189093730418	0.542340287254604	0.565686606896414	0.525606159770013	0.475578134197751	0.563167726605186	0.495570031569069	0.576441079227779	0.598830315799946	0.53381597310935	0.532130008131384	0.462620764389335	0.523099014438458	0.569506955803948	0.52018169259388	0.47183600714659	0.508090957875843	0.661294127014977	0.465851177466474	0.577443054631313	0.541935203072335	0.594131610956382	0.527199812999359	0.536850950692931	0.527101038209283	0.543790532937391	0.495356989160536	0.609672085323718	0.494628262477194	0.5835767171653	0.563029430824938	0.537173686367119	0.491436230388106	0.536191828683052	0.542605164012395	0.501586052005619	0.474671997371462	0.494067055040603	0.486692971063622	0.479688804503726	0.545678281405114	0.61036360753373	0.57374833654884	0.595493226012762	0.58385610476899	0.561679686317876	0.532180682065344	0.539113582947656	0.518060488388396	0.4586521943408	0.607774969297474	0.455941072761784	0.294786433479313	0	0.377708961352147	0.556741075236047	0.390644441863436	0.399365826000283	0.247603533482075	0.341141771035628	0.464582123649303	0.443657426571069	0.181013022030845	0.305459702794975	0.403429936399595	0.258120345337614	0.486070827001846	0.36990479249802	0.521132359660586	0.534140402359765	0.347930044296436	0.267881708003779	0.355906332004927	0.561034974866161	0.438550996842451	0.273151136513865	0.360956882438817	0.238675830739797	0.236720217709186	0.406259055503936	0.326662510380789	0.640139882802715	0.576389854763843	0.453605753839661	0.512517596145926	0.197378586429849	0.262687212537872	0.337564504718088	0.328460877665629	0.328569935756079	0.399231756029136	0.498905532315667	0.443677209474141	0.469547549852102	0.551541957340342	0.363331946531912	0.402936242583307	0.45770851035007	0.30631968125376	0.427795023928814	0.298520293086665	0.24862083421778	0.593878420811162	0.406401094761204	0.433855043216568	0.246638974791975	0.553525044469786	0.184684831407213	0.369322638531896	0.348118503328536	0.509913674456072	0.493102800069303	0.283924393623838	0.452529491327531	0.430994005099267	0.35852764788212	0.215747249940444	0.313517128908598	0.310125707377066	0.330164901827791	0.3598999890156	0.442893548170579	0.402615460676155	0.47781558272208	0.513704495869942	0.354657729305388	0.42606169331203	0.479353613560323	0.462489461771366	0.573181908302357	0.438684231258506
Stool_700106946	0.738546293071506	0.586944067106164	0.67852639375447	0.770371052853142	0.578449848599597	0.666826495272388	0.795975491514306	0.541182662929156	0.644243435208404	0.773163094724362	0.664736870508659	0.737454215681658	0.651986482596479	0.569221367155403	0.816931381059416	0.696486184406854	0.656152727487286	0.639757292474364	0.749163686694218	0.639072077103653	0.715068943153782	0.653094905192592	0.807041765849186	0.747519368199265	0.800172912429634	0.714165540986514	0.754057270522192	0.668400678396742	0.631576414176066	0.748844516849078	0.615340251451174	0.735891238261645	0.765785813646775	0.708557703317366	0.683522751944703	0.546154968074051	0.67841375879708	0.747820129520732	0.660291092548544	0.485170177971848	0.672327590322213	0.799388052045564	0.600257473697783	0.721585754607343	0.713139634678423	0.77263124179275	0.690617836642854	0.708970583104474	0.696346723499859	0.699398446264513	0.653349304276046	0.772885780173968	0.641267037695889	0.750162726877206	0.749292089043567	0.711501903364109	0.502742231536185	0.707454161694104	0.700625558930407	0.663612512320902	0.602416898590041	0.663592990391727	0.647703615429874	0.646859088013075	0.721090280312046	0.792756731525566	0.733502848326418	0.769759166593438	0.745408080261552	0.722176723993304	0.700807564541584	0.698557347422896	0.670992028966391	0.567130070819262	0.794021592895645	0.141324794934056	0.294307399352942	0.377708961352147	0	0.259588029516622	0.245888966992037	0.199170972954543	0.438600349514668	0.329782399644396	0.199063328804018	0.17799663234375	0.28180774592772	0.440231037790503	0.597326123520299	0.444165156207089	0.229256816262295	0.145243579383257	0.2088636356911	0.225272865248775	0.261964165582995	0.35347092415634	0.189885852810614	0.261013490710916	0.115499686294334	0.267244441353191	0.391278706067747	0.473361888740619	0.29500564039181	0.143835923308292	0.513729779928712	0.428719731014741	0.371345190137339	0.189095881360224	0.200479550472177	0.365634657996658	0.266322648610803	0.283729427053648	0.247803317161799	0.247801952368537	0.191225953785987	0.22288219509382	0.186477593994119	0.212203075607556	0.259895050818378	0.241687639521912	0.231637692380573	0.281010568731185	0.217464042443725	0.625292272322977	0.390019432067865	0.364393853435889	0.370777744078059	0.136031411007332	0.169886168836867	0.251234962501603	0.245068171506012	0.390894716166578	0.150392926446362	0.192080293225456	0.218586748869754	0.251931550936283	0.273973571904765	0.191363858490628	0.187539648969944	0.314666864358224	0.461726648048672	0.283616873561168	0.246217239003845	0.289828640028646	0.24748473698615	0.176051715006648	0.139693843690874	0.182698713035738	0.228832533272272	0.556616349534193	0.219197019433627	0.217431674684582	0.231816755249114	0.263187390316395	0.181604024351958
Stool_700109750	0.829948139415803	0.666530464286835	0.76224060427948	0.869545260026439	0.637992494326382	0.754189840267773	0.897576204080833	0.617305146417503	0.726463660237377	0.857076726379333	0.748398718375419	0.835839600166032	0.729843555368543	0.645229178548499	0.900152410289053	0.783142285347734	0.74742968244421	0.726344119111782	0.838468753318629	0.722222184366598	0.801724181211564	0.741320894008453	0.911199465673815	0.846640254698164	0.892968864118651	0.796890184101743	0.851264757617018	0.756701579844246	0.712691029382628	0.841184164396898	0.694139961898292	0.821719546922561	0.845293723346683	0.79280264415082	0.768065989793729	0.630469778214845	0.76438020809022	0.837800390356636	0.749231754571008	0.559870750298548	0.763730276636321	0.8929342098251	0.675987977528754	0.813528141702232	0.799287867624063	0.863910885855918	0.782717071124076	0.804372238926316	0.784567937900976	0.789972576260818	0.734950230980634	0.863286132161201	0.72326901043173	0.843449327327421	0.848257251327248	0.801555650805447	0.564726796592464	0.793839545657394	0.785154342689	0.74424815337312	0.68924486402135	0.755456850348772	0.735169170823959	0.729429751332613	0.809036870153124	0.895195569953481	0.818422798665728	0.865563638213106	0.823518253186648	0.814536765625449	0.789729994352258	0.785266634044309	0.758759410622115	0.647789548726847	0.892480642262014	0.201054107983884	0.459860062361871	0.556741075236047	0.259588029516622	0	0.3097735999632	0.312837342721385	0.61702592562303	0.412623433392157	0.210904142928091	0.257594049525776	0.48484510048303	0.625117042195922	0.757358179899411	0.634565431614077	0.207424574906651	0.270537217997711	0.125386991806583	0.1539038033102	0.336411581084953	0.521885637625764	0.33319099520335	0.103667037306121	0.211598140840048	0.40365517637051	0.54109966313429	0.671991932774683	0.431834067700139	0.26991840324131	0.697790930956665	0.350823403553135	0.370552492800071	0.185790456173396	0.161449316931454	0.566165945599163	0.400233572991805	0.453059294242369	0.362469449399078	0.372675556097783	0.286058134282381	0.132703086567143	0.259810300495035	0.266574076908093	0.105333840697235	0.326702357643589	0.348921854195845	0.395510430421475	0.397153567381694	0.750388114144025	0.473582218633572	0.509839539869903	0.315385409736857	0.251362487098591	0.259522176427128	0.409634455753085	0.0725724627059361	0.548315362274644	0.283960155851409	0.320521103580859	0.20391904622178	0.314709225004179	0.420813905368451	0.230849504426138	0.238627830215621	0.442623613685778	0.648336971357695	0.421160026985729	0.37306027215377	0.434259055226792	0.326802217141738	0.173056734829074	0.232778419482508	0.150094030585182	0.188718545281781	0.717254689604465	0.337706382954012	0.179839348070109	0.266689576581388	0.0981742123232712	0.224616016708223
Stool_700097357	0.618408518925951	0.469811897168944	0.573250501421989	0.658256678056612	0.489147495860404	0.540338225710157	0.669493495069808	0.425951020097728	0.518683130295178	0.666025963737289	0.551446804013466	0.609316488282948	0.524645298290847	0.457567954085689	0.710791679994945	0.579411024582696	0.525022833516736	0.514051480324024	0.625091893307111	0.515799093669347	0.582795094098844	0.530785952548866	0.711304550785041	0.614039378503859	0.668311421050281	0.586622075018036	0.641703289982571	0.552673900623356	0.518865215066139	0.646466564751372	0.499946792881193	0.63961062335844	0.643556997037864	0.595295291742005	0.546544258107237	0.417045023585219	0.54968515237353	0.622463956102541	0.539318088819362	0.381677714223557	0.541245705909753	0.681026446844139	0.476336389032795	0.589143852423067	0.594864783074804	0.648029457066093	0.578614070505192	0.575917952975442	0.579750081773172	0.573284114404011	0.541747425156638	0.651859454016441	0.508342500312758	0.61377424570158	0.648642382025147	0.590242243636081	0.399909778409513	0.597268301948438	0.568156478905504	0.541385812271983	0.47143886104144	0.564328129241953	0.53604139250454	0.528343884818193	0.591856243084264	0.682787887176028	0.620815498639887	0.636266882278765	0.618814227402304	0.592331995891492	0.574762648599634	0.570721015340207	0.551181131277797	0.443024024413641	0.692829362561309	0.252092933139292	0.319315130462926	0.390644441863436	0.245888966992037	0.3097735999632	0	0.188178860046233	0.461902605771694	0.236629854735321	0.27576015249342	0.289423749554352	0.344714723452224	0.492540118343409	0.608099589398736	0.474340740003728	0.316018742781927	0.205533172388354	0.285917949495368	0.291257825258775	0.242628916156878	0.378106434324114	0.267287059062786	0.326741977372732	0.271548147913623	0.230949767180154	0.402422451995812	0.532872464515969	0.3141850750158	0.206523471000543	0.557672030226277	0.482162995840529	0.422977773292589	0.280665051587212	0.296106063512927	0.39432808434628	0.24735164864987	0.3305393484161	0.270654072340954	0.26034384929405	0.235795300964629	0.295103014103743	0.289630627542714	0.307601645623614	0.333036651611428	0.189072009161058	0.296239826967603	0.290231125846197	0.261198326197866	0.611707605591432	0.353876680222147	0.353872843399079	0.434698551156917	0.231584159366504	0.264305842048338	0.285932707773225	0.306884611416633	0.410042074637706	0.20404361508811	0.212099053194202	0.286242012359078	0.314101828990311	0.269194495531988	0.266351755879933	0.220329806975972	0.298620104669535	0.482186747817561	0.274804502715126	0.250364415180264	0.283712647023327	0.160530406593853	0.270525575386605	0.257894523706305	0.260511728005973	0.324947065118782	0.561597437962898	0.320084427913314	0.240292202935999	0.267268663130939	0.336225443264363	0.215323048960514
Stool_700111811	0.663430016835499	0.518747009180891	0.627515491099017	0.702457043734434	0.503501294058584	0.590863241274505	0.720082507351928	0.480114795794718	0.57094705297946	0.722706052856739	0.591316771287373	0.655914006567386	0.571758444009106	0.49488337145476	0.756390966596123	0.624810379923024	0.583622912348108	0.562812286770398	0.681406867628997	0.568820635158848	0.637149333366905	0.574682532164437	0.741231083420511	0.669763850438129	0.725140631865602	0.639888555312712	0.688073413206842	0.592343516563601	0.554090224553962	0.685659653193784	0.53701125616985	0.691204508323025	0.696734387689314	0.644687971231433	0.606216810146616	0.473987441238229	0.603905802628691	0.678928066424352	0.597100575686785	0.407913458348586	0.592298685472375	0.743624015948778	0.522255035771456	0.648619835509036	0.640181232391206	0.699414504182958	0.622999883452385	0.628810802070461	0.634624053383301	0.631601595353101	0.592648589611471	0.706077365492758	0.567023885891452	0.674754035236747	0.680051691004606	0.642546005242402	0.425042724325771	0.653111940215548	0.618660167180184	0.587901614914461	0.522953364635932	0.614011527488507	0.58288304933799	0.578938929648824	0.648849619542146	0.732826604409869	0.690112700475167	0.692404385065169	0.689840223964695	0.640397041692042	0.625218751834627	0.624040817010984	0.598161078224437	0.501889625919405	0.744476461020413	0.218555809937248	0.298738096561918	0.399365826000283	0.199170972954543	0.312837342721385	0.188178860046233	0	0.451835988476373	0.250306174092158	0.219337713469168	0.250498473025691	0.329419671809863	0.47104078996772	0.59150581466601	0.463110392205804	0.26507390665087	0.20003316305307	0.264715988698616	0.257091034088952	0.240297859328535	0.361611967329862	0.246046616335864	0.29335775478756	0.222358568462321	0.214716641128161	0.393289952753095	0.504682885017217	0.305730599184156	0.171783569210327	0.537455799152273	0.44869321352186	0.389127696925096	0.26594316478943	0.256219801577088	0.384204606309605	0.244665633546605	0.303718933164943	0.268041989430049	0.270125332735434	0.164124972914049	0.27389019982923	0.220284631757404	0.241192827838961	0.296046924710923	0.196969749400286	0.276954865045002	0.274923842485014	0.259456699125143	0.595822436725821	0.364177012844717	0.357946374499928	0.397584735895661	0.172275516575653	0.190273488445256	0.284431987472205	0.287544210466449	0.422420027835616	0.173643174426638	0.222492932430859	0.254118036433651	0.294805221772625	0.273374162220876	0.227793463971498	0.216890317549705	0.297115352204467	0.476608253688684	0.228132744252249	0.266209182556651	0.282285902034212	0.20000710665822	0.238840649795447	0.219882262071202	0.231746917480723	0.282190595500482	0.543095715362081	0.299239282742924	0.206005007947841	0.265937316515016	0.315229080379673	0.173084418405659
Stool_700110812	0.53202502041492	0.472276240060842	0.502571332551361	0.524077979269556	0.492019972499249	0.491751108470349	0.576694138189705	0.492682146780012	0.465142480973518	0.573771908354931	0.482703699062076	0.561416758288934	0.51076931975146	0.497027838506944	0.622563600042689	0.50325003758273	0.497272487915436	0.506079535197186	0.586659536011826	0.467444615287738	0.536037333726017	0.517200423236731	0.545975445833173	0.572454711441558	0.603493804473965	0.538487625584349	0.520700644865685	0.515063308623379	0.485577112071544	0.51370675432244	0.49825426465416	0.542941600671927	0.571829038664543	0.526181004775884	0.52918158120354	0.496593229597892	0.523098238950878	0.560866165569928	0.528035531642799	0.526549114597398	0.509415859216884	0.680101243740208	0.472053529169032	0.57714572939711	0.515700318365998	0.563196507715228	0.505886307748377	0.537764252408933	0.535796003684253	0.554071733219199	0.471110418891741	0.615431252527527	0.478790879472552	0.563332235164353	0.519274057998184	0.509208747104021	0.549898605573212	0.512145933825971	0.548954268954489	0.496732942496411	0.479703322132713	0.451068928643792	0.454879706190322	0.462717989784306	0.54182603638894	0.552860306421873	0.540110988386041	0.579412462305837	0.556468763266634	0.566455324870629	0.531519257263525	0.513028035074197	0.486489446365323	0.482521775498167	0.576863241366359	0.505399827991611	0.289105433305235	0.247603533482075	0.438600349514668	0.61702592562303	0.461902605771694	0.451835988476373	0	0.429049252315437	0.514018942652447	0.479684089486131	0.239654545954281	0.243651237010928	0.289605434384674	0.153014615173722	0.552237096048537	0.427128740795798	0.566665235890426	0.582495232624298	0.38179718158725	0.365164496950947	0.428647250198583	0.602460646637843	0.495218612954614	0.387880592543685	0.46551611194916	0.19888436822122	0.266005109292949	0.442906956579516	0.180248721662907	0.68304107787458	0.612272782332518	0.543664711243491	0.567215361795564	0.177016417590269	0.298945977434123	0.431908990412303	0.347676121800377	0.358050778164641	0.465663953051661	0.576972356150604	0.471602677930326	0.516973135159876	0.598576258753951	0.447844693619345	0.497400581808453	0.486191948457221	0.336664359870226	0.31130080008638	0.300470361462471	0.281834813773676	0.635770879345613	0.440589118751511	0.496273275695904	0.29144179180739	0.610153730679636	0.233181760139648	0.412932044936299	0.385681393453532	0.547080181504732	0.567605369146761	0.378039846252669	0.496095428451582	0.513322130522396	0.485000120438969	0.195932641633686	0.319509792214617	0.342208895883782	0.355658650764109	0.445086316638015	0.521988247474728	0.471703729973325	0.537948031572525	0.549589838059975	0.231481074948465	0.466978832568641	0.552721554046612	0.541457391384833	0.615670597258833	0.505209490761894
Stool_700110155	0.551126034433067	0.403201036361546	0.485892289909616	0.584743472872603	0.491808195748756	0.491963078731998	0.611556063240059	0.387272223057815	0.505555711385245	0.585178851529522	0.474691696895712	0.565527303432323	0.49426636799286	0.457036941422586	0.637318077827542	0.569814940615475	0.481380471363493	0.453259797628456	0.568974217471972	0.478582683754474	0.539141758881563	0.537130759516489	0.670548011958058	0.563383702412937	0.657530701921548	0.541372232415423	0.572000867018576	0.542203363708965	0.444650672812638	0.621105744512723	0.491457084645619	0.581138416026184	0.575004384760165	0.510936063841476	0.545186136679719	0.443118912398381	0.511603561534319	0.569185768990223	0.483861972498352	0.393491083034949	0.519735847683223	0.610500460707778	0.428948608542344	0.549884420408009	0.520488436276413	0.573902227065508	0.549479659606724	0.549902746708689	0.508535678459293	0.510061515888474	0.497092774050856	0.592856399402847	0.504156918912173	0.582146453525611	0.602037484898272	0.536385650615039	0.41583990912069	0.531199579084725	0.527633263724533	0.503315546312292	0.452461950777257	0.531265196508912	0.502484924327402	0.47151017089526	0.556274869733288	0.627866092332032	0.552067262468686	0.590424245079385	0.563890527995317	0.57697396975246	0.547380884658402	0.559009852005563	0.543089950121361	0.431858964789761	0.58821219212694	0.339529095186041	0.266177777753463	0.341141771035628	0.329782399644396	0.412623433392157	0.236629854735321	0.250306174092158	0.429049252315437	0	0.340086493610333	0.353249509258016	0.301841053109538	0.450449875764221	0.572172661318432	0.448631203540276	0.378968711111688	0.30489135086386	0.381332897089326	0.356113863473771	0.233337343614757	0.35838585174119	0.328590271600818	0.400765151957975	0.340241384135743	0.213801389683427	0.445170081802542	0.475084570933937	0.280782432581078	0.287910622426155	0.500785255790735	0.529290700385946	0.488128693949203	0.368777691989664	0.379749951929105	0.355727480943501	0.223178536506783	0.372199390822874	0.270461211221134	0.280284421472357	0.259345475797929	0.370772369180418	0.3437481982607	0.351008375770853	0.388147236597392	0.166585696612949	0.379049980841276	0.350543661669367	0.277849775195348	0.546161467961648	0.29580949370682	0.310724282322945	0.485659919910782	0.309913442965668	0.319268015538817	0.249633098480827	0.40081639540299	0.372564724893679	0.271296714535742	0.27176373219186	0.37864030369683	0.348270686374297	0.282352355649188	0.339903111083546	0.269656102898674	0.403605321502352	0.422842164523501	0.203173595767142	0.230895017497035	0.312440782355403	0.137155657360663	0.354296876616407	0.318851036030798	0.349527032064367	0.391582353240093	0.518513483087386	0.397798017768574	0.284676026514895	0.339056737640014	0.415996696695065	0.278706961889241
Stool_700109383	0.754900742869345	0.60627760717751	0.700689143748351	0.791288307906188	0.587476812115608	0.682120481469282	0.814647361557804	0.559103717471444	0.659870020951098	0.795776779048852	0.683494633713057	0.756998509288188	0.673187380242265	0.586961267147039	0.83895364906939	0.712805688120579	0.676757099796185	0.662614429918551	0.773995684503049	0.656799612908463	0.73631168154735	0.670516550698039	0.82719581063834	0.772110192110423	0.8205651592095	0.738591012308462	0.773527670674071	0.684620272375442	0.653060863091632	0.765264367499963	0.634080593086498	0.756026670502783	0.786119096156691	0.730889388000329	0.699798293054698	0.562056629395031	0.700258677959646	0.769879097025589	0.683315727126269	0.497072382062176	0.687668222302741	0.827562830245452	0.620094390594062	0.745608726397339	0.729114350513488	0.7910918063494	0.708987866320705	0.725807173604457	0.719903654384528	0.723292139032239	0.672058419011592	0.799656936539273	0.66020058350361	0.775356613386172	0.769064474680425	0.728038077559209	0.513422988327711	0.727407859561887	0.724507958094111	0.68494845575283	0.622734746538676	0.68360693885015	0.662730650933534	0.661067224567063	0.737243798628708	0.814467200214445	0.754926204262714	0.786100854980282	0.755480130018933	0.745567101703067	0.717637167140941	0.716274765248264	0.687297535590523	0.584724995179347	0.815364375391704	0.130146085383867	0.333398569565054	0.464582123649303	0.199063328804018	0.210904142928091	0.27576015249342	0.219337713469168	0.514018942652447	0.340086493610333	0	0.146945554990439	0.397595823185768	0.533033836486584	0.658638560771532	0.515802535995343	0.127769720093173	0.205020985790085	0.154039926416635	0.169555435272032	0.287907248296986	0.422227835663199	0.249871122011679	0.19237008920285	0.173136291784768	0.321531528622721	0.452724647831996	0.576167455872325	0.351311225108382	0.189598409236328	0.593950357133074	0.370886406789572	0.316408192053876	0.201826322818758	0.167206924016466	0.452785379497238	0.303171747374125	0.365082751213629	0.314203850732159	0.307824951288398	0.186812641718916	0.187709504590944	0.240564327925612	0.24318354987868	0.191455325204509	0.266669359130312	0.267403917024171	0.322204804828967	0.299290919811408	0.644815653793659	0.416524935281333	0.403262977231232	0.308530736307282	0.156783628023145	0.171307282343196	0.335810471398666	0.197429774434105	0.455765219415139	0.214988188232407	0.269425791452607	0.157206646684697	0.270695329532381	0.335784404608253	0.0917893866312515	0.205910184779517	0.377044297140238	0.558212011414956	0.328684038540657	0.31481024504414	0.34181749939785	0.271995756260834	0.171062084203267	0.184422409679736	0.148707922608012	0.19528844545929	0.608236945148824	0.257294477001301	0.140204885787109	0.21604160744522	0.194325715841212	0.187618983050028
Stool_700109230	0.752370032584422	0.612499786577986	0.701967418245985	0.784627773045125	0.596732623516223	0.683316106232874	0.809696445962045	0.566999186062712	0.664377743191679	0.794843382234824	0.686271384777987	0.756318233365506	0.676624712445467	0.592717906593216	0.837278332883794	0.715180906840278	0.680173457778827	0.665196099639265	0.772492159146248	0.660066514250916	0.73818889979757	0.674564363433412	0.819781494494101	0.772313862544468	0.818627282009722	0.739251093281705	0.768934128890081	0.687885412705819	0.656700222057755	0.761575437916168	0.640090239791248	0.756777681284413	0.786701843209895	0.731930652445852	0.703793013263186	0.571269049064053	0.702824762083506	0.77003733399407	0.68591861079293	0.505775410108702	0.688272576021051	0.825714094407307	0.625571409616522	0.747043094926556	0.72937751688389	0.788999104816891	0.706702235054848	0.725729595964847	0.721831604804082	0.724987206716077	0.673171297737643	0.798466546521727	0.663466424954746	0.77259241068796	0.764678548918772	0.727559619151027	0.523914815817761	0.728025459581175	0.725275392034501	0.687793500082429	0.627620690808773	0.682099503104836	0.661701464961997	0.662430900513689	0.73746682474316	0.807228187502203	0.755131225399586	0.784413068421664	0.758014180139716	0.746518358861844	0.719392626184913	0.718890440713596	0.689372988178155	0.591891935576158	0.808478334502268	0.166576459560361	0.33063382997037	0.443657426571069	0.17799663234375	0.257594049525776	0.289423749554352	0.250498473025691	0.479684089486131	0.353249509258016	0.146945554990439	0	0.369872853806919	0.502830066853535	0.642321555914104	0.494044572465381	0.193611828553391	0.171284847947497	0.184604445947385	0.208613972413198	0.281967851549417	0.40028700661502	0.212995272215457	0.240607119919102	0.15946425185247	0.342985238668446	0.430789675388242	0.533585112305228	0.322214636263942	0.175084904071732	0.551337841372573	0.416862002575796	0.356025671087357	0.20469385054738	0.229162633848447	0.42522532514935	0.290027337749145	0.33392825161464	0.276782153344266	0.263729939542415	0.214610072832074	0.226217891847885	0.24071785104863	0.246548991105315	0.241923940036886	0.259518929623891	0.256935751711581	0.312975593089118	0.26070810571741	0.641759041094765	0.394510305996796	0.323658618825526	0.352378137963865	0.136051489535334	0.177142159550131	0.283348628048039	0.23732085588452	0.429204562439794	0.173964822721046	0.225576018308051	0.182451678444103	0.277578126521034	0.306472988343521	0.152159688555486	0.207665318709472	0.338572434722987	0.529521765870818	0.342427980265537	0.270584050282383	0.316226515285379	0.2705384773282	0.170540896582638	0.145838736989133	0.178593790999358	0.190296660623769	0.595181210313858	0.229041910061305	0.212628879193508	0.240750496616886	0.235519194031957	0.198813265396006
Stool_700106809	0.605807780901403	0.471029587063835	0.558591258875242	0.618353313666423	0.485909055200997	0.541835491134981	0.652616356823604	0.449665423877859	0.526108117410081	0.654369617418239	0.547920786513907	0.607442652051945	0.541869001202973	0.47262010952539	0.699706978255515	0.575197392760863	0.528137990987833	0.525863421054228	0.622542872395472	0.519176763826757	0.594953819202227	0.541976773662963	0.646740051681958	0.615835100351146	0.677704340211383	0.591163658799823	0.614269810352053	0.545024760797657	0.517418250922217	0.597322192473112	0.511571679834703	0.620008874477461	0.6496534857104	0.586645632762789	0.566981075198254	0.482557329459149	0.557536900130009	0.620121458481071	0.55125404674235	0.425884312488941	0.546789398414395	0.696982744942887	0.490498511384745	0.600357385522155	0.589770373407937	0.644345029766151	0.568901713581404	0.57431241091921	0.570686873809209	0.577023239889291	0.537862343280423	0.642709117091268	0.529866910348936	0.624660077081935	0.606934890195942	0.582285113541832	0.454018142483555	0.58524539450485	0.581393668539623	0.5459470107101	0.50106724848742	0.532080114011295	0.527251334449416	0.525104923530865	0.592272541612453	0.649991438276381	0.616992681877276	0.634328099099497	0.634269314665272	0.601837330267932	0.576017962611108	0.575554103666449	0.552711836229532	0.477763014064519	0.66021428246889	0.363039998315454	0.178575125721426	0.181013022030845	0.28180774592772	0.48484510048303	0.344714723452224	0.329419671809863	0.239654545954281	0.301841053109538	0.397595823185768	0.369872853806919	0	0.283706645338712	0.411724229169445	0.250922486812615	0.42462020886348	0.295968015819025	0.444109717469494	0.455228358798831	0.264726828569681	0.243778467429563	0.266690026500875	0.488092306507655	0.341775585272511	0.258736432683003	0.353431718486693	0.259521167120244	0.166088120880514	0.329203511313567	0.313683530619407	0.58816873288305	0.525928802984803	0.385548444037762	0.417578618777346	0.169168417394342	0.199568049879234	0.2997247295993	0.247922573600959	0.25354899863833	0.357198409922162	0.451243540601224	0.354187601463579	0.399456013988685	0.474047454254541	0.316257376051765	0.370504707853164	0.384719933841539	0.221553548696983	0.441267432676214	0.261717136157645	0.22316702087101	0.538705230450237	0.321166302979568	0.365682398278184	0.173472640684871	0.479018768093142	0.207567606512969	0.290551259647066	0.254363569881141	0.429236040761784	0.44499834532145	0.235011442442052	0.386700939442726	0.384111382457141	0.366579619790201	0.263944121859008	0.223761612912331	0.240019551662934	0.268770328932415	0.316065178990997	0.370190646875742	0.330955153819232	0.404233275255313	0.4422527687881	0.360773287343634	0.359723561435094	0.42491485425465	0.425782690633277	0.493147514276288	0.372656906095457
