rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Rhodospirillaceae	-8.27467480586591	-8.85112782961345	-7.55875463499849	1.44654109242041	5.07554258115714	-10.4361963582028	11.1450326976181	0.905207265550146	14.6348790490338	0.245930544967915	-4.10119716307567	4.21103247822332	0.365684611624304	0.531919684055653	0.819109793954225	0.436240737783888	0.787783880181423
Rikenellaceae	1.53358494608137	2.30707299328198	0.838705741437074	-1.07435891959349	1.81034857690129	-3.89443458646296	1.78531366170062	0.242378079241078	3.43877770004523	-0.700964948925819	-7.48979654202699	1.69891389234735	0.19270845736486	0.038146896565025	0.506801131850757	0.0251404216913118	0.531688944084435
Ruminococcaceae	7.7074462548036	7.81488871171643	7.5186185450171	-0.422586705505794	0.819125501121941	-1.94591654047797	0.703388802072719	0.116866316727791	1.82690630112984	-0.520566517857784	-6.1935181002682	1.54802068908604	0.280762632928835	0.0714285502498044	0.516601230052335	0.143217270345753	0.63404937528586
S24-7	-2.45455378810296	-2.35757200971082	-2.54962176747932	0.000264774393245126	3.68211613338494	-8.05348173305735	9.31453926496109	0.45653255265829	11.3377340549918	-0.000406116801113034	-5.7239349368918	5.81437961438273	0.5	0.810592791577447	0.940873782001223	0.8445601901968	0.9581781418678
Streptococcaceae	4.14438790231833	4.61538403726775	4.04426568677851	-0.502755834002527	1.29700559786806	-2.64701260409366	1.72415296470598	0.253920745279235	2.63988032624228	-0.35952980167493	-4.38981316097442	2.46331720176397	0.355286001405868	0.235787375390343	0.692321170243732	0.306564976238931	0.750260848323547
unclassified	2.51960041730468	2.5892949213856	2.41560536737332	-0.163418441279783	0.882002054806504	-1.60649008696318	3.21674951971897	0.170807189646642	3.85964521794946	-0.124437479386902	-4.0773798115216	6.58312291842677	0.410745257044904	0.84842302094571	0.954732877520843	0.574953080008227	0.838370780037496
vadinBB60	-7.87214304410049	-8.25140229575161	-7.27691846189541	1.18263248040117	4.29367331777604	-9.07358956202229	9.46315237184513	0.832856914625319	13.3588294139101	0.208042946290946	-3.90858624224302	4.4692642679023	0.407986135032666	0.496493543189793	0.782037038735073	0.500654579553573	0.809495292458687
Veillonellaceae	4.46611317050615	4.69256525122874	4.05357802692363	-0.359436360457219	1.99271807561168	-3.75047616257006	3.17159684953706	0.378930713113207	4.14217380269999	-0.173516415835447	-3.88178207024449	3.04155452959155	0.420138909472984	0.583456333301495	0.864903800241392	0.622357156195198	0.884054044142999
Verrucomicrobiaceae	1.92412855025038	3.0374238773366	1.64026890407037	-1.92768941547449	3.5604189880407	-8.15700442132994	4.32301612668853	0.389651296013738	8.02128730918657	-0.47277437283246	-8.00103186043871	1.84824173815088	0.310763944366602	0.096985032291882	0.565230578007454	0.165373350527182	0.691968696463691
Victivallaceae	-8.24273216702246	-8.22783097992461	-8.25736639214419	0.150547029934231	4.25318937973659	-9.53854747187518	9.16800584571787	0.768931318789423	13.1708889021445	0.0250547174735407	-3.41285874081914	4.20417169674529	0.488734838176426	0.557511364028385	0.828241507435867	0.597939140000866	0.848719224026346
