td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_B_700016346	0.13455066344228	0.158995760808148	0.136355391131049	0.135384653224535	0.133600177090826	0.140154863574698	0.165664671409496	0.169815504991574	0.158901921919361	0.147998965900792	0.154525179901314	0.179756077705551	0.151636091719894	0.167905776665851	0.129016708802823	0.158796319751068	0.140768158192583	0.156546057851007	0.150162874635388	0.191880142341029	0.141178268891727	0.165812113424214	0	0.153734366701792	0.161076925565309	0.165018960936154	0.13585992981867	0.224148622620225	0.162951698236591	0.155998864843528	0.143583458529828	0.140875030260368	0.146226253046589	0.15678707140725	0.182625449026435	0.150951081199111	0.161206856334399	0.137866504689872	0.148612193681862	0.141677673576212
td_B_700109113	0.122123894869967	0.150866733138107	0.122383756408147	0.115932265967215	0.118273626446633	0.138518631497491	0.155345802320494	0.159626165650769	0.147213967504208	0.130638704638355	0.116293786301581	0.174548487235572	0.145862259750054	0.141634697503926	0.10375887576199	0.152331395110245	0.114921626481923	0.15733800727639	0.132603573336763	0.18544609630891	0.125616586331042	0.150588758822961	0.153734366701792	0	0.160999461696289	0.155217542471789	0.121877601205308	0.182249358266317	0.155615756217795	0.144873676413836	0.149151967802835	0.137371511235202	0.136649406281885	0.152573344381904	0.155669827201434	0.140807591913654	0.151513847184573	0.127470773263189	0.140721105074558	0.129694835131622
td_B_700102964	0.129617905957125	0.172237671180781	0.125099603564113	0.145993326745006	0.137219323806592	0.14764346087981	0.168420553817873	0.158143858759372	0.157764960853009	0.132342642409537	0.165562945776495	0.169474637233159	0.139808448360607	0.172196767049771	0.137657439131378	0.144187596504007	0.143091205384588	0.142492213845193	0.151981838565832	0.180343506475886	0.148459672069176	0.160759183345014	0.161076925565309	0.160999461696289	0	0.163188768420728	0.150136206746054	0.229307823235872	0.150624917540079	0.152774857380262	0.145065163889887	0.140701187703577	0.140979228855539	0.14497854337716	0.173951701311084	0.16680738044197	0.154452661956632	0.142424441314402	0.15254146322097	0.135904910995418
td_B_700106068	0.116739788370581	0.157117445785651	0.122679308805737	0.131717250328068	0.12953603085829	0.121461475192781	0.141092049399892	0.152806003336226	0.107503675690662	0.113868010924344	0.145501741967919	0.1296304044416	0.119862738569	0.150866332117215	0.125530834696916	0.152151203055993	0.125851718247533	0.149800552259238	0.141116712184766	0.139905495416532	0.140650057539814	0.118125983921468	0.165018960936154	0.155217542471789	0.163188768420728	0	0.125606694482367	0.215366465590335	0.132166861585099	0.144586144434091	0.160049309528911	0.112602856846102	0.100375195146792	0.138424792608704	0.17380318990732	0.148235167206329	0.104732220304303	0.115632235502994	0.103325906871988	0.0995534365017504
td_B_700106933	0.0943912950662266	0.124983106994914	0.107246821809174	0.103875038147112	0.0920321559939189	0.104883271507051	0.137332344861392	0.144403546254485	0.108267486816772	0.106170949592075	0.111044422821992	0.149201293372582	0.120113911321181	0.123241874280752	0.0884944165192803	0.134498664399918	0.080388915408252	0.145612557407812	0.119282060317018	0.154518563056592	0.106650169558317	0.112076049067312	0.13585992981867	0.121877601205308	0.150136206746054	0.125606694482367	0	0.199047588748263	0.141285007285881	0.130065177925618	0.129163215102126	0.0918202164523633	0.105764381244146	0.131434062741323	0.163792104353122	0.113484167093643	0.110649417243123	0.0879531051515545	0.109656289003459	0.102032815004919
td_B_700109756	0.197633789592626	0.207482127501385	0.19855667233933	0.192737324498219	0.196217851658896	0.198283242927629	0.212231217417888	0.22851614115775	0.202781494276028	0.200964067592339	0.192096292601953	0.229114130144914	0.212032511565777	0.185616329677671	0.181698556070808	0.233305466837109	0.199970204147706	0.241149168142312	0.20067773867527	0.235183447675529	0.205514986351254	0.214725968388592	0.224148622620225	0.182249358266317	0.229307823235872	0.215366465590335	0.199047588748263	0	0.2303399173389	0.207833221292552	0.223895377926767	0.195823180264104	0.193579735719212	0.218398584556659	0.209296947549274	0.205917009795737	0.219448323578946	0.196710840009106	0.202841981593943	0.191312697778491
td_B_700038485	0.121120941618443	0.163766238505572	0.110110913021643	0.141144449463147	0.130819565060761	0.141782139518644	0.156322689214022	0.129649853954875	0.144431818227389	0.0960162985584502	0.159186312568783	0.14983651046591	0.11093895432733	0.171218543419936	0.133046768259517	0.139669695131887	0.120530705701862	0.118502342028848	0.138909626867437	0.15412836972843	0.133227962866	0.141282935344605	0.162951698236591	0.155615756217795	0.150624917540079	0.132166861585099	0.141285007285881	0.2303399173389	0	0.146144778968646	0.149271338355095	0.127021295679789	0.130253123050454	0.134637684975899	0.167474411859418	0.156179792102749	0.132800875615751	0.131362146327979	0.133581061761629	0.110460001708349
td_B_700033928	0.120040123477006	0.154515288052639	0.117075643367843	0.129483096100513	0.124097853375266	0.123620371166224	0.159751217332337	0.152635101599311	0.140178791154602	0.125614113368874	0.132972846741712	0.164623286989131	0.131680623753243	0.157567725410836	0.119126731558085	0.144843733520548	0.128886042828764	0.1562565207668	0.136825588127215	0.166600453661568	0.137087989464379	0.147532244419026	0.155998864843528	0.144873676413836	0.152774857380262	0.144586144434091	0.130065177925618	0.207833221292552	0.146144778968646	0	0.141635700056156	0.12209335044534	0.122294930280513	0.138577514731837	0.167498005255245	0.135115033511311	0.141713631782884	0.123649645691358	0.135720842405874	0.121218924389783
td_B_700095530	0.127805425197773	0.159231895276869	0.121432802198985	0.136815027910386	0.12358862367892	0.138530528450628	0.168709422533925	0.149984286664705	0.155298415018393	0.123824290289934	0.148779686741193	0.168079752896273	0.137271590196215	0.169708699760604	0.123424539297173	0.146241090819602	0.118167088562924	0.142839631611514	0.133720683868948	0.183259596730717	0.12999533345355	0.160140541781899	0.143583458529828	0.149151967802835	0.145065163889887	0.160049309528911	0.129163215102126	0.223895377926767	0.149271338355095	0.141635700056156	0	0.124031684928044	0.13654701228073	0.145148576235475	0.176720483224828	0.145862861281393	0.152847642672205	0.12315070886458	0.143766858751218	0.1277825001701
td_B_700038959	0.0962749570339532	0.127010067094805	0.10436328108343	0.113030946648582	0.099007580230579	0.103419211066252	0.123963845560438	0.135372488924137	0.0872917548634143	0.105851937472288	0.12333136877654	0.114131682161	0.103475220317536	0.131618331841313	0.0931878982053914	0.12633434689136	0.102600460077902	0.133282969565054	0.125792032971403	0.129560827316795	0.118010356230869	0.0948378318297501	0.140875030260368	0.137371511235202	0.140701187703577	0.112602856846102	0.0918202164523633	0.195823180264104	0.127021295679789	0.12209335044534	0.124031684928044	0	0.0841276331867245	0.122133118350489	0.163643258765281	0.109314418692814	0.0966685590396993	0.085084001177932	0.0949316707185372	0.0839980366017115
td_B_700109927	0.0935254241230375	0.13215890800407	0.107257047841926	0.115890492957605	0.0993829357857276	0.0976298061184292	0.114389338084272	0.140047189465128	0.0763440181785444	0.106745278346596	0.123610078296656	0.116244126547757	0.107874419505549	0.123689747780583	0.0959753944274404	0.14113977088607	0.112063884766914	0.137409875567227	0.126239705960788	0.12694683946746	0.123122436891676	0.093604558912442	0.146226253046589	0.136649406281885	0.140979228855539	0.100375195146792	0.105764381244146	0.193579735719212	0.130253123050454	0.122294930280513	0.13654701228073	0.0841276331867245	0	0.12635934386031	0.164980529767313	0.111165397457822	0.0904427096874751	0.0827110268848416	0.0919276232146717	0.0902396594423644
td_B_700033732	0.120737966666341	0.156877635292084	0.115913819006171	0.126179018132427	0.119312003210306	0.137236300357697	0.16077803132695	0.151239214710195	0.141125935665288	0.119930644773421	0.149089274870012	0.159372920957312	0.130583363755224	0.163226063363707	0.120789163666919	0.141157616315776	0.126313293294516	0.14659853410823	0.138032193155188	0.16360756790587	0.133608799040009	0.140183068710786	0.15678707140725	0.152573344381904	0.14497854337716	0.138424792608704	0.131434062741323	0.218398584556659	0.134637684975899	0.138577514731837	0.145148576235475	0.122133118350489	0.12635934386031	0	0.173814284818672	0.152649605188248	0.137766583650886	0.125986060246438	0.129438382271027	0.113636889216775
td_B_700095780	0.159338165813316	0.17660512288149	0.14970297050879	0.150314794716737	0.158024488207112	0.167653267177362	0.163385134984301	0.177906101492774	0.175733971829886	0.156153458397491	0.160591690285683	0.189269228985202	0.16210594517483	0.170939366042112	0.151241821345995	0.172585824152071	0.159460544022269	0.180055105617541	0.16858924993988	0.19856115040596	0.162408983295742	0.18503665397792	0.182625449026435	0.155669827201434	0.173951701311084	0.17380318990732	0.163792104353122	0.209296947549274	0.167474411859418	0.167498005255245	0.176720483224828	0.163643258765281	0.164980529767313	0.173814284818672	0	0.173987325333679	0.176326012340482	0.160454140119641	0.172336188646644	0.161113685813766
td_B_700015720	0.122609196986408	0.143472643089935	0.126077760357133	0.123472728641059	0.113003744064724	0.124394608835533	0.148645344742289	0.167388392878029	0.126332074439637	0.131471023500225	0.109635569590693	0.162799577644796	0.13887012630955	0.14034040257418	0.0893291415065045	0.162714561215639	0.116981470294979	0.165112799824941	0.145241412572032	0.175206228335682	0.130937665713529	0.136317294146285	0.150951081199111	0.140807591913654	0.16680738044197	0.148235167206329	0.113484167093643	0.205917009795737	0.156179792102749	0.135115033511311	0.145862861281393	0.109314418692814	0.111165397457822	0.152649605188248	0.173987325333679	0	0.13456035478051	0.0856354049047796	0.126381867867092	0.125126204616633
td_B_700024790	0.107473131266035	0.145787001495942	0.115261759035368	0.129132002309346	0.11353275745842	0.110878801193492	0.134780114229464	0.150703851819037	0.100749815496971	0.112099776136771	0.144333835456048	0.123261925325365	0.109343158523425	0.145085883302653	0.115233420225649	0.145482091944199	0.120889619400428	0.137451113882314	0.141011778384626	0.137633177367397	0.13384205952567	0.0986623012423494	0.161206856334399	0.151513847184573	0.154452661956632	0.104732220304303	0.110649417243123	0.219448323578946	0.132800875615751	0.141713631782884	0.152847642672205	0.0966685590396993	0.0904427096874751	0.137766583650886	0.176326012340482	0.13456035478051	0	0.102708802555626	0.103905916755816	0.0981151082348704
td_B_700024192	0.0974997416757086	0.118615830941355	0.102164283020762	0.100420376833985	0.088892028733949	0.0978972202167464	0.128843133593293	0.143595756503857	0.0930427286423959	0.100312970071677	0.101425803047679	0.139172830246386	0.113382374623826	0.118781051548963	0.079509008733834	0.137523163969289	0.0975564861319623	0.140283791791557	0.11687045434464	0.146038708942646	0.10680389423368	0.104974236412777	0.137866504689872	0.127470773263189	0.142424441314402	0.115632235502994	0.0879531051515545	0.196710840009106	0.131362146327979	0.123649645691358	0.12315070886458	0.085084001177932	0.0827110268848416	0.125986060246438	0.160454140119641	0.0856354049047796	0.102708802555626	0	0.0979967402348405	0.0933817249699802
td_B_700016125	0.105232961725096	0.132322123507216	0.11521316867059	0.120001224450458	0.114220040430926	0.104566264491725	0.134069037350685	0.147327456416715	0.102048655330162	0.110021886383563	0.131863890301002	0.132275605083715	0.113669839766756	0.141196983200032	0.104353656582016	0.146411457861995	0.115437673533437	0.151160480941683	0.134865932700407	0.13664138586404	0.12853287709632	0.10975701208423	0.148612193681862	0.140721105074558	0.15254146322097	0.103325906871988	0.109656289003459	0.202841981593943	0.133581061761629	0.135720842405874	0.143766858751218	0.0949316707185372	0.0919276232146717	0.129438382271027	0.172336188646644	0.126381867867092	0.103905916755816	0.0979967402348405	0	0.095071560173118
td_B_700024638	0.0956471588271315	0.136675940497589	0.0828647515602052	0.100208504129245	0.0927831344514776	0.102049657882393	0.133071096860314	0.121306881638817	0.105696675550171	0.0804160511552944	0.121744863289973	0.114169712308949	0.091967725303897	0.133553859177771	0.0947645118432832	0.118156394672464	0.101387438715653	0.121732832663205	0.110347715858518	0.134418460221468	0.110739780617511	0.0987339503084318	0.141677673576212	0.129694835131622	0.135904910995418	0.0995534365017504	0.102032815004919	0.191312697778491	0.110460001708349	0.121218924389783	0.1277825001701	0.0839980366017115	0.0902396594423644	0.113636889216775	0.161113685813766	0.125126204616633	0.0981151082348704	0.0933817249699802	0.095071560173118	0
