td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_B_700015197	0.130794823411272	0.246870340408402	0.14470561492379	0.152472451032388	0.161829543729577	0.28429008941819	0.306566970628854	0.339445465667199	0.407518751986391	0.215966908449606	0.401928836393757	0.390337028053682	0.273542834592864	0.307160591817029	0.174173932344731	0.168184641160992	0.149239964661798	0.179326734264998	0.153286220606998	0.450277352549041	0	0.30247334409908	0.106972454883463	0.135997033837292	0.156675238928919	0.318109378535227	0.202128476155266	0.233457253967359	0.289219392664168	0.167889174205822	0.106294908193973	0.378860528892163	0.414282899299729	0.258726288558962	0.21858465728486	0.481371269714151	0.341286074831759	0.357656713843345	0.332158555746018	0.264834466683821
td_B_700023496	0.244979129646395	0.282280163993066	0.315944690491095	0.344533527920904	0.344196517005928	0.180872881270917	0.0985829161558921	0.341109373446461	0.199252666675019	0.293322821191458	0.410687341216426	0.23696408447959	0.204779360255424	0.25471793288185	0.385216398798951	0.244863466008594	0.327405695866947	0.315560745874266	0.285607257769893	0.290917094793061	0.30247334409908	0	0.267967795143904	0.327132550287246	0.267935805754691	0.144133370491613	0.282851159684183	0.236050679720456	0.290137645773647	0.267586096491433	0.27675238845697	0.204806586102132	0.197189125557318	0.2137757361473	0.265682345025895	0.503510158231622	0.123912859190226	0.258586104819553	0.150022886463444	0.21823164750645
td_B_700016346	0.121001626443771	0.200391119181028	0.207387756607246	0.206893097278479	0.188524932338527	0.215141336439069	0.283700887946402	0.320640680763125	0.350504506677296	0.212036775299688	0.395005064817325	0.372553909943984	0.26960121503329	0.256665550219355	0.161482845343016	0.175778016712055	0.166628948699528	0.20088874780762	0.186983095997371	0.436759155835505	0.106972454883463	0.267967795143904	0	0.181060202852705	0.172581790261486	0.301918481039159	0.176074352029743	0.199057131089691	0.282560120421396	0.165083000589769	0.116936173468469	0.303236313598638	0.364151315251069	0.214626945481637	0.240883994438454	0.469995680191453	0.314195282704289	0.304507328224077	0.269854653202778	0.220462040739353
td_B_700109113	0.171415145407362	0.228638076427482	0.186217564825416	0.108989307481718	0.114761358297191	0.315793667265462	0.303328611038196	0.381603312699172	0.418932647117337	0.261988871798959	0.322819846094453	0.406978404193649	0.307012413903219	0.263152446502715	0.185814192122174	0.218633592656959	0.124451234665245	0.254398995469076	0.183698486470825	0.506647606262773	0.135997033837292	0.327132550287246	0.181060202852705	0	0.196556914772879	0.32742239278941	0.179151306131905	0.163492583815034	0.347822646871339	0.205302846324951	0.112508071275865	0.388116089281474	0.459141697409757	0.327123229613741	0.229992436266367	0.422401762268561	0.369116693204361	0.347859856679615	0.335357935374082	0.257346662654309
td_B_700102964	0.140053080653303	0.288339459896778	0.125435421808912	0.200285229532239	0.226013409234426	0.26510270766598	0.270345541805579	0.28115864910085	0.361466802456148	0.158733685092136	0.471115783866992	0.300666571903347	0.169829422940778	0.323289918697339	0.293510012650071	0.0924013480853427	0.193730634547043	0.149579391361196	0.162755040658133	0.396673271249423	0.156675238928919	0.267935805754691	0.172581790261486	0.196556914772879	0	0.235360264641	0.277121379978264	0.227578498839471	0.212348867732382	0.20050532998572	0.152161253778486	0.357565126200405	0.358536339243934	0.219028436130656	0.132461528343275	0.55266545535079	0.284463961244145	0.381713381959196	0.306098516912631	0.203741289877318
td_B_700106068	0.256243173728591	0.333523503591687	0.282274644099263	0.337065877593732	0.344726382390978	0.214584212673742	0.158904153078589	0.3067700480912	0.183037177889537	0.283163796995899	0.457729407787604	0.172848307818986	0.175641241543709	0.281134517630517	0.42220085793156	0.220493019440203	0.332919618041001	0.286009486715174	0.284371659415318	0.282758384168839	0.318109378535227	0.144133370491613	0.301918481039159	0.32742239278941	0.235360264641	0	0.327428061882911	0.244508827436903	0.285118012563529	0.288021279516135	0.282789992886628	0.233219918488912	0.213852046482117	0.256551675082897	0.227346131458103	0.568128925725342	0.155063908425754	0.318528445730453	0.16292672111477	0.198120049796455
td_B_700106933	0.194371355489586	0.126672735062312	0.278650651670642	0.206794385369723	0.162489318958617	0.225162270839281	0.299258552602336	0.386235485920777	0.357920575139755	0.269510022162508	0.278363108039832	0.424816606895136	0.348490213332922	0.211495480470297	0.155774714445859	0.268092001961802	0.174757325930753	0.313477881273617	0.254845798899493	0.48620896943671	0.202128476155266	0.282851159684183	0.176074352029743	0.179151306131905	0.277121379978264	0.327428061882911	0	0.217153966266623	0.357123129092483	0.16411828608132	0.166212030777544	0.292979246138762	0.393437960307495	0.261171553957881	0.315055078042983	0.360479656873918	0.3388082689324	0.23247215803427	0.272001123274897	0.284604082150191
td_B_700109756	0.178861122326099	0.219210729193929	0.239400425327078	0.197627219106557	0.199493187333425	0.245484128328883	0.220651461100073	0.322673011256436	0.315950068525757	0.260217800525981	0.331408310452287	0.331249022562479	0.242942560300026	0.191249725209033	0.270677494837773	0.227857211434891	0.181087653031942	0.297897901351589	0.227704793288332	0.428009476879644	0.233457253967359	0.236050679720456	0.199057131089691	0.163492583815034	0.227578498839471	0.244508827436903	0.217153966266623	0	0.315783649792188	0.193258718912883	0.178692185326154	0.283594921404303	0.361839343580692	0.276022943947579	0.196663706919394	0.430164025443482	0.2978637803842	0.262531062600843	0.235528164163189	0.191435259702937
td_B_700038485	0.242070780337991	0.357942060808517	0.260472025500106	0.349531257665324	0.349754953963899	0.302799166909406	0.302591804510815	0.207232942812008	0.357858374531286	0.160333164186646	0.554662981948282	0.269323732292088	0.199687634279597	0.379010374947956	0.401721943322496	0.18780078935595	0.319194846762523	0.157771746035825	0.246595470596679	0.306642967255339	0.289219392664168	0.290137645773647	0.282560120421396	0.347822646871339	0.212348867732382	0.285118012563529	0.357123129092483	0.315783649792188	0	0.278809369834809	0.280508891777832	0.40915871119326	0.336074224680161	0.208296178207851	0.237183528705327	0.64864048807122	0.324815901246517	0.44087526406803	0.354529935135481	0.212319634845586
td_B_700033928	0.128879074392315	0.155329347075388	0.213768778479562	0.211658243990375	0.180126632357704	0.210137580725244	0.266389514477212	0.284811310875129	0.356959022230792	0.176069716000386	0.332599190344361	0.362969563341121	0.259952792577936	0.22398643873465	0.217653830880523	0.180606570077685	0.165627641656596	0.254444618214855	0.179281335844387	0.432686319245313	0.167889174205822	0.267586096491433	0.165083000589769	0.205302846324951	0.20050532998572	0.288021279516135	0.16411828608132	0.193258718912883	0.278809369834809	0	0.147379062387936	0.296008598911749	0.345197602309011	0.192768543258545	0.236393760966066	0.404199497805699	0.327874671822203	0.279721989139956	0.281361186608312	0.218223955973133
td_B_700095530	0.116488808209051	0.189198488845056	0.159196442117339	0.133490035458611	0.140326838215806	0.248562359162689	0.268016062663531	0.335085557167265	0.374626285078063	0.208834982024058	0.377163439748186	0.358722401783858	0.249091364025164	0.25285826613834	0.181145431158299	0.154806432428936	0.121073627369652	0.194328647131501	0.147999170899453	0.445480375009749	0.106294908193973	0.27675238845697	0.116936173468469	0.112508071275865	0.152161253778486	0.282789992886628	0.166212030777544	0.178692185326154	0.280508891777832	0.147379062387936	0	0.339560165379945	0.395141545197332	0.26069523876989	0.202927098330655	0.45084021929234	0.318849573873611	0.316015369640239	0.287918060695055	0.222141947869357
td_B_700038959	0.323870768719017	0.258557100135121	0.426956942449963	0.409133485187005	0.381758104220892	0.162995330964429	0.244297584288592	0.383134404037994	0.186269303312415	0.357045812831339	0.365206969361365	0.314596751673246	0.341170365672447	0.249979677901126	0.383869848946222	0.350070234001328	0.375433444221408	0.405127741791969	0.395929285515009	0.362881172106851	0.378860528892163	0.204806586102132	0.303236313598638	0.388116089281474	0.357565126200405	0.233219918488912	0.292979246138762	0.283594921404303	0.40915871119326	0.296008598911749	0.339560165379945	0	0.20814853556188	0.286730307963877	0.366596093109842	0.403655677313304	0.28363947982865	0.188164781448441	0.132891058108378	0.270653787846966
td_B_700109927	0.33964625717792	0.360409683469515	0.42226554228079	0.465900492387843	0.455280777879161	0.203583277045412	0.228711827360886	0.34376445352807	0.114636914639382	0.34028506633424	0.519470933237963	0.189176167303328	0.287106233845615	0.309034526551878	0.460136406223412	0.340749784716824	0.424036049353619	0.353837090003172	0.395538979197326	0.237820184743225	0.414282899299729	0.197189125557318	0.364151315251069	0.459141697409757	0.358536339243934	0.213852046482117	0.393437960307495	0.361839343580692	0.336074224680161	0.345197602309011	0.395141545197332	0.20814853556188	0	0.25551169480401	0.360682545965186	0.561312865086334	0.25946733063619	0.324465798460689	0.195716382092013	0.293813437356698
td_B_700033732	0.198995550389122	0.249817943846335	0.261488129264803	0.3278160092125	0.304318863316708	0.199543269170698	0.231667042578547	0.252842041588447	0.275995565555572	0.18399358806196	0.426489366084479	0.306286250246882	0.189502573874757	0.272237649923149	0.331391594494726	0.180111139037114	0.286569725529195	0.222646667032692	0.212583987740868	0.328678410535492	0.258726288558962	0.2137757361473	0.214626945481637	0.327123229613741	0.219028436130656	0.256551675082897	0.261171553957881	0.276022943947579	0.208296178207851	0.192768543258545	0.26069523876989	0.286730307963877	0.25551169480401	0	0.264408658663734	0.514626010671705	0.26261046127394	0.319563119004288	0.260076131116872	0.201939252585362
td_B_700095780	0.205204196388497	0.311994419709583	0.151757292596173	0.196816861191841	0.272352624119759	0.299364691523311	0.244102084748409	0.317434719990395	0.366768475878654	0.20475566923834	0.466425515813172	0.297839596081703	0.170498983585829	0.301750047130652	0.343300923775773	0.16391902658987	0.219042931970206	0.208091811283458	0.214560233190966	0.400347060236269	0.21858465728486	0.265682345025895	0.240883994438454	0.229992436266367	0.132461528343275	0.227346131458103	0.315055078042983	0.196663706919394	0.237183528705327	0.236393760966066	0.202927098330655	0.366596093109842	0.360682545965186	0.264408658663734	0	0.54888121607067	0.2725998367922	0.372420697449802	0.314841723008453	0.243770279000087
td_B_700015720	0.473444590939924	0.323763290590419	0.552039724805027	0.442368537257607	0.378488394772086	0.478502928616601	0.492718505291311	0.65634480412572	0.549389913633648	0.552278409444617	0.256616223777384	0.64688854546394	0.597537927604464	0.367669932561556	0.374668606165803	0.541536417489232	0.448732942218463	0.6048073276665	0.521548113605459	0.695891236705006	0.481371269714151	0.503510158231622	0.469995680191453	0.422401762268561	0.55266545535079	0.568128925725342	0.360479656873918	0.430164025443482	0.64864048807122	0.404199497805699	0.45084021929234	0.403655677313304	0.561312865086334	0.514626010671705	0.54888121607067	0	0.565745723014596	0.33583593329454	0.471047290749088	0.565194384753653
td_B_700024790	0.305357065716161	0.341729926297498	0.307373811632652	0.378374374409154	0.390355989015979	0.246990597297626	0.126672185800651	0.379530322896498	0.255297130318523	0.349301112929313	0.481411387147507	0.258558179995955	0.186840516645519	0.316904381611798	0.424068310461824	0.273422582837535	0.376604725387381	0.339037396765354	0.307461825893912	0.278655421424941	0.341286074831759	0.123912859190226	0.314195282704289	0.369116693204361	0.284463961244145	0.155063908425754	0.3388082689324	0.2978637803842	0.324815901246517	0.327874671822203	0.318849573873611	0.28363947982865	0.25946733063619	0.26261046127394	0.2725998367922	0.565745723014596	0	0.337980331277247	0.210714762442829	0.270876988458904
td_B_700024192	0.308728020488013	0.21291562492562	0.412242913688319	0.374415991515293	0.350802966556227	0.233149102755012	0.292811740966563	0.444025980278941	0.277005796172233	0.383689475736518	0.291127574422913	0.427898926710243	0.386781570420118	0.208105029551146	0.354347524700569	0.371949353523289	0.340298261625502	0.435794475930115	0.390689008410334	0.477138848057951	0.357656713843345	0.258586104819553	0.304507328224077	0.347859856679615	0.381713381959196	0.318528445730453	0.23247215803427	0.262531062600843	0.44087526406803	0.279721989139956	0.316015369640239	0.188164781448441	0.324465798460689	0.319563119004288	0.372420697449802	0.33583593329454	0.337980331277247	0	0.238572052450518	0.339693762347441
td_B_700016125	0.290161479957506	0.26718355025631	0.376461749995512	0.354699313946104	0.353305860246634	0.155655780940132	0.18437099457074	0.37011407206024	0.137390887495626	0.331724484844866	0.389909395894761	0.275428649053491	0.284902796152954	0.203114246491818	0.363133208397119	0.291891948638269	0.337505277903835	0.354295616880299	0.343457138360013	0.317270295762064	0.332158555746018	0.150022886463444	0.269854653202778	0.335357935374082	0.306098516912631	0.16292672111477	0.272001123274897	0.235528164163189	0.354529935135481	0.281361186608312	0.287918060695055	0.132891058108378	0.195716382092013	0.260076131116872	0.314841723008453	0.471047290749088	0.210714762442829	0.238572052450518	0	0.2254170576623
td_B_700024638	0.183674226930437	0.289736035525473	0.272592968781976	0.276179346691306	0.264935423151248	0.187023259108782	0.243885400206285	0.186411026810466	0.259399806766094	0.160069666031455	0.461139337206297	0.268314201789993	0.184671406420449	0.282583672147776	0.355589902220219	0.196949471880177	0.243417476986709	0.226428686402915	0.23537396957238	0.350388578115511	0.264834466683821	0.21823164750645	0.220462040739353	0.257346662654309	0.203741289877318	0.198120049796455	0.284604082150191	0.191435259702937	0.212319634845586	0.218223955973133	0.222141947869357	0.270653787846966	0.293813437356698	0.201939252585362	0.243770279000087	0.565194384753653	0.270876988458904	0.339693762347441	0.2254170576623	0
