td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_B_700015197	0.175231587300936	0.138130221646344	0.0891625642214642	0.118883244037625	0.246657164342894	0.161614771494128	0.231625672134056	0.21677595864959	0.236934011496632	0.188435097602319	0.225103632577309	0.239778155134714	0.169218149481032	0.217146492142585	0.0887524345582551	0.178020622691639	0.145276685337658	0.154831000400038	0.168114080409438	0.260279491793937	0	0.176583575964539	0.149514603475474	0.229222778121221	0.237906850009621	0.199828925791902	0.128190575754244	0.183597452695487	0.200217082016034	0.140765814501393	0.198602205412263	0.223866456217483	0.237068495429533	0.238244581361821	0.226318416906023	0.224440679640424	0.199146933530456	0.21750359202505	0.353216953251189	0.144433930408503
td_B_700023496	0.194700106240519	0.158551770732456	0.189876909550248	0.231788904659197	0.352992369065926	0.0948681538148644	0.191583990644723	0.204657294580999	0.112291294019139	0.201677252318456	0.208519644118577	0.143904375623	0.123935407794658	0.187949115709437	0.200378999192803	0.195362954188946	0.190124574223779	0.187658494653817	0.197265433574378	0.157117839432971	0.176583575964539	0	0.232970901545199	0.228994007680844	0.228996588776631	0.118358055826152	0.147679376246941	0.18302304467807	0.195286031911096	0.162272541380958	0.21542022849822	0.163532308874968	0.104825084478844	0.212574302616135	0.221489439290233	0.239502107705061	0.0892105557006235	0.172022657618001	0.296401892709271	0.111907856712898
td_B_700016346	0.300456058077445	0.235344098082678	0.169502242105818	0.151121938507948	0.194277140942608	0.212744171017516	0.335389801195865	0.298360590529269	0.275909811226684	0.307128090048461	0.335956427599916	0.307436588866543	0.211213712286466	0.318760981768737	0.173080089811763	0.300071619219579	0.275367640383023	0.262907931267213	0.30464309045838	0.331446317136523	0.149514603475474	0.232970901545199	0	0.345396645425487	0.347539788972899	0.219447678649637	0.230365362652959	0.298141443116802	0.305963766355449	0.266020317131777	0.32100363179062	0.300393093484745	0.284751098947384	0.167110023727846	0.340546716597158	0.279392997754792	0.222526678198696	0.307337497932014	0.260510535054185	0.206042458369302
td_B_700109113	0.0687436667392518	0.157260050189989	0.254553782401105	0.280320529392481	0.440435564438642	0.204462633153389	0.047923999293655	0.164949366797336	0.258772025397283	0.0684560235235507	0.0670782116757043	0.144396410205672	0.268291226211899	0.0710669898769857	0.236731660812226	0.071858459071846	0.129317166748469	0.127169163800753	0.101381859429131	0.120364274490859	0.229222778121221	0.228994007680844	0.345396645425487	0	0.0294458279917069	0.296189161139157	0.169191107418151	0.113837943582164	0.104880336702853	0.118854602891049	0.042921155633937	0.110225992682816	0.271847893024062	0.378044619647225	0.0415653187748964	0.218511498660626	0.287366551796956	0.0918368950929892	0.458062537674441	0.232910085960363
td_B_700102964	0.0839595091526991	0.174400491634955	0.256888548241915	0.29703036509441	0.446371835433064	0.209071375967845	0.052297730807311	0.161894873620273	0.258731339002072	0.072121942792986	0.0871738852189048	0.144681285283503	0.266717661726671	0.0864069093275157	0.254443510523398	0.0759517575731344	0.146448008667627	0.129438985429883	0.113333705174762	0.109617740486383	0.237906850009621	0.228996588776631	0.347539788972899	0.0294458279917069	0	0.297606352412977	0.18846082590459	0.134449948451515	0.103164274144709	0.130186052245487	0.0623748556406613	0.113089599945422	0.269550424656498	0.377484420759125	0.0345027970635121	0.234277074185664	0.288067248981866	0.101883241126287	0.459804540763934	0.235230026747167
td_B_700106068	0.254170071780201	0.219428418777594	0.171622766381771	0.216589782963566	0.316367875174521	0.143925316441185	0.270850955375316	0.224697655672121	0.118405941648941	0.258083191334806	0.293039891335178	0.177059453709712	0.117764289761596	0.269687580265597	0.244556536927791	0.253241122683326	0.238976176548321	0.233563917945128	0.251418385666109	0.220119456519066	0.199828925791902	0.118358055826152	0.219447678649637	0.296189161139157	0.297606352412977	0	0.216720579935669	0.234533903935963	0.243815031583895	0.227791443008371	0.278271438929043	0.251927917370266	0.13278817050273	0.182725782021337	0.278700088960872	0.299524942953587	0.101649400170281	0.256748552751515	0.241555373419742	0.113238036898176
td_B_700106933	0.122521762416527	0.0613355434731096	0.175109353166019	0.161579124001588	0.332820435833634	0.106963721637667	0.178512569694935	0.20170270607145	0.194157528805859	0.149685351804352	0.147206380104113	0.198519802800911	0.208500297154371	0.138384510740332	0.10752500914507	0.141950645456866	0.090958829879457	0.139213958433323	0.129180189460355	0.219051462568	0.128190575754244	0.147679376246941	0.230365362652959	0.169191107418151	0.18846082590459	0.216720579935669	0	0.113303557198498	0.169095133437091	0.0881794633492561	0.136184765740338	0.152327782270517	0.211055065839981	0.272838936715901	0.184346294593233	0.150973426779935	0.199972749241194	0.128640543888761	0.362338266129438	0.162137434069646
td_B_700109756	0.0748394213079717	0.10479686972327	0.213642088844022	0.21091382394955	0.386308242564044	0.159253300346804	0.121671713082772	0.162695443020882	0.210871862726656	0.102725318941282	0.095493669322888	0.159714524513061	0.222936865382998	0.0848676513296771	0.186763401185567	0.101997229566724	0.0705343290811687	0.136452187294974	0.0942790683612636	0.17688688227442	0.183597452695487	0.18302304467807	0.298141443116802	0.113837943582164	0.134449948451515	0.234533903935963	0.113303557198498	0	0.140415414658595	0.0764252589906851	0.0900740658620532	0.113842710007368	0.233089355625964	0.336548929318381	0.114266046893941	0.184323256122233	0.251403125509378	0.0921070020987694	0.416345385192769	0.17436988313401
td_B_700038485	0.0880106687439056	0.166591089491893	0.206741058401674	0.273681196788487	0.401081765620809	0.173254076254704	0.0999936711115873	0.109175079582646	0.221023931999136	0.0577476135058967	0.146259955724566	0.102658610347038	0.200416141029573	0.12623024221244	0.232055748790789	0.065336995820297	0.130510181464073	0.0691573341280418	0.0922732875976063	0.11144287547439	0.200217082016034	0.195286031911096	0.305963766355449	0.104880336702853	0.103164274144709	0.243815031583895	0.169095133437091	0.140415414658595	0	0.110132029566399	0.0893296977509237	0.149040847302148	0.226730048574993	0.309535810406387	0.0920301307849166	0.268670633834319	0.243999647082941	0.141724403912035	0.418604199799192	0.181065301615214
td_B_700033928	0.0640506751957406	0.0846955921391949	0.178245466788483	0.198383131089758	0.357603089240496	0.128681261107509	0.121108531979421	0.15233937679147	0.195326981850188	0.0845333702447002	0.114144358674861	0.154047316779239	0.198331907935089	0.10534032899344	0.153410420974951	0.0730504915633903	0.0618927965764526	0.10798504511289	0.0675066721330323	0.172832224590847	0.140765814501393	0.162272541380958	0.266020317131777	0.118854602891049	0.130186052245487	0.227791443008371	0.0881794633492561	0.0764252589906851	0.110132029566399	0	0.0886877154146544	0.124314320938983	0.20469059230447	0.301372220471383	0.119545010505841	0.177807267651098	0.225532704316454	0.112333283601375	0.393239384421322	0.156162053153933
td_B_700095530	0.0385059846785844	0.12896065710263	0.228094325182706	0.248670126240167	0.416239627414292	0.179002475209318	0.0652804789985344	0.143030776282539	0.244722583651256	0.0445519359421534	0.0697073530933429	0.137703732444423	0.249684897947598	0.0636061348200419	0.20402903236228	0.0471869781165994	0.0931186050437377	0.104187553752354	0.0693143989776925	0.129829309837087	0.198602205412263	0.21542022849822	0.32100363179062	0.042921155633937	0.0623748556406613	0.278271438929043	0.136184765740338	0.0900740658620532	0.0893296977509237	0.0886877154146544	0	0.108337443415071	0.25741728594541	0.357519161988728	0.058761660652416	0.211795107437758	0.269452901646132	0.0847812324168678	0.440441360991412	0.20724287201119
td_B_700038959	0.105427631750427	0.137880291618406	0.258969793652434	0.280093225163194	0.430029838904117	0.143922285886392	0.0936684830130852	0.172395362297852	0.184659607556402	0.11888759210893	0.0814266249013105	0.131066786366859	0.237043726345309	0.0666713416426321	0.222553297039438	0.121312492172977	0.144383326007226	0.150462258067708	0.13025782790305	0.120505329632231	0.223866456217483	0.163532308874968	0.300393093484745	0.110225992682816	0.113089599945422	0.251927917370266	0.152327782270517	0.113842710007368	0.149040847302148	0.124314320938983	0.108337443415071	0	0.20043835343932	0.336963846142333	0.118774368755323	0.183169368901738	0.235499529490314	0.0584159303703478	0.401439614063959	0.194549549206232
td_B_700109927	0.23897278260444	0.207154582383302	0.245729973527563	0.293258418212714	0.408213604522123	0.115901077989052	0.233349329324764	0.218095594446925	0.0710483370394429	0.244527671708084	0.258529991387443	0.158503628935398	0.170030199707737	0.228398944074951	0.24811233384897	0.237248575331422	0.236046620834848	0.224490357952884	0.240656574916457	0.182860154945841	0.237068495429533	0.104825084478844	0.284751098947384	0.271847893024062	0.269550424656498	0.13278817050273	0.211055065839981	0.233089355625964	0.226730048574993	0.20469059230447	0.25741728594541	0.20043835343932	0	0.243864009042432	0.262291033451178	0.27895641773491	0.15383373982632	0.21530272668348	0.265226921333748	0.160218529975933
td_B_700033732	0.336180212937335	0.278861632323735	0.214279664510137	0.231831045351822	0.26731250433902	0.22920171500629	0.3601989651148	0.267129780314536	0.25773883432927	0.333704138167416	0.37046856246981	0.294954717393654	0.174928880464113	0.356303597422841	0.259088217011819	0.329353556283569	0.321487240523832	0.288582306893275	0.329552327188179	0.316353611862935	0.238244581361821	0.212574302616135	0.167110023727846	0.378044619647225	0.377484420759125	0.182725782021337	0.272838936715901	0.336548929318381	0.309535810406387	0.301372220471383	0.357519161988728	0.336963846142333	0.243864009042432	0	0.368596273532221	0.318912527436098	0.171531159221572	0.344088003978002	0.219152788188403	0.204600715252942
td_B_700095780	0.0759682985549586	0.171997617135879	0.240636189941005	0.282738270160863	0.431595176921381	0.20487707049944	0.0509090267600432	0.149316947075741	0.251280996809237	0.0595895029459477	0.0965553392017219	0.12830985433193	0.250966770767599	0.08564335419068	0.24871887890521	0.0660443947657031	0.133464568260951	0.119564494036977	0.101623700816088	0.109724412158077	0.226318416906023	0.221489439290233	0.340546716597158	0.0415653187748964	0.0345027970635121	0.278700088960872	0.184346294593233	0.114266046893941	0.0920301307849166	0.119545010505841	0.058761660652416	0.118774368755323	0.262291033451178	0.368596273532221	0	0.239119517720336	0.284301329321105	0.10212009886299	0.456458928133935	0.222154198939957
td_B_700015720	0.208822709453501	0.132811787483748	0.272800299869643	0.201891411855176	0.357787948115057	0.221563612693064	0.22371623576533	0.305818072602873	0.270848488031284	0.234067878815847	0.164134224299124	0.287554834223945	0.309836132607544	0.185947589742257	0.166815710434981	0.234000963843949	0.195626039618471	0.261824093976892	0.218882207604139	0.282006997778544	0.224440679640424	0.239502107705061	0.279392997754792	0.218511498660626	0.234277074185664	0.299524942953587	0.150973426779935	0.184323256122233	0.268670633834319	0.177807267651098	0.211795107437758	0.183169368901738	0.27895641773491	0.318912527436098	0.239119517720336	0	0.287411784602308	0.170011235826059	0.37780513126208	0.277957628383141
td_B_700024790	0.250576100500504	0.202715166746081	0.176806159766577	0.22942329432174	0.341730177514561	0.142181869670274	0.259258353753963	0.251594509927252	0.158128250809914	0.256033904489681	0.28166365791272	0.19376460392694	0.109249647710866	0.257259640508329	0.233206357104812	0.25006762842051	0.247348080229168	0.236520971444021	0.252224974847328	0.211274131511839	0.199146933530456	0.0892105557006235	0.222526678198696	0.287366551796956	0.288067248981866	0.101649400170281	0.199972749241194	0.251403125509378	0.243999647082941	0.225532704316454	0.269452901646132	0.235499529490314	0.15383373982632	0.171531159221572	0.284301329321105	0.287411784602308	0	0.243770018959774	0.272207204228741	0.138713140741483
td_B_700024192	0.090645661888311	0.124432263334381	0.250736324086084	0.262324368610586	0.417621514616494	0.160895201254789	0.072699243871097	0.181608968513763	0.192052070171147	0.109529627302609	0.0666415201108017	0.150547890498343	0.247699393001121	0.0472530376925872	0.215456655548398	0.108005565821352	0.129241603410046	0.144939015941323	0.116399755904526	0.13208881515993	0.21750359202505	0.172022657618001	0.307337497932014	0.0918368950929892	0.101883241126287	0.256748552751515	0.128640543888761	0.0921070020987694	0.141724403912035	0.112333283601375	0.0847812324168678	0.0584159303703478	0.21530272668348	0.344088003978002	0.10212009886299	0.170011235826059	0.243770018959774	0	0.409857832106086	0.200927425207384
td_B_700016125	0.425910458419156	0.355398286219057	0.351278599988598	0.334486023611501	0.286995891737951	0.297359857834389	0.442182947694226	0.380144972218175	0.262264559076366	0.430783382421581	0.442749026607744	0.375092865854091	0.310266144501851	0.427200495826863	0.354933469254114	0.425228451534643	0.411059166463675	0.40433238459137	0.43269366138759	0.40480534242299	0.353216953251189	0.296401892709271	0.260510535054185	0.458062537674441	0.459804540763934	0.241555373419742	0.362338266129438	0.416345385192769	0.418604199799192	0.393239384421322	0.440441360991412	0.401439614063959	0.265226921333748	0.219152788188403	0.456458928133935	0.37780513126208	0.272207204228741	0.409857832106086	0	0.295368086904496
