rab.all	rab.win.Healthy	rab.win.NASH	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
62	-0.428887012314495	-1.77229063079366	0.238363387863544	1.75764994138888	5.16926362058451	-8.71604449901615	10.9872692266038	0.627850735681133	14.4380089026776	0.359545419247308	-3.6752989995379	6.61554427186667	0.30273438325216	0.0847452414421719	0.563070015006732	0.0159059450055432	0.412126113548448
54	1.72975554871768	2.04165343075799	1.39889316212157	-0.698304024403782	1.63104382191561	-5.43417958943126	2.50861118930998	0.270422792781175	5.53524835572789	-0.355942002858518	-6.35304368918837	2.4996612186462	0.335286464859453	0.0359769003183617	0.539178296696932	0.0453755025112496	0.521972030989792
1031	2.29571925435788	2.36572138043427	2.19917451012729	-0.0447549029116505	1.43852509617499	-2.70151310313415	2.86078336810213	0.244685974864339	3.45894390543081	-0.0286736200443353	-3.3085489187372	3.69446370768698	0.487963565811953	0.871481879473883	0.96182590041037	0.892315846247406	0.97742683704951
46	2.38731666112991	2.52908168174573	2.14334006917671	-0.3820956671654	1.23554445976043	-3.0020305238873	2.01959905876072	0.241388970718333	3.16314152853679	-0.29102900405206	-4.38403077871277	2.66740925425715	0.365647370104901	0.131227707256773	0.590509765462724	0.130574301172275	0.608311691908455
1354	1.42451364949316	1.31056259727575	1.55555435190924	0.42404736167838	2.04325242198663	-5.01246160416105	3.74294212661859	0.303636994928293	6.36046820964895	0.177584906778199	-4.51209603574534	4.23466150558323	0.41406250312782	0.741920118947554	0.937548548588393	0.353028199607597	0.759067468063587
29	1.73097940889374	1.80330400700152	1.69187551720307	-0.0968424221859152	1.9666350645203	-3.6257283252961	3.22060423850488	0.331788449863175	4.03470399098656	-0.0500445656926258	-3.78256400227489	3.02968302016677	0.476252440657424	0.708236694726662	0.926301082037594	0.815624220029291	0.963648575229938
40	2.18544564587944	2.3662778419348	1.94566327053069	-0.491739875966399	1.49874483968884	-3.59774636029734	2.05642122561747	0.271383031077243	3.62937424834121	-0.306698191957038	-4.75022267859142	2.13986726217485	0.358490571464183	0.0462377555454384	0.542784787110586	0.0762494211610451	0.565051241443802
49	1.67962818305811	1.76274745846318	1.56735236538926	-0.0805123250358553	1.84846609050056	-3.42471116547554	3.2991742066031	0.301094852406576	4.06781322371422	-0.0421068020833901	-4.1425586441304	3.79350146778043	0.483072917265239	0.811064240226981	0.948886093700612	0.869162212382846	0.971794957619559
1504	1.8575451322491	1.38336173683019	2.0403408847633	0.389530940761141	1.87362721647855	-3.16865925449529	3.57846523049126	0.286881780914407	4.38155077839783	0.181956928580827	-2.97177216822815	4.79686650280902	0.416015628052558	0.413108478544161	0.802514336380636	0.362562253568893	0.765654935643505
52	-0.612379156870024	-0.855490826989062	-0.270594173919662	0.525234206301989	3.98873553247152	-8.37871909746926	8.71122608498659	0.478264492837293	11.162108207101	0.117237933729371	-4.19074028550115	5.46153078552161	0.419270836261113	0.643890319879746	0.901155591658794	0.346080726790469	0.757244278704618
50	1.85441077456894	2.16005173893444	1.60737182968311	-0.453115925946355	1.57611717778183	-3.55018233385193	2.64378542391298	0.280851336582604	3.76777300366761	-0.281959134266458	-4.93462230304982	2.7192769912576	0.369791671600378	0.140982938502577	0.592489219341884	0.113325928558482	0.594820576282736
43	1.92428184110103	1.92913556427621	1.91887890423835	0.254789408909339	1.47534187010738	-2.11971832105425	2.98887831608661	0.240342059775867	2.9823363676065	0.15389338160982	-2.8601100592791	3.93714243417007	0.430058558144293	0.278483548608642	0.698990890941895	0.412760269537378	0.793308860838543
36	0.362102115325374	-0.0788471819445551	0.685894440758681	0.118214091983325	3.22908581411245	-6.01845138892414	4.94834109689488	0.368044386403506	6.89541706873915	0.0351938518595028	-4.96544610952256	4.2170861094166	0.476562500829665	0.773471419099796	0.942957753630556	0.799146790503045	0.960568724765247
41	1.7364659228355	2.23289617323058	1.26682897158558	-0.556284422255341	1.87016966844511	-3.55112211469646	3.0919360694664	0.323495730969757	3.9709539916286	-0.291786566023428	-4.56093209092916	2.50644593386077	0.389720238311584	0.162899980409363	0.612008647610819	0.163099428653974	0.636323387953483
42	1.1458071731536	1.26942078497784	1.05677990149537	0.00363789483168819	2.10448576036429	-3.83465684382813	4.97835032424111	0.333744867980516	5.20140897344939	0.00178186325995501	-4.00719973737686	4.24403044482868	0.499674690967884	0.828930826684962	0.954169726830476	0.907979473861223	0.979128776288187
48	2.00288881485369	2.09896616453492	1.72587425733222	-0.256217275325632	1.42412549900571	-2.73357166626037	2.44909548423917	0.214175002461104	3.40002660394217	-0.154340007686963	-4.26717448154399	3.18777880903174	0.445673391659517	0.467396069640719	0.83418712793813	0.486006169439656	0.832438245601893
35	0.642065706944077	0.453755364249478	1.28929201203354	0.731551068235552	2.18272044867057	-3.83444051066611	5.5703475753795	0.273614139291014	5.61410814899931	0.283621571460945	-3.37578587183704	6.2327771866548	0.347005214295542	0.0813248168732339	0.565345407204248	0.0891598859018445	0.5767028241246
38	-2.19753518028185	-2.50412796259061	-1.8829080464618	0.531909721695687	4.08446955792324	-9.59314959655877	8.9629579855687	0.579031944414938	11.7551988684174	0.111954782267204	-4.32688254564744	4.26036174437142	0.430058558144293	0.876825049360419	0.964780245213671	0.437597448159853	0.806964999114939
148	1.40983695914383	1.54819294638964	1.02307114504044	-0.40127344612688	1.75203022463952	-3.91810052223443	2.48100031634417	0.275484480730879	4.14177179137677	-0.21060520868443	-5.11806564578889	2.64726705918717	0.402081981470828	0.133042878786027	0.589452337130047	0.286055066066088	0.718970851303373
85	1.34111499123784	1.53503048888944	1.03196695707832	-0.443975133248011	1.91813401005573	-4.13448337324834	2.66265521772991	0.304911605752099	4.21455091128589	-0.224978184166074	-4.64686893817925	2.66616558930523	0.394531253898764	0.126222612638815	0.585507053605139	0.201282247562824	0.660976045814567
81	1.53533672691821	2.07130923166093	1.33728456213291	-0.538245961679832	1.51158525027561	-3.51153963427673	2.15587374870044	0.221226385897153	3.67725396046178	-0.33112504292048	-4.97874362661543	2.69349261301707	0.37865973128858	0.0621734298360829	0.550378649820024	0.138256144070117	0.612511874858712
47	0.170090992793179	-0.404335803055218	0.66262248485521	0.730725360845089	3.11308506045785	-6.15845494021611	5.82451022833414	0.446669799197415	8.03798485695272	0.216312281991644	-3.36861344226835	4.79203923227027	0.402081981470828	0.522415777144779	0.859932597955888	0.238236092650604	0.688702788494276
509	1.34703303277781	1.46906287774195	1.19687638284396	-0.19956864395081	1.89319505780583	-3.38715511170033	3.44149796798187	0.237012839870703	4.10426334917904	-0.10486236204881	-4.08424662515179	3.6038726388682	0.440104168813064	0.861588840984498	0.961102152535743	0.47299785891802	0.827068464690053
51	1.42999865159499	1.38279793295859	1.45594978210831	-0.21073544779787	1.84137430584058	-3.6039544582608	3.89627489790642	0.256228512338203	5.18820126824645	-0.0992983569891352	-4.8283869114808	3.61275307934825	0.46193884325025	0.692488938342326	0.921722932180985	0.633535309958649	0.907115879014772
672	1.75432361459079	1.74847470448342	1.76057846692466	0.0254114181111436	1.09549095023417	-2.0092563617626	2.84782984552063	0.183985546700005	3.40546539210688	0.0177404937251309	-3.76130989343622	4.56018114532971	0.486979167126891	0.679553897617511	0.917437167109048	0.8824003039603	0.973303161820804
785	-1.1686162147622	-1.84640499554751	-0.48295217001732	0.832932376281525	3.84905515260467	-9.38960688709344	6.49538893655284	0.45441816412094	11.3650924957826	0.177403033096287	-5.53685661804267	4.54161856526018	0.409889398210568	0.836065680101083	0.955398073672487	0.207685256837777	0.669243916000934
44	-1.51324223568497	-1.74596904414889	-1.1572499753401	0.0601162654168741	3.86105453777831	-7.98734214863064	7.25972871911431	0.511262533686619	9.29337678983852	0.0125599484355758	-4.70820448907708	4.99417537153432	0.492187500276015	0.879678896952713	0.965366969010861	0.867457721684305	0.971165424925804
59	1.37397175798272	1.4377645918683	1.31104627571503	-0.231119829557508	1.57727718995954	-3.03601646959068	3.25123153043905	0.244687489442574	4.10666835697147	-0.132825821768312	-4.2908084983612	3.51313492412515	0.439817829089743	0.503322632416334	0.852833235758713	0.446824251838007	0.813298916228085
60	0.944851068274183	1.28795036385267	0.793702169216874	-0.360941912289896	1.91200888613162	-5.15905338344068	3.03180838770371	0.302104054322273	5.62934791228808	-0.157900513380621	-4.7656163229605	2.92404368285736	0.413142488520356	0.176863495252653	0.621860595102925	0.351988257939267	0.757397649658716
84	-0.5943407892827	-1.55179859582866	0.0998462387748962	1.94127291187673	3.01623611158832	-4.70821091754066	7.51411383781199	0.427576019253546	7.25776365837554	0.604990879956513	-2.18893191038953	6.98188037583058	0.221210163913425	0.00113987381935526	0.180558816236895	0.0003481322558022	0.0558796075875549
56	0.89416021429677	0.878315009640107	0.915531643527441	0.033012728606816	2.29943746823711	-3.9113960724428	4.65709657796963	0.367292651321375	5.65491696228787	0.0128354025062633	-3.8825797225497	3.675682005617	0.493168510325608	0.919909102302362	0.974875494303689	0.91137080516947	0.979069359412883
72	1.1989392826821	1.23947897504424	1.17238104188132	-0.0128990555537616	2.02527844380927	-3.28775471672664	4.25098950103484	0.35529860483641	4.73536616196098	-0.00495486876922329	-3.48414620171724	4.19060128890262	0.49674479178165	0.763494094307636	0.941106470016813	0.86888031365162	0.973038730511464
70	-0.705155108379275	-0.678643007209252	-0.773327313561619	-0.697374556998938	3.5739527578712	-9.14536286231828	4.21391010320145	0.39472177373912	9.77277011349354	-0.184023348631603	-6.7361225327683	3.37141872776187	0.405598961790948	0.0679264276452645	0.553965102701435	0.269779621954739	0.711922604405788
61	-0.275450084742547	-0.686433475876308	0.017754671949608	0.704900745959815	2.44953838508243	-4.75730480673554	5.49625253743086	0.37079351453567	5.84180847225002	0.245302189487377	-4.07776229555215	5.48322057062337	0.360677088668647	0.263467239609976	0.690561614892826	0.107468968847883	0.58964815256633
53	0.647636764384776	1.49497825489172	0.256896510018885	-0.706800136350711	2.7981618581776	-5.00123383731887	4.54510110971838	0.429631711863979	5.73025192964828	-0.247165133795343	-4.4566875170123	2.51424861664713	0.407286925963383	0.230592309682459	0.662677508566319	0.231090642298822	0.684099086063178
66	0.500497811200384	0.190111952249131	0.836000234563597	0.330706593640687	2.71842274321837	-4.56791153997027	4.58427654472804	0.450166719037763	5.6143549396649	0.118636252778308	-3.2328680860783	4.14951951009864	0.443359377026625	0.68054184941533	0.920332048103966	0.465979487278225	0.824294938481007
55	1.17637251518295	1.56071198057195	0.941179837722707	-0.529207453399065	2.32316042523582	-4.63242009561082	3.65620643764473	0.388445865191999	5.34216267552032	-0.211296495780112	-4.07126354143755	2.68884782135211	0.402732599532261	0.233269567617075	0.662590370620123	0.218291254938933	0.679648516037877
58	0.205033912857669	0.253300436098119	0.0949625199685329	0.0821811189121604	2.39851540387726	-6.78957926449436	3.9154250301797	0.337034712140173	7.51523833419264	0.0283136258499853	-5.14111509711201	3.58666536780764	0.483723958908833	0.577302732916326	0.885554163545732	0.892096768341129	0.977565614408163
301	0.554529285088989	0.29197102806024	0.873259842477914	0.517571923018901	2.39041295609947	-3.93591550047588	4.87955959668674	0.353796390976178	5.22483233324508	0.185808064865368	-3.38420820763082	4.41775692710792	0.40663630790168	0.400402631852675	0.794831023799343	0.315098278684859	0.740170654118009
1445	1.13693205335555	1.48537586745176	1.03352752753654	-0.57862075545061	1.72348299285441	-3.81048726615556	2.48322401911523	0.271861245624401	4.28633431330302	-0.295021004548023	-4.82347745628389	2.49217711419587	0.383463546019332	0.113583968509885	0.578457957267834	0.180539658690995	0.650377986404493
65	0.25895303849479	0.00295561221938456	0.579513101764004	0.627609447334154	2.19745776550668	-4.11082829285214	5.1482356797511	0.344691178046986	5.68759260720009	0.250966678048089	-2.90911573681323	5.24640904363261	0.368900460398642	0.168662087379546	0.619797597785795	0.11577067251162	0.598073331787329
1074	1.41983350868393	1.35306673819123	1.50026648424875	0.210808533370899	1.07472505148773	-1.79583214745861	1.98250772632602	0.205132121925657	2.34300615751966	0.19320155744367	-2.92638302050456	3.54293554416973	0.429036460891383	0.407884852394669	0.792001596391801	0.333888998755889	0.748812216652251
64	-0.472716711941223	-0.724085214509153	-0.0140662409016699	0.605149103011164	3.22117988455605	-5.36349038782444	5.86317915968417	0.371525192397222	6.61476613884817	0.197925881687272	-3.83188966593433	5.567767514814	0.396877036980831	0.36848636575107	0.772579059205583	0.20626082720632	0.665975731678571
97	-0.741324615089044	-0.759573166613287	-0.72963702248932	-0.386284675389347	2.99197443740428	-6.08362723484608	4.2932601198414	0.329229549227195	6.17149437606652	-0.122017006505896	-6.51404316726867	3.31835655246331	0.428757322018668	0.152048032898539	0.605074246387644	0.365097022839758	0.767540103572837
237	0.312749352456224	0.264060260136712	0.355838777387918	-0.20712833890568	2.30520766058248	-4.11115735502205	3.40123768069639	0.328636876255518	4.82536222736237	-0.0941897320482588	-4.03166941117439	3.11162427889487	0.456733898740082	0.522534840819336	0.861009291450567	0.607963535063998	0.889061352210743
57	0.542033203058573	1.06802908723735	-0.157895947069696	-0.772081701265396	2.6479341994963	-5.29832147272322	4.00114488811868	0.405267819570681	5.90375221820225	-0.258780064070218	-4.8528715048595	2.47727857189298	0.385416670938226	0.11628571137745	0.583172375605049	0.139482018886868	0.616050539885197
383	0.675287504610756	0.939344697283329	0.500490325856542	-0.626018325017172	2.09384295500214	-4.31644936292	2.87202129855327	0.293745019627779	4.35100700015355	-0.308215950697846	-5.74966790142053	2.41233146576655	0.360677088668647	0.0534901733246534	0.546533456539633	0.102323235293585	0.58585364837454
69	-0.57894514610616	-0.655658981246775	-0.513835599380973	-0.253560995313171	3.47130641532496	-6.38824399105703	7.01897821525356	0.497395112763286	9.25592829360377	-0.0591510663230151	-4.09028056075645	3.62177396898983	0.477553676785593	0.872171350057075	0.963745537262318	0.764080232335363	0.94911576952538
76	-0.84105066487707	-1.05947922183612	-0.694631220426645	0.312927714326412	2.73162249847465	-6.41466046534266	5.3137293039496	0.473546359646364	7.38594517826312	0.102262955207741	-4.10682726005701	4.1178660368939	0.450520835098284	0.842280249257362	0.955828902684862	0.567454473853444	0.874549584463312
1185	0.157027024829874	0.0626695878214329	0.305229247911472	0.141689649626112	2.06265721776255	-4.32782824145572	5.49548217618666	0.294096512121525	6.14540738506105	0.0566104433764478	-4.4689362903485	4.79970727370803	0.467143787761307	0.883865784991869	0.965127318868229	0.767189177040854	0.94881049297277
89	-1.25468878420011	-1.35586077064585	-1.1494973784023	-0.0149089691476405	3.43377555884504	-7.47502933310371	7.03656008284461	0.411114180340857	11.2132675361496	-0.00307424620230991	-5.89517230371493	4.34105699547729	0.497722836775189	0.559503845246186	0.867019788752245	0.861574831150996	0.968057774699038
629	-1.45746089945422	-1.60032444128215	-1.31586622111178	0.114246214495859	3.56101245032043	-7.7464319590784	7.18553632522118	0.603196931705169	9.8859613172168	0.0322748547583037	-3.77417347520139	3.98195874383378	0.483072917265239	0.877483710558439	0.96410763203848	0.848213879895981	0.967180218384802
