rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Oscillibacter	2.56673218571283	2.36337747400279	2.73757010117609	0.36343167053882	1.6466033459741	-2.68247923802435	5.1982528203016	0.215639542256125	5.25391828733029	0.16468462506558	-3.37906135318408	7.04621246559101	0.396880442902355	0.454317590683631	0.894014615073475	0.467466381335383	0.945094462557995
Oscillospira	-0.8305402338184	-0.980075300573207	-0.603359401546362	0.436254431380398	1.80330451845981	-3.21325995624084	3.4062040550992	0.325895902531342	4.43972462312957	0.233302206788884	-3.06435215775758	4.19905593809524	0.403812849957884	0.569790292758415	0.909074720919853	0.551345423152699	0.949931998265701
Parabacteroides	3.64293692910501	3.92697950068041	3.02487342214387	-0.410423877006927	2.38814284973166	-4.28166460661858	3.46984348595578	0.248798101660296	4.49057322800136	-0.192044919824596	-4.82334928353664	2.82075935852468	0.395833360684315	0.454994193916172	0.891940520381546	0.475505700762086	0.946996280291689
Paraprevotella	-0.180148187907505	-1.60604103262096	0.828852547653598	2.92405643227075	3.25374633278048	-2.17315736821633	10.5693325685131	0.388449802724699	9.1397505241088	0.939005716068622	-0.873722048750753	11.0204347896064	0.105719498398713	0.00857700755498286	0.408362223253132	0.00403522077767434	0.288929982878319
Parasutterella	1.0737446810777	0.705256737360802	2.05926082817235	0.801815916322638	2.54506836481193	-4.38918994481496	5.00390354254133	0.357906054043966	5.42570542817392	0.303776458456233	-3.36221285273398	5.23887270572954	0.342013932971938	0.321591300486089	0.864601596872551	0.293726421604711	0.908019055357545
Pediococcus	-6.07090767484036	-6.05578689721206	-6.10746350006186	-0.1508954345392	5.13954585831011	-12.4991154727608	9.92710718828718	0.77572127037728	14.8890673415568	-0.022628399614787	-4.94653732634796	3.66747022540273	0.487847225276479	0.603413347298798	0.906420151252374	0.611820285944705	0.947502078039481
Peptococcus	-2.42089927229518	-2.48230314425801	-2.37260613181793	0.159512644600183	2.75637080711194	-7.68484362236204	5.2932777318767	0.296385000982371	9.42016967408271	0.0494562312864379	-5.17915502759865	4.94496380787631	0.469670718191483	0.74589967969529	0.939398332371032	0.738251058152374	0.970812347831062
Phascolarctobacterium	2.54698626502371	1.16855547137277	4.15986165945898	1.83669902967742	2.35511395070166	-2.44647327359013	5.23797378014381	0.206583194507845	4.28112898438471	0.804137277405031	-1.91554563061771	10.1937267687825	0.217013993465869	0.0244370275913603	0.533847309952964	0.0326039817380762	0.599021142696401
Prevotella	3.9110318678126	3.8852801033469	3.95146991084636	0.569705500099325	3.02322463876813	-4.63791900514128	5.94162019866972	0.328522233187156	6.00645451064201	0.158768410782746	-3.62758409228261	5.31010593626477	0.445407292859073	0.629312580302502	0.927855009059327	0.733023047965966	0.976343566334861
Pseudobutyrivibrio	7.50721558029131	7.77893967852898	6.88913156377954	-0.745341142931131	1.27503136866932	-2.4998678475086	1.84924619117567	0.212095463017335	2.76270603701003	-0.534689816444589	-5.81258345832252	2.38186563342422	0.305026054088088	0.186668096907398	0.7874522166297	0.169070287297841	0.855197529082712
RC9_gut_group	-4.2634082080099	-4.04430319124277	-4.86674598816591	-0.168997332679607	4.04637570493399	-9.86693931856192	7.85097338982482	0.572372457195621	12.9447662436612	-0.0387952701407788	-4.80757179125693	3.63190903894243	0.48180243090411	0.673153407519417	0.928009240440684	0.768459650836779	0.974597735239127
Robinsoniella	-2.88562074333297	-3.18090356004963	-2.62762806636379	0.424633702450969	2.24760177849732	-4.22435461328146	6.18964182099236	0.403221868372761	6.8792360155105	0.185598498347361	-2.87425551181875	5.9313833128032	0.407986135032666	0.441663044082065	0.858061728804624	0.517114971908896	0.926680830775802
Roseburia	6.09079073367371	5.97067696153406	6.19466469293807	0.129045552895845	0.865984190580213	-1.41389264620594	1.69822364775869	0.165076042082352	2.0080062386973	0.136099291385596	-2.85083297142903	3.91385899329473	0.454072801888179	0.702790577966953	0.940065976128008	0.803534289820087	0.981252633968894
Ruminococcus	6.71888688841013	7.32444466600913	6.18312985305417	-1.04198238842038	1.24659254233373	-2.93561707524897	1.30383427515589	0.161802484765444	2.72340028542965	-0.790427394806817	-7.47187497938276	1.35651249048297	0.210069554156582	0.0275706370939445	0.541360279123444	0.0442025563445842	0.626183873154422
Shuttleworthia	-3.52707871787665	-4.04376535639981	-3.36351994384838	0.49977962712781	3.19061312603537	-5.23641425855883	7.58635256399912	0.483194681893562	9.44974086087617	0.140564610725344	-3.24073047430796	4.26912109345589	0.430555573341227	0.607860241205726	0.911738218252121	0.674536618567191	0.961836910813568
Slackia	-3.91406405514823	-3.83101541349731	-4.0178065913644	-0.414009750949427	4.46133502351137	-11.3964570250295	6.74060763560497	0.625131803465124	12.9695736483835	-0.0689149807083722	-6.10521431025293	3.52686160755807	0.466204514563806	0.53143361581644	0.889585870236348	0.671483943687891	0.962508321514951
Solobacterium	-3.70477814653476	-3.6719869054731	-3.76252986584195	0.128321993685505	2.75572278173594	-7.51029647334465	5.65994526484199	0.457234579492112	10.4600469469515	0.034792021287	-5.00796363448789	4.44172244452935	0.476603125453225	0.666521856070712	0.927339582982581	0.712036753880794	0.967804090584757
Sporobacter	0.448893116287275	0.706281032420883	0.177070221529682	-0.52746812509942	1.87304784804744	-4.04270964201478	3.13005209333293	0.253161253782546	4.89465115642598	-0.254907076692977	-5.91775749659267	3.59216427129868	0.362218408205066	0.510209433944724	0.899295619920279	0.357885535517115	0.912986719992519
Streptococcus	5.72655251939864	5.97340860108063	5.41977875284252	-0.358248271913804	1.30560466012029	-2.8149004163299	1.89615109049926	0.2034352816167	2.74813235806083	-0.27469629611469	-5.31841831279212	2.74091024628571	0.347222264547568	0.307880456109105	0.85900053364428	0.274616081480439	0.900717256504602
Subdoligranulum	6.44259911063491	6.48587481909141	6.36492282256628	-0.113250146304263	1.14800612827207	-2.41104660896787	1.83933786346175	0.159715494529064	2.6205693024741	-0.0910736906535323	-5.24557745651429	3.64664368710258	0.440207987453635	0.549799363077549	0.902839462437159	0.684192428121414	0.964025325947529
Succiniclasticum	-4.72447807669679	-5.19015346328341	-4.38293454521963	0.174123442676577	5.22730370176339	-12.1416234563921	9.2824865454073	0.720229578157638	15.2489792698736	0.0290531719246551	-4.75014151034203	3.75452635832916	0.483535532721773	0.698500997703082	0.9293584403534	0.726423803557124	0.969514023891966
Sutterella	0.68905878248414	0.943052787266669	0.0820616598558699	0.890008560651618	4.14616619126912	-4.43342751187945	6.80008099643555	0.406823046601231	6.21469690590559	0.234336197901173	-3.17048494304829	5.7265273391792	0.371527812327543	0.422158620174331	0.88571863720434	0.410495464288034	0.93585698925206
Thalassospira	-6.874840790256	-7.55145275370379	-6.14163346433853	1.30529343400511	5.09136894625142	-11.133150384527	10.5871364244923	0.898785100479744	15.7038385531537	0.209703044360106	-3.96891079345591	4.65097632346071	0.391681137633125	0.570930341026139	0.891100454273679	0.45618055029336	0.884446748308199
Turicibacter	0.549681012977749	1.51885866102055	0.170342562613367	-1.30458593570155	2.99355844907818	-6.39471950321166	3.81035545936023	0.389957435528542	6.84986273621585	-0.400308600626225	-4.691057826501	2.21414682998361	0.350694485617317	0.188905459276375	0.798756556934601	0.290015615189764	0.900483241513891
unclassified	8.30731080169848	8.3952420625018	8.21690529090144	-0.15158673722647	0.529383298972395	-1.07338284993857	0.884173436536602	0.0724041555895784	1.21171197438044	-0.24664825961228	-5.6382063201788	3.29861963636142	0.379549425420851	0.499986095616946	0.890453353125898	0.424163153023447	0.913280350510711
Veillonella	-0.0436282306337832	-0.169727446643472	0.157904951372965	-0.183594424417556	2.30801573228841	-4.38997456075378	4.41388819996947	0.249641009669942	5.64804890432646	-0.0764039545541906	-4.80270086889793	4.68054524102912	0.476603125453225	0.841689014610349	0.960152393204471	0.860432644947931	0.982975973607396
Victivallis	-6.73630700884339	-6.71654749321741	-6.77602459782094	-0.0933841829394213	4.51706786254096	-10.4693244339765	9.18201365303087	0.793591970390335	13.0909553891145	-0.0116205953244922	-3.77044079320303	3.11327656499878	0.493055557300151	0.55223092040626	0.886008474821364	0.60047068836736	0.930640521479892
Weissella	-4.53941971433274	-4.818304735252	-4.18877074793416	0.500198349661803	3.92808831334562	-8.96928410123443	9.78221962392671	0.527161377044909	13.2262674312625	0.119860756017772	-3.96860147808366	4.71718903597798	0.426343173091628	0.569734362120648	0.901556110032065	0.565347336487042	0.936891457002597
