CL-148-BL	HLD-53	CL-119	CL-127-BL-2	HLD-112	HLD-85	HLD-39-2	HLD-50-2	HLD-64	HLD-111-2	CL-141-BL-R2	HLD-34	CL-128	HLD-100	HLD-22-2	HLD-104	CL-176-BL-R3	CL-151-BL-R2	HLD-25	CL-165	HLD-23	HLD-24	HLD-72-2	HLD-43	CL-147	CL-118	HLD-51	CL-134	HLD-103-2	CL-139-BL-2	CL-154-BL	HLD-77	HLD-35	HLD-87	CL-137	HLD-94	CL-142-2	HLD-31	HLD-102	HLD-99	CL-167	HLD-74	HLD-96-2	CL-173-2	CL-117	HLD-80	HLD-28	CL-152-BL	CL-146-BL	CL-130	CL-160	CL-177	CL-170	HLD-47	HLD-38	CL-171-BL	CL-166-BL	CL-136	HLD-45	CL-169-BL	CL-131	CL-175	CL-150	CL-161-2	CL-144-2	CL-116	CL-172
CL-141-BL-R2	0.0904740751767215	0.143363295966754	0.0830063665421769	0.119939847515507	0.102070326896741	0.106585478968894	0.0927145658443624	0.143164092319538	0.134481187454595	0.0835314769388647	0	0.24139867976547	0.138581181011265	0.120617465507247	0.119829065258722	0.132716776640843	0.107246144779373	0.193334252655272	0.136046338937942	0.0980334040152925	0.206599225449828	0.187244269327285	0.168455281580067	0.104290522693502	0.101729238325101	0.11139970474443	0.109834205417705	0.137765295299644	0.207214335157602	0.166524384829298	0.111709252249014	0.124940298906057	0.130665135964758	0.155762305243607	0.185525078447489	0.163623978860161	0.109351758865687	0.0919522116044931	0.114924122719095	0.158711663950647	0.254757987772924	0.102587505024584	0.0850934976235803	0.125417950493952	0.127073254121317	0.112019403513313	0.16026441675415	0.17247700607172	0.208681396123087	0.139510814037708	0.193727874858219	0.160452904797482	0.116663618759736	0.112660218961656	0.108622899699079	0.0947879458926228	0.169738823217861	0.110902104495681	0.116852313592577	0.103215622884382	0.0889832668703929	0.138827307846733	0.09888918720026	0.115978961587572	0.16934311995751	0.0655037721969128	0.130917859732486
HLD-34	0.22349935995748	0.240059197609207	0.250053725803339	0.210658822931133	0.223436572365637	0.264350924008841	0.23688710145826	0.239389118580237	0.19338943223215	0.240889232935057	0.24139867976547	0	0.213173156563723	0.25857816653011	0.267451185730771	0.194112653494102	0.269619007512149	0.139302378742589	0.228596830178257	0.230033659519309	0.245292623925402	0.180073959069799	0.182740325331843	0.206895229774396	0.274980686847101	0.195202302312196	0.207789349601	0.188486297488562	0.252989728889308	0.214695629232415	0.270348691749678	0.201172573547122	0.24655738535986	0.256367299147009	0.171764888969195	0.269985730109626	0.227661697382355	0.257317811340717	0.19760784800816	0.193943181025108	0.354859394793697	0.241938772835118	0.217002533664	0.275696811643497	0.205535837513515	0.208065611243703	0.197752330471047	0.219322754395365	0.32175987707147	0.273890007987369	0.0646252441112513	0.22119294187337	0.214249807127578	0.221933058986362	0.209260858912256	0.239022599852741	0.237898692774127	0.221088773038424	0.200289689971169	0.211972687234744	0.204351967374844	0.198359793156534	0.230261299548706	0.212048678151471	0.208442880778143	0.236014785408082	0.206213236791808
CL-128	0.0904396154923196	0.130590125927927	0.136385645053716	0.136071498514969	0.116359278896687	0.175137700420481	0.126781220632094	0.119341068336547	0.202453796337816	0.0821274792317288	0.138581181011265	0.213173156563723	0	0.199313359344232	0.180172745301305	0.0960799430269952	0.156216686330453	0.198067478082906	0.187834901009992	0.114039333554928	0.187219248178441	0.177717738567462	0.129219142248952	0.1207336042996	0.183548081510856	0.0983498700806242	0.154365931005283	0.0840274687200396	0.187266783101124	0.148187545927237	0.189883592106408	0.0882903552253852	0.129059597501177	0.163633121638429	0.20934778858106	0.222391132291177	0.107252936747966	0.125658744807341	0.0992778518369946	0.10747430832925	0.313062267199492	0.161426686515633	0.113082413634474	0.182478722538163	0.175826355595505	0.181311508232871	0.122084269773401	0.131445484833331	0.255727286949611	0.152773818738688	0.162791295660781	0.139174753678042	0.101948236479172	0.132182321682514	0.0731991658063435	0.0992135942169516	0.141712472826083	0.0910831677588881	0.0925841454192538	0.0914281744379112	0.095564012384744	0.0892215253193961	0.0814459147777375	0.0886243398538942	0.117142554391729	0.122072458741099	0.103932128240889
HLD-100	0.147943948453477	0.213407810063207	0.120811348535868	0.158442737149616	0.153228464033455	0.160023699891055	0.157035528249749	0.205898387482545	0.162878096525928	0.159403107628221	0.120617465507247	0.25857816653011	0.199313359344232	0	0.16019772907642	0.200508391532695	0.135577575608056	0.226040467746076	0.194479575625485	0.164497372289629	0.213226156153865	0.242966018936034	0.228806202187792	0.148555797233996	0.146314145102856	0.164551376065314	0.15073375761081	0.195931428478692	0.257484443895995	0.219551736338861	0.161437981454374	0.186939615329214	0.153154564164706	0.204573814798547	0.222171794955426	0.192616050221626	0.169855854606007	0.150928170412412	0.164803142723401	0.179373704462483	0.227303286153041	0.132963666317855	0.160984091945792	0.143929203715205	0.170220429377719	0.128612972739929	0.178857726392117	0.217362771967754	0.199411621545275	0.182502043093365	0.22906104367511	0.209183280648408	0.170432042613483	0.179638134569698	0.170081618008097	0.14555405539327	0.207025995764581	0.173235079115215	0.180500414170494	0.168982884001665	0.152357399119911	0.191577945430033	0.162553388051625	0.174134546158426	0.218148492028403	0.135740501014692	0.185381352401751
HLD-22-2	0.141744442512812	0.157682620107015	0.138423907949928	0.135549754849072	0.14516960544534	0.0545202494124218	0.140630335210628	0.156208968776716	0.162821201412315	0.146377533920724	0.119829065258722	0.267451185730771	0.180172745301305	0.16019772907642	0	0.169994770161815	0.167826878215206	0.208109100231319	0.163962571632054	0.131552530141126	0.222323133652688	0.226349036906123	0.195125742886079	0.139385414796362	0.125702295414822	0.150945682365018	0.150074990721034	0.163782435618698	0.213486482364834	0.190313379497554	0.137779336492096	0.168991010773034	0.177405431945116	0.152561808219436	0.210908468666515	0.220961774978528	0.152176566389493	0.156819787304229	0.137939829039802	0.17875238792189	0.241490978644821	0.150636956725882	0.142993860074753	0.175313263256663	0.191818475514696	0.167099141009899	0.188269719265937	0.200960857687826	0.202069346918103	0.170121195009803	0.220362177522368	0.17035698461085	0.143987467280359	0.138775930420871	0.154306636331651	0.139497630011411	0.164415866981274	0.138524661608232	0.1392937000604	0.13764337017647	0.13911124618999	0.163993567866894	0.142218675149584	0.145243311089899	0.193895214064058	0.123525754541697	0.157353815820278
HLD-104	0.0935930281975684	0.137904427956006	0.138168008888109	0.117378335943102	0.115352169090737	0.158142243783322	0.123183484264782	0.134928787285444	0.183869951293805	0.127515764973729	0.132716776640843	0.194112653494102	0.0960799430269952	0.200508391532695	0.169994770161815	0	0.173037538231163	0.155834414882163	0.184107348153226	0.0953952429144141	0.164172866874938	0.174327592021836	0.106494339152953	0.113775225121095	0.181700056299969	0.0617114888990134	0.10949399736876	0.0963989428743204	0.194695045449589	0.137307262347598	0.180008594096377	0.0822404280862735	0.154016413904602	0.142596609979128	0.179143003084837	0.230861619127794	0.118294327294665	0.150280219730303	0.116573292156101	0.112866569105366	0.30569409324843	0.156937447710321	0.106013907896389	0.198694265564832	0.165478433371299	0.175686004171869	0.125451268401538	0.132977086668175	0.261889060920652	0.164598430944353	0.150023270349066	0.147483716562868	0.102260421977732	0.116962910780157	0.076755640074359	0.114873795680135	0.171504717672113	0.097926648179251	0.0867005012098518	0.0843977717223366	0.0842906329550434	0.0844284141935425	0.101611010409721	0.100160466502057	0.116869547943405	0.117410515319243	0.0969260796832684
CL-176-BL-R3	0.129388814394784	0.167628686019911	0.0885911240986227	0.147476106041619	0.113307742126046	0.159520798658816	0.139574207568041	0.17453530185045	0.153657350487108	0.102046680900296	0.107246144779373	0.269619007512149	0.156216686330453	0.135577575608056	0.167826878215206	0.173037538231163	0	0.228927901241424	0.175621256542282	0.132703073640207	0.232485574470455	0.2193101560056	0.216293115412672	0.128684148627184	0.118098259864658	0.146342305989719	0.150604171958859	0.174528978191543	0.237912415376212	0.21192891559764	0.136211986637986	0.143300534237893	0.111817454499427	0.195572070731639	0.235326699123083	0.158772318152877	0.160096176849404	0.062696357862079	0.148566469348698	0.183825815338591	0.221727507405264	0.137626256230368	0.139106090542246	0.0910077661903964	0.156994705735488	0.14012051738142	0.180632258741379	0.219509419642982	0.171947230256913	0.178981182879437	0.226170941895623	0.18786777824589	0.145176635762327	0.153169169753526	0.142807643238577	0.107771370251543	0.203064302094585	0.142827493345044	0.15650901267192	0.15167002250677	0.132922910839254	0.178295285188189	0.127899325996739	0.139416610421314	0.214176533345228	0.10497498890896	0.179563292688369
CL-151-BL-R2	0.188279369043278	0.240326280020307	0.209569536258043	0.163939224903207	0.198582776060816	0.207802913620762	0.189201703940603	0.226747455995295	0.171415393156303	0.214800476208716	0.193334252655272	0.139302378742589	0.198067478082906	0.226040467746076	0.208109100231319	0.155834414882163	0.228927901241424	0	0.204417910869117	0.18609574969146	0.238616701416067	0.148401753113693	0.186677616503301	0.168875109879956	0.225223396590587	0.175889678310026	0.172037579833307	0.184296132570098	0.252270129395253	0.207925697834276	0.236126632163365	0.189571295260181	0.224151493847676	0.192467039353641	0.133953972477408	0.250952457306181	0.202334826398789	0.225044013927071	0.195652016012143	0.18774092900682	0.314780879501909	0.209605300641121	0.182614422432832	0.237392982657039	0.170668546776444	0.18719114466481	0.179343472993695	0.221763974309497	0.273415105178503	0.239767480542782	0.142483247067143	0.221865307267783	0.195828163277037	0.204492592353392	0.183640821935441	0.209537599697072	0.244212494703916	0.192973963439376	0.18029136495092	0.179549180799298	0.175986845980241	0.184789279889984	0.193265782949425	0.192224750782137	0.212952832141292	0.190714256026727	0.183585679723317
HLD-25	0.142587201332379	0.142448933909291	0.144859121295892	0.170202746406118	0.157090174414527	0.161204714963739	0.175670686387376	0.154820158753368	0.148945014444469	0.144583281284227	0.136046338937942	0.228596830178257	0.187834901009992	0.194479575625485	0.163962571632054	0.184107348153226	0.175621256542282	0.204417910869117	0	0.133873462915271	0.210649116297995	0.190037754585898	0.159903792242774	0.167740373806218	0.158747451643082	0.147717102846399	0.168031007875375	0.170282774846991	0.185780113233629	0.195193833179876	0.152097057423427	0.174607108872899	0.183060759264359	0.188383388919128	0.174229776112325	0.22327187798594	0.151148873592028	0.149146857515248	0.136849640806208	0.187647933141301	0.266430392099007	0.1344988937155	0.167632499942138	0.20327848046777	0.195732499979819	0.158833908703072	0.19290475745535	0.164564273807008	0.232405112384954	0.158867283443804	0.180884123416539	0.160939413776557	0.13658447044853	0.135650529398343	0.152596657592512	0.133889748582225	0.157780384079998	0.13923926731393	0.132548253914631	0.144196750640447	0.134927438199352	0.156597675664086	0.157240621770608	0.145461962271328	0.164555644694828	0.116152510803881	0.157036854667774
CL-165	0.0729465311071623	0.101665979583997	0.0931463249890426	0.126157890561873	0.0733052515872746	0.125404637020246	0.101834224971598	0.109202393120077	0.148709751226415	0.0849379572517627	0.0980334040152925	0.230033659519309	0.114039333554928	0.164497372289629	0.131552530141126	0.0953952429144141	0.132703073640207	0.18609574969146	0.133873462915271	0	0.179644486219657	0.194345121840643	0.131788432085036	0.092368481229694	0.122603351321329	0.0674528255942656	0.0964892526059434	0.108602999254614	0.184617840173525	0.147402777673686	0.133749293351097	0.0886385480597337	0.120587876338562	0.146814902115343	0.188482766366552	0.189306265156823	0.0950278708890395	0.102803139547214	0.0938147127446881	0.130544061546667	0.256370226107798	0.131104673508726	0.0840789273979639	0.153105790216348	0.155987951059514	0.135034425757095	0.142767945999853	0.150300692408122	0.228422991511866	0.127874391252517	0.185237827003961	0.135094144748705	0.0783274585517919	0.0830716703580024	0.0693935443502191	0.0627403065478873	0.153133873234447	0.0695522021774909	0.082155735763298	0.0677901510689456	0.0619157053095362	0.105531984472612	0.0732616212258618	0.0824741585297285	0.142793823457299	0.0622158075798	0.104494875370148
