rab.all	rab.win.Healthy	rab.win.SS	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
1031	2.05363377186586	2.36895051334756	1.49913838639265	-0.705538214991549	1.35202015077123	-3.21166326585411	3.00879063535241	0.208084970737634	3.87345097556254	-0.436596217377448	-5.86066005065584	3.43575741914194	0.282291690957645	0.134242404928588	0.602123546940648	0.0298649275547593	0.287942285964565
46	2.27905391656267	2.52358084676854	1.56240682734611	-0.796711097436822	1.29083728431466	-3.20314454819675	2.12340355682705	0.180105687724328	3.16886323642889	-0.513780849490452	-6.26549293773741	2.79002233080702	0.282291690957645	0.0332478557525233	0.295815132392111	0.0216476153724177	0.264371457617009
1354	1.35937930700868	1.2910100322255	1.49707029027201	0.276810726727749	2.21856908003547	-5.20629563688809	3.34010076352646	0.293437691185064	6.43716491381339	0.10560026460046	-4.79743486375267	3.29671958952058	0.451041671136452	0.849267414921008	0.959468451544195	0.659732616027444	0.852350822005497
29	1.67990829987659	1.79555552555854	1.56687454693127	-0.0567121933238575	1.59589626654387	-2.98636505260772	2.50147876227211	0.233807699556115	3.89027921279131	-0.0413033035531641	-5.25129211877909	4.04606552535238	0.482291668269908	0.341754800593727	0.780814520379769	0.803958732781486	0.911552086559
40	2.16302210564178	2.36897366309473	1.78556487047709	-0.62521281458658	1.59637683327667	-3.65630878919963	2.61333594269998	0.266297108853497	3.91762023893644	-0.360644785176864	-4.94901919417916	2.94076386013989	0.337500016428949	0.10472134506533	0.560438214598434	0.0816497693193597	0.469901583153117
49	1.61502242510696	1.75406534474406	1.53006997273821	-0.219456582407319	1.67987033326211	-3.34395424870561	3.02007315361096	0.266619475378572	4.01717569528931	-0.131206271941381	-4.61830513183672	2.96487573520938	0.448491159744548	0.441512456092416	0.832985435279564	0.534324039106283	0.802332814853966
1504	1.6858422327833	1.38205923081488	1.90442969502419	0.269382749544451	1.68275875758301	-3.23685010041052	3.15180356201645	0.275682605674252	4.44659807908281	0.144985299627536	-3.951618802371	3.9521532950059	0.443288246599232	0.643241921632386	0.918356630134613	0.487090232617299	0.786576116378692
52	-0.718003631061992	-0.836667665127377	-0.451123052216516	0.352862480558816	3.6861768664129	-8.37070898962268	7.30563172633227	0.52419621368429	11.1249431578507	0.081927866142505	-5.62692390677395	4.4302151264805	0.45729167055684	0.859675710617589	0.96281876677253	0.646107685525655	0.847952487077145
50	1.88644707845137	2.15433867914478	1.72519316650657	-0.38156634667761	1.20503829928604	-3.13146494535128	1.9860796953544	0.196350254672211	3.89975123938549	-0.247059869165916	-5.23764986696727	2.74895301405946	0.384375011045782	0.145263818854589	0.60788507853846	0.207261695874953	0.655929176428934
43	1.7608895659052	1.92209029360792	1.67552615501906	-0.00920745537904288	1.47235381598255	-2.16923294123373	3.63038924951372	0.240159559269493	3.41912877986768	-0.00793351842065478	-3.57765636934288	4.23551216729039	0.496357960786511	0.718315066688789	0.933131127553366	0.89286368565863	0.949447911508822
36	-0.0970919616726365	-0.0717167071647395	-0.121421609843646	-0.701131151531042	2.68125843485221	-6.35711922861193	2.62830198239764	0.315332695121482	6.94637784788042	-0.263950908021465	-7.43287414944579	2.51103026774049	0.409989602566796	0.0336856621726424	0.297015575715694	0.34867671062842	0.730985593425573
41	1.7016723546781	2.2323460587077	1.22042952347411	-0.84814463965595	1.70140047772449	-3.54170555782711	2.31602377130384	0.30531401271311	3.85674622881187	-0.487028681279658	-5.99011840867868	2.21380142411679	0.315296585377343	0.0313831724622951	0.288856225460371	0.0485151430575695	0.360785562462307
42	1.0055857032142	1.26735842616445	0.746940413062178	-0.393446751683519	1.6832531912787	-4.07084891619637	2.35448693588621	0.291774974327499	4.33078115870037	-0.221168690185566	-4.76118143069099	2.59043079097376	0.395833343179694	0.108446104340898	0.556041175699286	0.240564509281036	0.675633213254582
48	1.91827637431903	2.09307642647254	1.34410303427618	-0.586825179981442	1.36531241868253	-2.89153111932686	2.43215982815375	0.204585403032245	3.38206026219803	-0.37977850451019	-4.67080852780746	2.90006287552272	0.353798141376928	0.139550847890984	0.602427844338017	0.116765247051641	0.544328442207079
35	0.567950698197663	0.452967863932582	1.01758561329948	0.39510617715299	1.9915506740865	-3.95772914963617	3.92604083885885	0.22257533420947	4.97061248794183	0.168050386998718	-4.0950481786157	4.13751859415323	0.416233098307628	0.641275726200635	0.914768048074994	0.426488936583729	0.764532079124254
38	-2.02463667303001	-2.50149199350426	-1.44803291320179	0.834043574042163	3.25361702882712	-8.91652501329111	6.63647055199697	0.418532079058619	11.09060382136	0.203866190786962	-5.74084275819716	5.53596580298263	0.392299698016289	0.713895410538087	0.926449167863425	0.233379261802625	0.670879915501393
148	1.40204837977635	1.55249810437639	1.18789721415115	-0.410146211510146	2.16814760178903	-3.9677180094372	3.8296112704191	0.275415129949676	4.8693371063607	-0.181337604597653	-4.73343964745006	3.83038134463321	0.409375008472879	0.439453851360158	0.832602338180892	0.415846053425065	0.757303376472787
85	1.41117813810832	1.5376821988516	1.25437681732168	-0.369984903522616	1.69409515137789	-3.61036524598204	2.20868466101673	0.259360787771205	4.02966790937417	-0.214252626083967	-5.02856592660598	2.5570315366852	0.401664941592339	0.126675274572213	0.588542757680597	0.314008854863476	0.718204824174492
81	1.63477725252837	2.05111556164436	1.46011493455788	-0.448362764844984	1.80110747325771	-3.59339898885755	3.50702649712425	0.222719397421653	4.25551615558724	-0.218517523639848	-5.84087893760203	4.16752735043026	0.418750007546085	0.457157300858605	0.843907538873534	0.493194131260925	0.790151096253449
47	-0.22750932198417	-0.391862752380671	0.315626708433884	0.419619885196842	2.38910932713147	-5.84831046244573	4.97286664931877	0.321380470519833	7.24479505259798	0.152804240545957	-5.21158996983437	4.74353469923398	0.413541674725395	0.7291956871303	0.93741048109257	0.450578321860149	0.771336220962968
509	1.29226844563364	1.46003264307895	0.428077253384003	-0.943602798272383	1.41810843861821	-3.94772294229538	1.64238010285804	0.204657530995036	3.55561677918144	-0.613396779712112	-7.44400423000056	2.16772746960478	0.267429787445741	0.00386743551045554	0.16517930943508	0.0091875362223645	0.221114657290605
51	1.24944123048924	1.37782383460607	1.19567352161943	-0.138272759979979	1.64204141613593	-3.19219808635953	2.31904429970842	0.251476571859454	3.71633631688709	-0.0837309962609042	-5.25368332626495	3.20085528246417	0.472424560248184	0.325138992549417	0.771580764712881	0.7069525752153	0.873229993283479
672	1.69274553788665	1.73534118812772	1.64589527209698	-0.127460284423197	1.14429101217361	-2.34222798921987	1.81231464588947	0.203980389799775	2.76205347566654	-0.103979325596093	-4.23709137264551	3.0330725186025	0.45265349026307	0.538487218964597	0.876071126402626	0.619432924837046	0.837927671309814
785	-1.73719820801545	-1.8604518169393	-1.45698351089569	0.50832357058577	3.46033198676092	-8.96342906424807	6.46549291924851	0.610714938254173	9.92938094263525	0.135650187842959	-3.94881925535831	3.63820490257225	0.445833338289379	0.842282302886021	0.958875485031927	0.593465727964281	0.829989867075202
44	-1.47047424954184	-1.74645722278758	-0.881531772370399	0.763583042783914	3.39404198815454	-7.09069114829191	7.96708707677322	0.436424016829575	8.879163049616	0.203455834463582	-4.2311456760325	5.33674512592039	0.390218532780324	0.389114957170532	0.809887851245307	0.25306057475592	0.667738233458206
59	1.43065204807598	1.43238013612412	1.40813116601723	-0.0703275275418771	1.50940172921969	-2.68368079473941	2.34021972314402	0.279226311747606	3.25684553811699	-0.0457080223858054	-3.42289025608453	3.17719651083787	0.478125001981784	0.790479621073121	0.946874912179864	0.868722660000287	0.939743186768859
60	1.34587780924243	1.2913071591174	1.41191586275629	0.157570877640302	1.9267742652106	-4.76587285219797	3.56384640656786	0.264863433272387	5.44883409529036	0.076667631005678	-4.78746540430214	4.4329478916683	0.446875004858539	0.928179535949967	0.976882460395249	0.571442754397076	0.819750519249395
84	-0.991130792937955	-1.55008067818083	-0.225264382536536	1.20179213818172	2.02101400450114	-4.9112968165139	4.26787006892302	0.30119636491145	7.08062646951653	0.471569291187834	-3.95565828540207	5.22792092101024	0.279166691474122	0.13603484464646	0.575843499148764	0.0223007142170725	0.264192898662452
56	0.869319238248947	0.876622843835661	0.85588943383021	-0.385192082513203	1.9697300203851	-3.99538506699621	3.34153672517585	0.294142347055737	5.02594013320821	-0.167180678228662	-4.37764076006426	3.23342493893343	0.427083340069904	0.410868255891703	0.819505003754665	0.512789276047133	0.795160491745161
72	1.32288760903798	1.21569273828371	1.4820461612208	0.344515616006536	1.77558555245352	-3.03414148717007	3.43281315954505	0.305261861120989	4.07654106985283	0.191103481971331	-2.87777930281536	4.20710313828915	0.425598341933244	0.424145601240697	0.833699010038803	0.416091083950355	0.760186793015346
70	-0.62780931672576	-0.672676500799152	-0.49240276638558	-0.345646916975475	3.81152643211277	-7.87684162326447	5.65970080006506	0.426300116289346	8.29302495414971	-0.106727522846631	-6.45956932078566	3.43250542812086	0.450572325003569	0.353494443599533	0.79009963249759	0.682127979706864	0.860717487185635
61	-0.486483930573848	-0.690137886332436	0.0575912799289808	0.382133579207759	2.43242820962845	-5.3562860196215	6.15401101699706	0.343684888255603	6.49590532090356	0.1417995488526	-4.47709197691151	4.26581513324127	0.430208339769463	0.780599629499642	0.946470625856454	0.456035884897636	0.775071273239036
53	0.37886575209562	1.49487171039061	-0.308074472925858	-1.53206900328618	2.26002401654907	-4.94433099556913	3.49164131695563	0.331447473514819	5.13937446939528	-0.590323297196848	-6.15245846723956	2.08966291348159	0.288241438476832	0.00811859193802016	0.190807835991331	0.0214832242703236	0.263928655925074
66	0.406033283441253	0.186764744802313	0.641898926135133	0.257261767198246	1.81954953551048	-4.06836914115059	3.25742816096134	0.247354896773172	5.27749479689936	0.11835449780944	-4.98679951913286	4.2615074043108	0.434375006037985	0.84523436315213	0.960208317066993	0.497705974759306	0.790685024501641
55	0.972891052067544	1.56087408511131	0.64996511148617	-0.716225186547925	2.12254495474741	-4.36983119400866	3.24921527898794	0.354450859119574	5.42433670621527	-0.301741048472549	-4.5588245633839	2.90587888323548	0.373958345503703	0.148770102486071	0.611581979086602	0.156730883389541	0.609097903746135
58	0.389413620759494	0.255637273357435	0.81732853515004	0.909976378152631	1.923578345072	-5.47458691496127	4.70893525801162	0.249053037901462	7.62398218485304	0.339014146365194	-4.75493598094235	7.07301579389552	0.334375016822035	0.232792967377708	0.697749390167105	0.0567083686556133	0.387679205251663
301	0.345220234104623	0.287609114088374	0.399283175751864	0.0917446618647304	1.90163855143481	-4.13579191081167	5.36650281551443	0.265235540613829	5.89163289755904	0.0329564076730784	-4.37684452730559	5.00651753310311	0.480749221302615	0.919657974767333	0.975389985824235	0.792103770316237	0.908321010813797
1445	1.42881611469263	1.47786430853707	1.19857826473844	-0.176756557984763	1.91517050448839	-3.44984404598265	3.1125666049159	0.327785684615974	4.33989679944004	-0.0798826746839092	-4.10414998433039	3.18840050519465	0.461458336839195	0.574364213723943	0.896836594839406	0.686947886448132	0.864078439795878
65	0.149834534509404	-0.00142594726964962	0.685899327435701	0.781942859906478	2.01504124989227	-3.71151833845927	4.55776538892031	0.264993658848798	5.13334465265247	0.336753931163009	-3.21686487773244	5.13807070261307	0.346514063157362	0.106151381539706	0.544129023170066	0.0892266247568455	0.480532166468821
1074	1.5945301758658	1.3533803142242	1.80999300052612	0.603206199353996	1.03949158994943	-1.17976034789659	2.57716523555532	0.151628325346837	2.25719321524831	0.580084139870166	-1.74773779447317	7.0795286612984	0.275000025511019	0.00763471797928317	0.184720788673641	0.0120979299623613	0.235167032971665
64	-0.533664543532595	-0.705134016435417	-0.19001057288035	0.516171591954429	2.29244814416808	-4.64324116529224	6.49973084455547	0.291458171301073	6.47603435578906	0.204274775540878	-5.22691952266716	7.01913002043114	0.372916678951454	0.482136327864949	0.862340763698036	0.194380846085218	0.622996792929993
97	-0.408345109795993	-0.74666104851631	-0.22299627396899	0.294021634822237	2.90423840358456	-5.21587915797775	4.4992984777067	0.279121103960495	6.02785657322402	0.092692799312827	-7.28829623435245	4.85433441217961	0.457856403413776	0.565316138208412	0.890880926241269	0.660862508974998	0.85394578324194
237	0.300901028379076	0.283323308999522	0.332988404516032	-0.516814327002997	1.96493294616852	-4.15369412405783	2.48525290666259	0.324714473227909	4.68747223554024	-0.217822125677843	-4.88757894717272	2.38632497790599	0.416233098307628	0.14628789186018	0.60805334647944	0.370432769354725	0.740827098122555
57	0.377017893559751	1.06925255688876	-0.135540105804373	-1.21362626628428	2.48505697384602	-5.2075383664841	3.23810864792405	0.369611023333669	5.6728111684987	-0.479372941636349	-5.99249779319852	2.27334691699552	0.314583352772357	0.0300824697823336	0.28577913360105	0.0440804261929688	0.344607199190112
383	0.733851954133817	0.928765048016583	0.505108677754433	-0.802521892129487	1.86917127605501	-4.10267579262256	2.22890905730932	0.312680703054455	4.08347664896923	-0.401154372867865	-5.85822061590901	1.9007350240503	0.323958351503918	0.0183453133096785	0.235010621421457	0.0571162248255764	0.387983883734608
69	-0.708727151344712	-0.678365659179885	-0.739757931690455	-0.290518349687948	2.93890047883307	-5.62463986411195	6.30597755433662	0.428296287138202	9.49521835610279	-0.0893002873807873	-4.03980320486167	4.25890234485904	0.453125004276134	0.766607411113191	0.942595683259572	0.774390373511774	0.898132456347809
76	-0.770369720927112	-1.05575585911128	-0.586177974795371	0.310439658834491	2.40436130734063	-5.76445623947828	4.10146399400458	0.395835439755212	7.34032952692983	0.119999664797073	-4.80089436984235	3.55066417921061	0.433333339470602	0.883017436645636	0.966223838105872	0.51258041130335	0.79405314616586
1185	0.0937331733282791	0.0475100960562242	0.140763892083124	-0.212150712403814	1.78581273490931	-4.55908429496384	2.58325770777657	0.253033501650525	4.79934332086308	-0.113096745984398	-6.22889446017093	2.69586225916089	0.440625005445623	0.283108616967863	0.737033243471276	0.672799228525475	0.859409900294742
89	-1.28990758429143	-1.34172652299833	-1.19577251958329	0.0583517063344168	2.84817514560672	-6.62903210059413	6.19128048211327	0.362753895347713	9.2146285353248	0.0137180661168608	-6.37169145941124	4.10047999950492	0.489073882359951	0.702709378642802	0.928115815181773	0.821505385064889	0.920209779369159
629	-1.31063689667228	-1.59636686438639	-0.820365169450016	0.803705823173271	3.20458797834255	-5.75803845953442	6.24014936101868	0.586602431184514	7.60638597773836	0.218328364575927	-2.90286435041179	3.96320307006875	0.410416675035659	0.422202894059229	0.826735811872494	0.338850463057144	0.728456758723828
