S1	S2	S3	S4	S5	S6	S7	S8L	S8R	S9	S10	S10L	S10R	S11	S12	S13_T1	S13_T2	S13_T3	S14R	S14L	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38I	S38U	S39	S40	S41	S42	S43	S44	S45	S46	S47U	S47I	S48	S49	S50
S26	158.71491921243	203.012373489024	147.076454741228	226.970308901367	188.456748634621	256.330064183001	171.636173984058	188.959122417052	226.129417622012	234.462679375601	162.639033186904	183.283678836135	230.77146957667	145.055661671401	213.210070470837	121.992013760892	208.95140110853	121.418052738433	203.86567587367	164.26293844327	193.335183201156	138.798042900243	144.414079190804	207.879616779975	237.664931987996	124.152698746498	138.760612135228	147.474806030553	395.767437830384	154.485785151328	115.708878527738	0	85.2686853143661	125.451369755589	200.591925196532	144.657440703827	145.951514161292	286.297716872967	109.295315242079	149.345752229706	168.579080937662	176.44046190097	101.878428153263	18231.7616832882	117.874680236212	159.829934430929	264.265273893993	243.53601020731	161.016152458234	132.416757916587	141.722502595828	153.913673837408	159.713535144325	204.267057173896	143.217120074474	107.783465367261	171.593336563514	60.3789139379881
S27	97.4168839840401	132.032303023964	133.424201332372	163.469825641663	126.534092673774	210.35245167043	125.233367569951	128.863790623468	166.707053651316	170.514722835657	103.264033271285	127.019447499489	162.204751060903	84.1123229317844	151.734891707523	69.277452110219	141.386641988023	56.6125756459455	215.43466070345	129.541161656256	127.788143659698	108.083159060554	79.1432698925856	145.779077361495	283.189382582197	104.704255793161	77.3395895571228	97.9458169822756	422.290959640109	87.4710683861275	124.416116665838	85.2686853143661	0	67.938713168093	134.719844720907	102.974069653025	86.0115572286282	341.173953009486	89.1971340653165	113.181713135834	116.019054924844	131.216489216951	125.791831993778	18287.7502368151	107.912744204416	124.980156734947	243.416504021336	198.577352614289	122.050055254356	74.6789325796654	89.3890154340726	97.3675037819869	139.702334634576	146.12541041868	116.208270671578	107.556694774763	112.321373055065	58.8355434222896
S28	115.540772840737	156.827957229229	151.838505727539	180.670559593299	142.637395627689	218.70922682718	138.257840025302	145.822977847383	187.545093798678	182.081896993379	105.439280049431	148.505119422502	181.828090807087	112.259498017933	149.368493084015	98.4622001927615	163.20038892528	88.1022702423997	262.695817563591	168.478094542211	142.388330119921	147.476747022179	114.696282182816	165.154424656451	321.09508501834	131.344610208448	109.607965726185	91.7337005439632	442.350379818824	87.0295175674552	151.494620849332	125.451369755589	67.938713168093	0	154.275408095632	100.919579163618	120.227813575781	366.568491612207	117.369490147894	132.492625480833	153.521612795865	156.188428277084	133.628408555759	18312.8666775069	104.209346465407	145.379925579223	282.326114912781	213.491607143024	155.512163299949	95.9085634824813	113.385068758717	104.595427449129	155.776571369406	151.706061818083	141.097293911863	116.605255611427	115.676851375505	93.0615924616766
S29	78.0143833837379	48.0058318591902	182.636852808765	47.4911155348084	47.8821976921339	115.383636847607	72.781521820773	59.9286707320402	51.1586051784325	50.382849263192	72.356728159883	96.5957477250411	40.5447238555934	77.8914907321073	46.2620451979998	119.300698575776	35.145625695839	109.084969895634	304.589312089713	148.088487921328	42.4011010814376	135.689143780714	86.0020514714258	50.7684838023808	365.577657198061	139.640936475761	76.9081556776391	144.389480860553	522.18053202565	90.5620687315185	141.707949093794	200.591925196532	134.719844720907	154.275408095632	0	135.264595803073	103.826618562678	399.667256876688	153.89157271875	77.9324535635975	133.796371822271	84.1773422068198	199.078938129925	18346.331771834	117.711038832819	84.0219198301026	259.10130866257	113.982854151847	137.381676843093	78.7947686265362	102.508864983376	98.213354708935	193.716658641876	35.7375444651702	101.642133747232	116.532054016132	54.0865333362557	182.814812142595
S30	113.604650811702	136.703545089641	201.376511150944	160.111356963271	125.521741125279	212.150983597815	125.170191831654	125.730561137504	162.760957342189	172.088068533651	79.78438754653	144.524975080994	163.513118352988	89.4882419203357	137.873923333682	57.6231987713121	149.678764815636	58.5843547019785	304.156698938376	185.581779447645	133.099597687407	200.977993756257	130.362957313429	144.733975587701	345.024905858719	127.787870914974	110.142361155295	44.2897837743243	489.068094323021	65.8176969233609	116.631880078154	144.657440703827	102.974069653025	100.919579163618	135.264595803073	0	116.842974823755	381.872157156887	163.546400814913	109.642770537121	200.18625987042	136.005492483985	144.246680521143	18328.2639173251	66.4870039013268	122.580978468682	332.315494778883	199.7501211678	212.963715860935	77.4022724173146	158.08638974504	96.588933573143	152.27790876443	128.174184846944	111.823118929897	89.5173844999006	96.5171173343124	112.487359645991
S31	50.7058550302475	108.107346865314	178.723680392846	120.089773209296	88.9618422025256	156.21410791079	80.2571346736627	108.662852958242	135.562595516286	116.433490565495	98.127652471776	73.7481644105103	119.817868471883	51.4603985926508	122.791756378787	84.912701156874	102.892053102948	69.3760808073127	232.330492062953	112.978417379638	104.046649656515	132.235453543078	69.4722327713166	109.426867020401	282.952068658551	46.481378326647	86.5159147514958	113.092289335474	448.231274984445	89.4322249912734	76.7396549086957	145.951514161292	86.0115572286282	120.227813575781	103.826618562678	116.842974823755	0	308.830551190218	141.796970523199	76.0848885801128	122.744528425384	70.1346094047919	153.974383126538	18259.2869775472	89.9402064686429	72.996488395048	269.490648826255	141.86416108957	120.921778568282	44.5273719264513	120.517173867286	96.2122360388835	147.046449250651	123.012254154177	61.8451110019931	71.2876004098251	90.6194009703788	139.852467716697
S32	349.843884814304	386.028347840992	342.472632219579	398.577401331281	376.470951679842	446.883598479497	361.091890357368	392.802689010973	414.928906757672	396.977571682481	390.449125144632	355.773241590743	402.890344854417	335.44108729338	413.998577965089	361.980103341333	388.089114399589	350.842373453053	329.202502532965	378.440487300791	393.967977833218	358.903912981868	363.027452332615	405.890124769424	338.762974282963	273.759218283136	384.168940668562	377.137809105397	292.640440955777	368.585880774031	275.202779769754	286.297716872967	341.173953009486	366.568491612207	399.667256876688	381.872157156887	308.830551190218	0	354.419061823717	329.527722705642	374.180250947954	327.38738817705	257.833449407931	17958.6841589618	328.709450643144	321.093511903824	398.837658976669	433.350919204878	356.296567866517	343.31712879578	382.830208726702	398.139891075031	295.539918391387	410.380230038869	306.384179435217	304.065883546217	376.461917855081	337.835701009162
S33	122.522672804187	157.997444204728	70.9162869528942	191.149282835561	153.312399396191	226.296233708372	151.143461389974	154.609304807906	193.366192555512	190.196856430545	125.084054783278	158.560012363167	186.466790995607	146.982566606521	163.916890794508	149.498346808781	167.15936796297	130.452076593834	201.900563177438	144.016313912083	153.94827997608	71.0667244491341	103.747229102678	158.23979548106	259.5529720551	164.413866014794	89.5226226946471	154.874517078542	416.902673255553	140.883190648499	186.916153598813	109.295315242079	89.1971340653165	117.369490147894	153.89157271875	163.546400814913	141.796970523199	354.419061823717	0	170.474901687316	110.284825143108	187.832777168203	167.984397250026	18299.6059770653	151.073962867557	182.33939026363	189.635133987362	204.997166183895	95.4431427744017	122.160139679278	86.2452392559691	106.449852417775	198.255863424521	163.001804790267	176.775671154945	162.61676595655	133.983472487763	83.8259661831885
S34	81.7747448916409	66.8749798002864	204.08486464517	93.8693967293473	68.7821043843891	154.076128194978	68.105833958618	75.5633305526526	100.205471727451	98.237652555995	79.6330518276005	114.479776696162	91.4282063683058	40.5766319984529	93.7537963141465	94.0357522166921	77.5611301651274	83.5113273022404	247.24513239828	142.747599565298	74.1996667129248	176.279632065742	107.239828766047	88.658912748964	334.880314397899	105.39160064687	115.226921296984	114.518390278831	495.368000431414	57.7829810534118	72.9909824263497	149.345752229706	113.181713135834	132.492625480833	77.9324535635975	109.642770537121	76.0848885801128	329.527722705642	170.474901687316	0	178.197493977107	36.8609060780659	144.960267452565	18275.4990465941	59.1097886889889	17.0558687930096	304.410252334779	144.686194322255	180.085284431296	57.9405487314837	149.121759599918	123.188980902142	153.365797934146	89.509965701992	36.7626248597399	59.0645188366719	48.8310493664805	160.15523378866
S35	117.858883426054	159.046428640852	128.631424780719	139.869561844771	133.505606110507	154.766575190845	134.887968934817	145.973005406743	147.350626076781	146.990624157914	150.974301646533	109.180200286832	134.185835379073	155.903429040103	143.760616672015	165.258604508149	141.730274680346	161.058385726436	241.454148726886	144.431887488055	141.110988399631	69.3254501964176	96.7679088685002	153.377166866855	288.098762920316	145.410954540464	101.37981134943	203.29627353284	460.737942508968	184.658849570285	186.862629627663	168.579080937662	116.019054924844	153.521612795865	133.796371822271	200.18625987042	122.744528425384	374.180250947954	110.284825143108	178.197493977107	0	175.953887941765	206.752241870244	18320.0437881052	190.070010913358	179.047417392596	196.316360468092	178.985847365369	55.6056530167528	148.288369045106	65.5874573045246	136.05568800799	212.046948880971	149.706949079933	169.365417248574	172.127456334943	164.706338722289	145.579842436303
S36	89.9339521486135	69.6078855948192	226.913310353654	80.9550186843852	61.668793967035	152.63866566202	76.4841861785244	80.6054312152347	99.8080658446272	81.1203434720423	101.526184120535	118.627666917799	90.1365547851006	56.3712263823291	106.426229819341	118.721386103852	70.1591451018289	103.595202631263	262.35242388594	148.101576172854	83.7121405218394	178.906533367588	113.624838903073	99.8910075593616	346.961406401028	99.6553370803338	134.633356252073	141.087844517576	485.989769300084	77.5706361284734	88.3397919619958	176.44046190097	131.216489216951	156.188428277084	84.1773422068198	136.005492483985	70.1346094047919	327.38738817705	187.832777168203	36.8609060780659	175.953887941765	0	177.917253257262	18271.9777625163	91.9621107782421	33.5775645762112	322.247451043042	146.040066821654	175.213564836331	75.6655025204903	168.904749690582	143.937053748663	164.03180838388	92.6049129606381	50.3612476768447	90.6395963474833	68.8332537662234	184.093099978023
S37	167.457513243559	200.111437417862	210.455077865408	234.386764974275	195.761072350507	275.138175079283	178.841364723057	200.170579603309	235.473500580217	236.653989191656	153.814928071343	185.802958025135	227.700788375464	146.308905289561	210.904062936642	143.761293099576	211.727004705905	132.045211008985	272.136130834187	198.210273151725	198.542362220429	204.870875254675	173.857162285523	212.626069780459	295.020987240526	123.420435717037	160.453567001251	139.165992026174	422.863822947678	148.744247924999	95.9338487908706	101.878428153263	125.791831993778	133.628408555759	199.078938129925	144.246680521143	153.974383126538	257.833449407931	167.984397250026	144.960267452565	206.752241870244	177.917253257262	0	18192.7580433511	101.92382047885	152.285064361803	331.450414448776	252.233084072274	210.792073709269	132.600678971943	176.244906069603	167.253792269843	120.825892238387	205.406187545032	134.034967493154	98.5787840097474	163.875631616188	149.159200210738
S38I	18297.6233110807	18330.931733876	18287.7424058812	18344.4335692791	18323.2319275847	18392.915454978	18306.9118247866	18338.6640688037	18360.6771681148	18342.3185109474	18336.4704234263	18303.8297760539	18348.4894355689	18284.3250690375	18360.1442488977	18308.2095116893	18334.5746707969	18297.5381757007	18179.6535845529	18323.1281871414	18339.8739913526	18305.6753677101	18309.0521172377	18351.951300877	18283.0234682148	18225.8583417331	18330.7842583657	18323.3453048357	18049.5509452551	18313.2563708924	18215.9391611684	18231.7616832882	18287.7502368151	18312.8666775069	18346.331771834	18328.2639173251	18259.2869775472	17958.6841589618	18299.6059770653	18275.4990465941	18320.0437881052	18271.9777625163	18192.7580433511	0	18274.3208955461	18265.6701148256	18260.4491374601	18378.3280591175	18301.9935183544	18291.4791647753	18329.0962399128	18344.1049611346	18240.2287941848	18356.9875792901	18248.7741849723	18248.0614395873	18323.23946814	18284.1571115562
S38U	88.6605595072285	114.903240244884	189.154735162005	146.038167876244	112.465977397217	191.090746240266	94.9989288172459	111.046177049752	149.701201774148	146.887294646671	79.6518654528312	122.660840448558	141.726473118068	63.1997088514924	126.573972830916	76.6321530758928	126.980592141051	68.0110612111458	256.931545369909	150.644307354713	111.673381602096	186.245021472794	112.293077817922	129.719898916248	325.996996349328	94.4561689268974	102.030443092685	68.1253203770579	477.85886854979	60.1797341425687	62.1342424476681	117.874680236212	107.912744204416	104.209346465407	117.711038832819	66.4870039013268	89.9402064686429	328.709450643144	151.073962867557	59.1097886889889	190.070010913358	91.9621107782421	101.92382047885	18274.3208955461	0	71.9138101631784	315.264688209318	170.749307708362	192.993599358105	53.7365749806888	149.882028831304	97.757306079518	143.599231827864	118.248613964173	60.6491747442316	39.429572239756	72.2911253895838	132.146144198193
S39	86.8744923842724	73.5113526770089	217.565826533012	96.4124515165849	73.6296147599735	157.069501177281	72.0848285309271	82.386055973692	103.859688782001	94.4058882209003	92.3234737829601	116.213620676289	92.330116644747	48.7755048152078	100.438648380677	106.850513150748	82.5258948249102	95.4762667329011	251.853715712869	145.597842577107	81.5604656395502	181.253888331135	114.255389556253	92.0638750466693	334.224030101128	103.335061259138	127.182705597731	127.221900405675	497.855351245516	70.0072027186361	72.9686579463321	159.829934430929	124.980156734947	145.379925579223	84.0219198301026	122.580978468682	72.996488395048	321.093511903824	182.33939026363	17.0558687930096	179.047417392596	33.5775645762112	152.285064361803	18265.6701148256	71.9138101631784	0	310.013319739182	145.713706444884	178.710522029053	69.3456266661641	160.125168002175	135.718748308708	157.653832129785	98.376889720934	32.9754082411515	65.2632520997079	61.503216616525	173.831942882279
S40	256.243818961857	292.361685518383	142.956775549431	295.209839175254	283.055113745448	323.397678796076	281.688129306763	294.046936137611	292.34839534507	288.48260688055	286.419463321933	268.661356608428	275.471126339576	286.517096358859	273.264183541939	300.335269206611	275.938591813393	288.659797739543	94.7029597105273	279.44173982806	276.087438795217	179.7892852218	230.438396788327	280.976150770519	287.445253518865	293.480449924958	229.15183552751	327.194652598255	387.527383080168	308.396476068096	324.652467261545	264.265273893993	243.416504021336	282.326114912781	259.10130866257	332.315494778883	269.490648826255	398.837658976669	189.635133987362	304.410252334779	196.316360468092	322.247451043042	331.450414448776	18260.4491374601	315.264688209318	310.013319739182	0	318.869294766424	181.978663001192	271.256343793413	194.283150707334	259.025772224389	341.314147754319	286.346276414266	305.348480443601	300.169716562661	288.91541198631	246.156944385454
S41	128.742133340093	145.332740274025	240.040699920601	139.463097178427	124.643196561479	120.951198992237	116.631735455386	136.401088280583	146.216258845333	130.988200244294	139.733498441482	146.400972595398	136.371370140532	144.363189185697	116.467509093962	181.653723645676	125.267814326978	176.257478652841	348.227393731637	122.793195794463	123.595901447674	176.757915922306	141.314051070426	96.1780050386306	367.921558749413	178.506122158395	138.926203866608	209.19417647292	560.922236449569	159.770786186688	190.062492166994	243.53601020731	198.577352614289	213.491607143024	113.982854151847	199.7501211678	141.86416108957	433.350919204878	204.997166183895	144.686194322255	178.985847365369	146.040066821654	252.233084072274	18378.3280591175	170.749307708362	145.713706444884	318.869294766424	0	178.696341612428	143.249157419399	156.699288636495	145.735154020677	255.861732481207	121.811497107632	147.822670005306	171.659823000463	135.788852682076	241.47394776207
S42	118.014406942176	169.339268626926	127.143590882016	160.632608785337	147.93417132804	170.373097975987	146.755374076507	164.990443257241	166.057385680403	136.898883999129	168.233803848312	127.228643524857	144.605819501619	156.475165548406	137.772733069326	182.454483102679	145.600033748042	164.215348033968	229.116811190188	147.289202570118	143.699973767368	57.6004258947863	97.4130895143983	154.06213226049	285.614010369095	141.915582535972	109.68206325581	203.706955155039	425.661839873118	184.010751491334	189.199678985685	161.016152458234	122.050055254356	155.512163299949	137.381676843093	212.963715860935	120.921778568282	356.296567866517	95.4431427744017	180.085284431296	55.6056530167528	175.213564836331	210.792073709269	18301.9935183544	192.993599358105	178.710522029053	181.978663001192	178.696341612428	0	146.201983898572	81.9830806769157	142.611745232719	209.964199064782	160.90304453348	168.335681076398	177.203262627369	165.736242272004	140.179216552136
S43	48.5340124350273	85.6311329865127	163.936956060996	117.73192373466	79.5255432924713	161.288175739205	71.859621905899	86.9238941290403	120.07037224071	115.534222109969	60.5141056384546	87.0243453076278	111.386477519064	31.0037949381857	98.4266314704097	63.3807816145917	92.479201965064	48.5467421814667	245.631201008501	123.896346535445	81.4744912217849	142.866206506536	70.1051505675919	88.5792612095102	311.835323979782	79.3501940012449	67.7627484660653	82.6844757678775	466.108466543589	52.2954390714667	80.240231246373	132.416757916587	74.6789325796654	95.9085634824813	78.7947686265362	77.4022724173146	44.5273719264513	343.31712879578	122.160139679278	57.9405487314837	148.288369045106	75.6655025204903	132.600678971943	18291.4791647753	53.7365749806888	69.3456266661641	271.256343793413	143.249157419399	146.201983898572	0	108.1435760584	74.6538778532964	138.308381538286	95.7178490394484	62.5085847353598	57.4061358156741	50.0598540142338	121.421547745455
S44	97.4524042918296	139.563447025449	104.722404524478	132.732114191147	117.623871182109	167.510873821653	117.571535895875	123.827344238066	134.381851452276	142.742268911297	114.755467469387	115.815239694642	136.816925749585	130.578910329876	120.200826201172	130.41514013846	122.429725253309	129.188231964239	240.605744715857	123.123711683572	116.112610598167	62.6556393136311	72.0939282572463	122.624246680469	283.265750586045	140.656300077461	58.8572707290461	159.168413791507	455.397033405862	143.981280855107	171.23960596589	141.722502595828	89.3890154340726	113.385068758717	102.508864983376	158.08638974504	120.517173867286	382.830208726702	86.2452392559691	149.121759599918	65.5874573045246	168.904749690582	176.244906069603	18329.0962399128	149.882028831304	160.125168002175	194.283150707334	156.699288636495	81.9830806769157	108.1435760584	0	80.5408872774693	182.688777934083	117.312159867849	155.546534978308	134.453886938878	121.377026764934	115.593180217149
S45	72.3629351056116	108.299795458841	133.380676343403	133.804763298493	96.5398954604249	163.847862400028	95.796171633523	97.5522794047084	137.107404043528	140.184009926298	73.9829470074212	106.536482958387	132.920630496732	97.0007340965629	106.964559893873	98.4905729433046	114.141232609758	90.2370349047168	280.047494892591	117.333009658255	97.8488833515154	127.732180807419	60.1541856920495	105.986239314628	325.253323136466	131.20228039566	44.7757223705593	99.7335644036209	492.141476000322	94.0941615504557	139.664006122185	153.913673837408	97.3675037819869	104.595427449129	98.213354708935	96.588933573143	96.2122360388835	398.139891075031	106.449852417775	123.188980902142	136.05568800799	143.937053748663	167.253792269843	18344.1049611346	97.757306079518	135.718748308708	259.025772224389	145.735154020677	142.611745232719	74.6538778532964	80.5408872774693	0	182.465831335263	98.8011125290439	130.533890971737	109.178079832611	80.9835140263004	132.809169614732
S46	157.692070851252	182.210578284044	240.346737055441	210.014386999795	179.91996951271	270.856904757536	181.694408811345	191.297932531587	219.175302438884	205.533590066945	176.855923170584	175.072422370843	208.920673486707	144.090528795368	211.741627947964	144.075958909396	193.935329542367	130.566139078516	310.452531026883	216.795598336901	192.384265491311	211.824403431803	161.503948217578	202.359551724293	317.922419351439	119.983701021609	172.280910036915	145.183700619318	380.971413032778	140.628527167146	125.094674322629	159.713535144325	139.702334634576	155.776571369406	193.716658641876	152.27790876443	147.046449250651	295.539918391387	198.255863424521	153.365797934146	212.046948880971	164.03180838388	120.825892238387	18240.2287941848	143.599231827864	157.653832129785	341.314147754319	255.861732481207	209.964199064782	138.308381538286	182.688777934083	182.465831335263	0	206.780945992177	153.382357036046	130.145538497655	162.251031987394	171.712077942806
S47U	87.4045223949663	54.6700870062468	190.825607813858	50.0454079901487	47.1472808138486	116.169489615128	77.722713771663	54.7676269749608	53.3200449345002	58.5523548526615	71.4151926871147	112.880131556084	54.9497028650705	84.0354993323167	50.0969141874986	121.803871167309	38.0098498406116	119.135587572204	317.832243539352	157.525685764294	39.452859214176	144.404600722014	93.4124847975106	65.3274564183982	377.346863759552	152.777958874417	87.7530543950621	136.53311087018	527.741025689192	94.858614712159	147.155540416265	204.267057173896	146.12541041868	151.706061818083	35.7375444651702	128.174184846944	123.012254154177	410.380230038869	163.001804790267	89.509965701992	149.706949079933	92.6049129606381	205.406187545032	18356.9875792901	118.248613964173	98.376889720934	286.346276414266	121.811497107632	160.90304453348	95.7178490394484	117.312159867849	98.8011125290439	206.780945992177	0	109.408345158994	125.630626146146	60.3773004506527	180.948108739381
S47I	78.7803192616244	93.5370294167324	211.850845004833	113.166069943838	82.9578729033035	161.828809834891	65.1304518429591	94.6993171418423	121.337971181504	111.630457882955	90.5522468542462	105.651205796575	107.934648229124	37.8854620692167	114.707712213607	93.8897476721961	90.5508694827044	80.8471424235621	237.76956285101	133.475685837761	92.1588189905207	169.815590195847	102.319976108142	107.722306765756	321.053294699825	81.1428575663447	122.474949777185	118.066262238794	478.156722350338	69.7301141386348	49.8640456303964	143.217120074474	116.208270671578	141.097293911863	101.642133747232	111.823118929897	61.8451110019931	306.384179435217	176.775671154945	36.7626248597399	169.365417248574	50.3612476768447	134.034967493154	18248.7741849723	60.6491747442316	32.9754082411515	305.348480443601	147.822670005306	168.335681076398	62.5085847353598	155.546534978308	130.533890971737	153.382357036046	109.408345158994	0	48.6041252585371	77.6625358048272	159.419960445244
S48	78.0149396491084	120.416269493355	192.076362482872	144.06439769815	106.296715901536	185.0719473829	87.2772097259035	119.852635796137	149.73131223025	145.597702240764	98.965426464688	106.131335222096	141.701644937143	64.2576211960958	133.71446072621	76.8735365417675	126.19978545279	73.3627013956326	241.693318672139	137.285653096759	112.708690886109	170.685646599461	97.7050679670518	124.850351438404	299.276112842803	70.9987047365814	103.028189483678	90.2716101014396	460.798142576282	87.0032418930746	43.1454929181184	107.783465367261	107.556694774763	116.605255611427	116.532054016132	89.5173844999006	71.2876004098251	304.065883546217	162.61676595655	59.0645188366719	172.127456334943	90.6395963474833	98.5787840097474	18248.0614395873	39.429572239756	65.2632520997079	300.169716562661	171.659823000463	177.203262627369	57.4061358156741	134.453886938878	109.178079832611	130.145538497655	125.630626146146	48.6041252585371	0	87.6753464683785	134.241181917718
S49	65.596438533327	52.3510764435391	171.692808277316	82.7000176523525	48.5534606293796	139.423442514852	63.2946853547661	50.8652017310199	86.9328814722578	81.0028394812905	46.0772093361352	107.021782914542	78.2684143314808	49.6724691991597	68.5129980563416	96.0198541346385	63.2883763177706	81.080027351984	287.302755966355	145.891333871653	50.1049121797487	160.598937754373	82.9002888958682	65.1081389839674	354.749918952337	122.305958900982	79.5624650019834	97.9187271023814	499.488050479504	47.3510453982016	112.406898981627	171.593336563514	112.321373055065	115.676851375505	54.0865333362557	96.5171173343124	90.6194009703788	376.461917855081	133.983472487763	48.8310493664805	164.706338722289	68.8332537662234	163.875631616188	18323.23946814	72.2911253895838	61.503216616525	288.91541198631	135.788852682076	165.736242272004	50.0598540142338	121.377026764934	80.9835140263004	162.251031987394	60.3773004506527	77.6625358048272	87.6753464683785	0	151.497276207712
S50	141.139632505515	185.984201043591	120.365763077525	207.281723385453	169.424974429186	243.928754369887	168.076861691187	168.096509727948	207.805408045272	215.886527723863	137.550472575574	173.404982775128	213.742564819749	134.469633719228	190.712373473662	89.2321931532932	194.941413822338	93.1792541908761	214.015611429046	173.371054566812	168.891804530739	116.381695711838	124.649319059736	191.682575168569	261.294132118642	140.484052167887	117.830369696976	109.786277375643	399.017090517582	128.034470551956	164.067703972642	60.3789139379881	58.8355434222896	93.0615924616766	182.814812142595	112.487359645991	139.852467716697	337.835701009162	83.8259661831885	160.15523378866	145.579842436303	184.093099978023	149.159200210738	18284.1571115562	132.146144198193	173.831942882279	246.156944385454	241.47394776207	140.179216552136	121.421547745455	115.593180217149	132.809169614732	171.712077942806	180.948108739381	159.419960445244	134.241181917718	151.497276207712	0
