CL-148-BL	HLD-53	CL-119	CL-127-BL-2	HLD-112	HLD-85	HLD-39-2	HLD-50-2	HLD-64	HLD-111-2	CL-141-BL-R2	HLD-34	CL-128	HLD-100	HLD-22-2	HLD-104	CL-176-BL-R3	CL-151-BL-R2	HLD-25	CL-165	HLD-23	HLD-24	HLD-72-2	HLD-43	CL-147	CL-118	HLD-51	CL-134	HLD-103-2	CL-139-BL-2	CL-154-BL	HLD-77	HLD-35	HLD-87	CL-137	HLD-94	CL-142-2	HLD-31	HLD-102	HLD-99	CL-167	HLD-74	HLD-96-2	CL-173-2	CL-117	HLD-80	HLD-28	CL-152-BL	CL-146-BL	CL-130	CL-160	CL-177	CL-170	HLD-47	HLD-38	CL-171-BL	CL-166-BL	CL-136	HLD-45	CL-169-BL	CL-131	CL-175	CL-150	CL-161-2	CL-144-2	CL-116	CL-172
HLD-96-2	-0.190983852430541	-0.250208936590412	-0.218606685523097	-0.219942400426263	-0.196803832153769	-0.225387402121544	-0.217710658138877	-0.231115844662745	-0.286646038809942	-0.201785425991542	-0.178035018746791	-0.422240946121213	-0.234359450779789	-0.271157089654269	-0.247255875960616	-0.228319823693488	-0.255404418055265	-0.343527104127675	-0.288314240678911	-0.173181731019457	-0.339914556148413	-0.351554159706489	-0.259022794182312	-0.241157995532844	-0.228609076668203	-0.202904543679158	-0.242495261244435	-0.2217319478096	-0.390196233083066	-0.305555061847538	-0.245068170069373	-0.191176206028483	-0.274766869441329	-0.305925671368814	-0.321904730083756	-0.350683922614439	-0.205674128133651	-0.219195000973307	-0.197892014513702	-0.295988862756276	-0.35255533747023	-0.259623139898141	0	-0.255523543198344	-0.300001920524063	-0.238936976449591	-0.290906493241322	-0.288723213763808	-0.32515347135647	-0.238086574408314	-0.350036159943801	-0.267358721479095	-0.188684306398337	-0.215803285576546	-0.168110462737895	-0.18266309807725	-0.268331407001164	-0.165537026329501	-0.183749940244205	-0.168571259100181	-0.174776150800897	-0.212670204929952	-0.171300878797891	-0.17412112572059	-0.249844117125293	-0.167085264870844	-0.220227931176254
CL-173-2	-0.2610683584908	-0.289386641311558	-0.165087882942656	-0.285639445884698	-0.21551650938506	-0.272426196061305	-0.259337219732153	-0.288688089111317	-0.28423212080862	-0.251747271680487	-0.218502664454443	-0.464208770686014	-0.293769433176563	-0.25372461395476	-0.27149746170255	-0.338852406122888	-0.193639815527497	-0.407524376788366	-0.331363240818458	-0.252221933891108	-0.373707270551422	-0.418548105260981	-0.353553722441862	-0.280476222174515	-0.203895812669716	-0.286003564684031	-0.319561197864091	-0.283675398875832	-0.379505168358286	-0.347498722704627	-0.244957326531194	-0.263757615233982	-0.187328776644125	-0.33262103216074	-0.379273648923077	-0.331880992149849	-0.282241223972891	-0.23646823859321	-0.24558209283277	-0.327603888642011	-0.274302175602285	-0.29285629675104	-0.255523543198344	0	-0.311138287823993	-0.268233700315553	-0.310779266906089	-0.331180286045523	-0.238588525972113	-0.308042676895511	-0.39997024064307	-0.274449364654658	-0.238111045605991	-0.266829996496748	-0.260330730763396	-0.203413216169603	-0.310006784390044	-0.235520655584275	-0.265951210790878	-0.2527749627722	-0.263557780792718	-0.286790332326406	-0.226205026500749	-0.231683592627021	-0.32888974084583	-0.225659293159336	-0.301094687501364
CL-117	-0.2783086398559	-0.348573636797157	-0.266573399502305	-0.283423020419432	-0.282136671403073	-0.336220362118996	-0.28124103891823	-0.341778893693501	-0.276704426803084	-0.28176365553215	-0.258365982552889	-0.37363805981077	-0.32370576260267	-0.309991490120332	-0.338327885181805	-0.302243709983241	-0.280535261794208	-0.307178998963381	-0.314583437447441	-0.296704247629055	-0.391090465631941	-0.359376010179381	-0.330523677016552	-0.286372104582161	-0.309977987598858	-0.281076316713777	-0.293657018601847	-0.30426607649703	-0.347193402369821	-0.354305874049303	-0.326757509839836	-0.289637929979063	-0.291695115074784	-0.346012058437916	-0.318354895209856	-0.370694765593128	-0.314786628314031	-0.2886821285714	-0.294047297190152	-0.351797982239389	-0.381996625744428	-0.269875314126525	-0.300001920524063	-0.311138287823993	0	-0.30698884325149	-0.312652048410499	-0.346471186411808	-0.353354690557166	-0.343731702031169	-0.315604912525674	-0.32537001592389	-0.253113452511739	-0.313530547461727	-0.285406677548533	-0.265186520987658	-0.376191297833441	-0.26364982109499	-0.272017304405015	-0.283770658435811	-0.264733979854111	-0.295378660669007	-0.267675517188815	-0.253124868442399	-0.333430656013875	-0.258008809690434	-0.289848438653793
HLD-80	-0.202090394127522	-0.292584702052786	-0.249819453329998	-0.288343479065884	-0.242899776398625	-0.300238230464221	-0.2959860634476	-0.294178244533069	-0.240410104147341	-0.225644596787527	-0.219462067882663	-0.366589823998042	-0.290699367148218	-0.236146301939973	-0.292658717173328	-0.291021120490686	-0.258587674364398	-0.336784543914538	-0.261946391003707	-0.240150230459961	-0.328241041379008	-0.394955540957996	-0.323234270528903	-0.212947745535754	-0.266744614934707	-0.222331170097203	-0.214344100723568	-0.27468217834039	-0.377391002877877	-0.381576460658742	-0.290417107544924	-0.273315310631667	-0.300877078695722	-0.335602091235165	-0.326709808050587	-0.307584919561841	-0.266957065462307	-0.222187794585914	-0.249240054067339	-0.290612209365419	-0.375754907020103	-0.22579704777082	-0.238936976449591	-0.268233700315553	-0.30698884325149	0	-0.285026612744524	-0.307144373606345	-0.353457350152546	-0.290171184516197	-0.325332030592823	-0.307708019699284	-0.234616325997823	-0.237565422890127	-0.249191489163089	-0.249987653800512	-0.322961966079368	-0.261968585819175	-0.23534839339256	-0.253302413390483	-0.22249887679877	-0.259281921694907	-0.267244341110674	-0.259686102219676	-0.303204395002214	-0.2281950174996	-0.279622547285564
HLD-28	-0.25367210517558	-0.274028298253506	-0.27924636556158	-0.268764086795498	-0.241963027084331	-0.337086926796729	-0.252944954973541	-0.258133049202668	-0.319636065836322	-0.291091805339828	-0.296289026678437	-0.369117756580795	-0.247314148299274	-0.282625823326934	-0.338075984213333	-0.269804391373111	-0.304760744700359	-0.335092249951029	-0.343613811368577	-0.301841698160879	-0.271539429396797	-0.332254749281392	-0.265675827229613	-0.261900320080554	-0.296412120233674	-0.247287894718721	-0.26844732268818	-0.222759675579529	-0.318591962802376	-0.268202420591085	-0.317938461053905	-0.234921128959603	-0.296636990302444	-0.331110895675207	-0.34504139900846	-0.395905213561142	-0.272673747914901	-0.277262039633453	-0.233479112527174	-0.138828388113907	-0.400765916185241	-0.291084998102413	-0.290906493241322	-0.310779266906089	-0.312652048410499	-0.285026612744524	0	-0.220786743386759	-0.353699393582396	-0.323776943920874	-0.297587504803307	-0.232380930006305	-0.241096011198023	-0.299592983481051	-0.249605832109877	-0.267787071423888	-0.298185988377497	-0.234113924139422	-0.242921779740765	-0.247795380828929	-0.256285532454426	-0.200800424949074	-0.243979593344673	-0.243993492743521	-0.233588792568429	-0.273144109282708	-0.251361159028485
CL-152-BL	-0.22871404154458	-0.247372024793782	-0.285697559975699	-0.256752278879233	-0.282576988138892	-0.332828840035546	-0.249374959383593	-0.238114653453182	-0.341638699765076	-0.274823053660493	-0.261143980207603	-0.379214662333082	-0.230471181186952	-0.299161960378818	-0.318943038324513	-0.259219994277173	-0.338317386093391	-0.359598786113942	-0.293180347378524	-0.285434366948633	-0.290767220060635	-0.350410878946078	-0.225039846599707	-0.284607802972052	-0.310565185817418	-0.238323074142007	-0.311192266910599	-0.230741313137826	-0.325423945273531	-0.226175747601149	-0.305148142743176	-0.269972332630327	-0.325497286396896	-0.273490513517636	-0.30984772112601	-0.403303257673267	-0.234732290042285	-0.294746069185841	-0.230678087430008	-0.223141770127318	-0.395235676600773	-0.239354006910365	-0.288723213763808	-0.331180286045523	-0.346471186411808	-0.307144373606345	-0.220786743386759	0	-0.362256313997052	-0.26560709554524	-0.29034697017553	-0.247214866439595	-0.222311102102394	-0.291532751179967	-0.206378118043496	-0.254857367338783	-0.277585711564538	-0.219486259399219	-0.20227975517419	-0.204312476402606	-0.228323324270925	-0.154999645644787	-0.21492970302577	-0.230581987274125	-0.167033996437337	-0.260709265636543	-0.188011780869855
CL-146-BL	-0.330388732008384	-0.329356444154536	-0.275977171767458	-0.246450112240435	-0.306706593810746	-0.288387573282128	-0.317171508368877	-0.311166261008467	-0.33037725858405	-0.321291024436901	-0.304154631969382	-0.488358432643523	-0.344313757009914	-0.307158962270461	-0.304253225335328	-0.372868395024931	-0.253710537487612	-0.396137692495993	-0.345801061891499	-0.31762079623448	-0.405049074293032	-0.421271677225225	-0.3652402381795	-0.34491477589052	-0.296650405512244	-0.348474100112548	-0.363576847493729	-0.344347542605433	-0.434642302344528	-0.362166487319596	-0.297963506260076	-0.347774837404251	-0.29958246361535	-0.377211486629634	-0.393174977757139	-0.395445054419957	-0.346811517063581	-0.31228688480661	-0.288225179798937	-0.350112576815918	-0.218308067100703	-0.350692227530252	-0.32515347135647	-0.238588525972113	-0.353354690557166	-0.353457350152546	-0.353699393582396	-0.362256313997052	0	-0.351011274158573	-0.41511871896483	-0.306451759878054	-0.287102071090893	-0.332704226256821	-0.33017371996702	-0.270646160687308	-0.327607865339038	-0.280687208735751	-0.307311356064782	-0.309087160302444	-0.316484247848055	-0.331063784897669	-0.295481318542161	-0.267980506603336	-0.342046773881255	-0.272195374397895	-0.335166205821312
CL-130	-0.239552486492028	-0.28639743007268	-0.250075327221727	-0.274787650292863	-0.277530620422826	-0.272969360902961	-0.239625417432423	-0.241106276098028	-0.36098086235719	-0.233617395606222	-0.226679901806045	-0.461944775386634	-0.275910642562304	-0.267415379938445	-0.264863236949368	-0.308615389752939	-0.283003977455056	-0.399693473400085	-0.289488522767664	-0.238563441959806	-0.362329439649655	-0.396552398575191	-0.299080711389772	-0.29298484390731	-0.262056496529455	-0.260635782816436	-0.299324012447583	-0.28206986100725	-0.397079344930626	-0.317166156189381	-0.28553902803356	-0.274516925549551	-0.302667118025535	-0.236959022281147	-0.345029062189651	-0.379461265293723	-0.220146978827478	-0.231780500831772	-0.250261091953135	-0.325271849685875	-0.352858833171604	-0.243703501050352	-0.238086574408314	-0.308042676895511	-0.343731702031169	-0.290171184516197	-0.323776943920874	-0.26560709554524	-0.351011274158573	0	-0.392653749002872	-0.285029695672742	-0.218360117036453	-0.294280469449687	-0.230488217156192	-0.223907269864165	-0.25575686168473	-0.212321159602964	-0.230987544535439	-0.226813743722724	-0.227692418821312	-0.243243592407276	-0.198226789998195	-0.229521217036064	-0.253162901524981	-0.217538560556921	-0.230192341684073
CL-160	-0.324945409686128	-0.357141270384053	-0.36747250259843	-0.3096083600494	-0.34993950124353	-0.396161535152828	-0.35354725581156	-0.348187055737261	-0.256463830012034	-0.355695181597539	-0.357053031813749	-0.108731688302371	-0.316260856939652	-0.368841959893798	-0.398465240104201	-0.299010920571271	-0.388890362773277	-0.246732735662785	-0.285386598375069	-0.347727149521877	-0.341731242028862	-0.305136977862925	-0.25798196893178	-0.313458533114641	-0.399678020449759	-0.279334200644878	-0.332208135220643	-0.275324739978751	-0.421267429398427	-0.329402532695582	-0.384210203561039	-0.3191291001484	-0.378994390670856	-0.392116670894344	-0.251142402983049	-0.42248127348757	-0.347705356472463	-0.365923699764037	-0.281355105419836	-0.27802404214562	-0.463175932978008	-0.334452954204179	-0.350036159943801	-0.39997024064307	-0.315604912525674	-0.325332030592823	-0.297587504803307	-0.29034697017553	-0.41511871896483	-0.392653749002872	0	-0.324435941360696	-0.285790818970353	-0.34186635428784	-0.297832134200191	-0.340802847351701	-0.352124649359604	-0.310105770982086	-0.272547657761576	-0.307660724847276	-0.280743189846789	-0.251775508273018	-0.327579319269886	-0.301050256317155	-0.266150449392184	-0.328245117046531	-0.291324124350048
CL-177	-0.253896677992574	-0.206646366105187	-0.235685651090371	-0.27945814750344	-0.226867122964225	-0.282866292539042	-0.250032865503665	-0.199495979426721	-0.288089587811497	-0.272572460185774	-0.257649515922356	-0.413915896438012	-0.264552085150518	-0.314585494081465	-0.284124053027864	-0.289716446078902	-0.287623731337496	-0.387342694162919	-0.300575771349043	-0.258872826554939	-0.289887158782534	-0.415503699496059	-0.28451694234756	-0.281274947769896	-0.256152307648418	-0.239903298883856	-0.302723057781151	-0.197135955532959	-0.304828782698172	-0.27538303419827	-0.252488000591949	-0.219942590381178	-0.253640874234559	-0.311449915058281	-0.355286108645735	-0.344809342064964	-0.242286472123111	-0.262650395723028	-0.177915471075409	-0.231929184110137	-0.322478018405444	-0.288005998367822	-0.267358721479095	-0.274449364654658	-0.32537001592389	-0.307708019699284	-0.232380930006305	-0.247214866439595	-0.306451759878054	-0.285029695672742	-0.324435941360696	0	-0.186029362367669	-0.240915040014589	-0.219705376241079	-0.210092016044719	-0.169057947399224	-0.187343052875653	-0.203820112911516	-0.208637692489745	-0.228012119237422	-0.197142886303191	-0.195945006455104	-0.19059470277974	-0.201991541964112	-0.23202183994378	-0.228898598616779
CL-170	-0.159691340944062	-0.191888249902078	-0.173716947334655	-0.201301510973631	-0.16212866596823	-0.224316746340262	-0.206522767435184	-0.202980194726491	-0.257097213189714	-0.184063375214454	-0.18396676009557	-0.37938969923541	-0.200983744178466	-0.246318412380238	-0.23208439702666	-0.21701333102939	-0.21915350086789	-0.326394747749318	-0.241149724187523	-0.170497518417578	-0.291912923738414	-0.373003623931855	-0.243198049952319	-0.214871097580777	-0.215295254732282	-0.145507412815017	-0.221195154200881	-0.174537356568114	-0.354500421948749	-0.272715928000868	-0.224877396884754	-0.176464715307375	-0.218125169889537	-0.268265237683654	-0.291858160764522	-0.323290187985847	-0.187075135690316	-0.205603919188887	-0.155842501660697	-0.243062668879051	-0.328901050489199	-0.225063475674891	-0.188684306398337	-0.238111045605991	-0.253113452511739	-0.234616325997823	-0.241096011198023	-0.222311102102394	-0.287102071090893	-0.218360117036453	-0.285790818970353	-0.186029362367669	0	-0.199159487679835	-0.114676757416889	-0.093329703478271	-0.226587210740443	-0.0966434419363063	-0.093665403341321	-0.122719833447198	-0.101654005691695	-0.125000751387633	-0.115657092854832	-0.0832202935216405	-0.160263484606377	-0.126434694845132	-0.154473349128382
HLD-47	-0.195520957568085	-0.199590916568251	-0.218282910008735	-0.265742030646876	-0.199702615786804	-0.256704710738795	-0.234570274821378	-0.235354826015463	-0.233963049365181	-0.198693271351106	-0.206318767169385	-0.413067820319752	-0.25927292668706	-0.297976474212845	-0.253774364452528	-0.229999998018055	-0.270252392648758	-0.363733846163574	-0.261998376025778	-0.178452268261351	-0.333683473504923	-0.363113403496392	-0.255798891625111	-0.229421486089957	-0.23802081860901	-0.173673308263856	-0.217895451278366	-0.189192386735377	-0.339304507667151	-0.303342438797967	-0.231616391898072	-0.218306402223364	-0.259131594343088	-0.292171592996357	-0.318302831381062	-0.312998374460673	-0.243408429877616	-0.221203885935914	-0.194535116602361	-0.259772996502205	-0.372808826824196	-0.223823590388037	-0.215803285576546	-0.266829996496748	-0.313530547461727	-0.237565422890127	-0.299592983481051	-0.291532751179967	-0.332704226256821	-0.294280469449687	-0.34186635428784	-0.240915040014589	-0.199159487679835	0	-0.187621948725175	-0.202417355538846	-0.286653956320498	-0.195482472830589	-0.189616804001209	-0.184519190044651	-0.186503274285809	-0.214000745591448	-0.204078499727774	-0.196131936741861	-0.248411293378901	-0.200734989541203	-0.205795725178562
HLD-38	-0.134854410013047	-0.208686950303397	-0.195534776373785	-0.195629804583286	-0.170600575927644	-0.236284909094833	-0.188360937878471	-0.205057403908528	-0.262600512682728	-0.16292975515954	-0.181042422240142	-0.380121258983627	-0.167289660103042	-0.256041683387595	-0.238243856643632	-0.168249340420245	-0.237597593239123	-0.311173963131864	-0.261640721256016	-0.139251898406275	-0.288402869677492	-0.341649911619607	-0.214516002988671	-0.184274524472503	-0.230646887182144	-0.117291886287125	-0.218457688175409	-0.149544988165603	-0.356388062865318	-0.261272611551797	-0.23430399734974	-0.152969974274936	-0.244197515620618	-0.243595846473651	-0.281418214570809	-0.336160288334486	-0.165657966057145	-0.202094803008378	-0.17177449637848	-0.222675329925728	-0.35398438047425	-0.211041872857126	-0.168110462737895	-0.260330730763396	-0.285406677548533	-0.249191489163089	-0.249605832109877	-0.206378118043496	-0.33017371996702	-0.230488217156192	-0.297832134200191	-0.219705376241079	-0.114676757416889	-0.187621948725175	0	-0.124985888657915	-0.2520707231809	-0.10903185322788	-0.0875340780152559	-0.0665402544472497	-0.079039443639219	-0.11601091501005	-0.0993190261962557	-0.120375882486993	-0.154777368041423	-0.122520726167884	-0.119656156139286
CL-171-BL	-0.162666801701848	-0.192828388432564	-0.147954583336732	-0.209784271168845	-0.143201971427993	-0.198092835638735	-0.214611960366765	-0.20897734452679	-0.26367119170928	-0.143114250774033	-0.169941896370598	-0.427240863807578	-0.200112171916264	-0.228052543974993	-0.221412803991496	-0.23635612473705	-0.178666598051693	-0.359405214464856	-0.256770988488142	-0.144536170940506	-0.320890615147044	-0.384955523839662	-0.283716137075049	-0.208453941174656	-0.199038176256282	-0.157875007579024	-0.245471090961446	-0.199057330498117	-0.375470743068144	-0.294709966490781	-0.218516543642499	-0.179958426159805	-0.179023844690775	-0.272392800406339	-0.336127077939493	-0.314677461138009	-0.193071122796154	-0.169707822149451	-0.181138870495196	-0.269165962367129	-0.296566414859811	-0.2275651826183	-0.18266309807725	-0.203413216169603	-0.265186520987658	-0.249987653800512	-0.267787071423888	-0.254857367338783	-0.270646160687308	-0.223907269864165	-0.340802847351701	-0.210092016044719	-0.093329703478271	-0.202417355538846	-0.124985888657915	0	-0.227847300204697	-0.106209983713891	-0.135240298670929	-0.132908806405081	-0.128260095927645	-0.171539124819499	-0.103401522363163	-0.0909657427970725	-0.204966296124651	-0.103310249217712	-0.190512750765197
CL-166-BL	-0.282540779435254	-0.224636210619495	-0.26705772950885	-0.281149014648753	-0.287705878621595	-0.254584723109422	-0.31406162149645	-0.212053790329118	-0.348234655660403	-0.275824167006408	-0.270044167128476	-0.427314346686786	-0.262367223813231	-0.310227591099167	-0.256444555706572	-0.332921376746242	-0.315503935103655	-0.423388573807013	-0.29072913249691	-0.282472796465134	-0.298105292477622	-0.397693570172632	-0.325374085147908	-0.310457275204955	-0.296651032732037	-0.282024122566972	-0.346020886156102	-0.249610697582753	-0.350891644997711	-0.319578990002778	-0.283974164280293	-0.27240654027933	-0.275014011463582	-0.324328572350112	-0.386894257476687	-0.377137228912922	-0.245587463252346	-0.276608121165922	-0.207238708441757	-0.289940227565664	-0.341508115580029	-0.307642880984381	-0.268331407001164	-0.310006784390044	-0.376191297833441	-0.322961966079368	-0.298185988377497	-0.277585711564538	-0.327607865339038	-0.25575686168473	-0.352124649359604	-0.169057947399224	-0.226587210740443	-0.286653956320498	-0.2520707231809	-0.227847300204697	0	-0.212043870805955	-0.22971401726027	-0.247656831701997	-0.260400737968044	-0.232046952389908	-0.228833197978827	-0.213275428202299	-0.223174374663605	-0.248499604037304	-0.2669376513502
CL-136	-0.156717909835122	-0.186267188132321	-0.178297557856669	-0.199442195518267	-0.161727422611215	-0.199233819548337	-0.190566872258535	-0.154708787318255	-0.262103623624469	-0.157122414927708	-0.178275676467963	-0.397846313391242	-0.182452721570195	-0.260023429693717	-0.210473779288485	-0.217991195267066	-0.218740726444985	-0.331313707299955	-0.242355993856689	-0.154351331246465	-0.288511210059204	-0.337479072047163	-0.2326403152903	-0.219891677819725	-0.212412217113331	-0.150350066043556	-0.248896624501429	-0.168114719292869	-0.34218841712718	-0.259727266529168	-0.221056241057623	-0.161669663939096	-0.2294222803912	-0.269586186374887	-0.300831261073145	-0.329962804971718	-0.168853528968805	-0.186007393929564	-0.144889325702408	-0.22353109075916	-0.320619239963366	-0.223352315555201	-0.165537026329501	-0.235520655584275	-0.26364982109499	-0.261968585819175	-0.234113924139422	-0.219486259399219	-0.280687208735751	-0.212321159602964	-0.310105770982086	-0.187343052875653	-0.0966434419363063	-0.195482472830589	-0.10903185322788	-0.106209983713891	-0.212043870805955	0	-0.0978509595193507	-0.0961131729383394	-0.131721979006796	-0.132832067312227	-0.0998050448406034	-0.0862838974098668	-0.181517972163128	-0.114303130022062	-0.153189231896732
HLD-45	-0.155336273466241	-0.207650227513345	-0.200063907117036	-0.187971401435441	-0.190620471765906	-0.219259344179277	-0.206726805275512	-0.183714431563306	-0.251451544681103	-0.18520054160741	-0.180949033731106	-0.361679649006528	-0.187584530646626	-0.266371142518898	-0.217940095807052	-0.183018925537937	-0.241892885829461	-0.294898169023934	-0.229278551847815	-0.17150027121812	-0.283115732342086	-0.344221831102599	-0.214861588988131	-0.197275209486265	-0.235115445986074	-0.131870839987198	-0.212737993107948	-0.154053583944396	-0.322208032444854	-0.254290659749591	-0.234387064865208	-0.175178353303791	-0.253524771306193	-0.241107563762048	-0.268513983010039	-0.328575095504553	-0.180366471722653	-0.211087114992979	-0.151573955707052	-0.224118792992289	-0.350837876455792	-0.202557717391328	-0.183749940244205	-0.265951210790878	-0.272017304405015	-0.23534839339256	-0.242921779740765	-0.20227975517419	-0.307311356064782	-0.230987544535439	-0.272547657761576	-0.203820112911516	-0.093665403341321	-0.189616804001209	-0.0875340780152559	-0.135240298670929	-0.22971401726027	-0.0978509595193507	0	-0.0776383109970677	-0.0957011964969575	-0.113863831039142	-0.122654920436377	-0.107851337886732	-0.144927325845003	-0.128075857770049	-0.100852849029277
CL-169-BL	-0.153356478662237	-0.203579512362358	-0.198172798132179	-0.18532279867843	-0.170992523658535	-0.213653157274804	-0.17675899879001	-0.192052724095396	-0.252958193555952	-0.180637553240708	-0.171834762840699	-0.387096563246243	-0.191543103909978	-0.262581775696423	-0.21312769320513	-0.181651295825292	-0.250163958972432	-0.310117714938386	-0.258489025641506	-0.142328206535387	-0.293250700891429	-0.343442359503927	-0.207252374952175	-0.201385777499648	-0.218615417370372	-0.133194806766949	-0.218569086527697	-0.155633901299084	-0.335011589451392	-0.239872808407474	-0.214688869711164	-0.164582017067647	-0.250662221612945	-0.226099286465441	-0.272759331926101	-0.34059779503609	-0.160195462719915	-0.216863009910017	-0.167143626856744	-0.215782708673251	-0.339530664772323	-0.215875163103399	-0.168571259100181	-0.2527749627722	-0.283770658435811	-0.253302413390483	-0.247795380828929	-0.204312476402606	-0.309087160302444	-0.226813743722724	-0.307660724847276	-0.208637692489745	-0.122719833447198	-0.184519190044651	-0.0665402544472497	-0.132908806405081	-0.247656831701997	-0.0961131729383394	-0.0776383109970677	0	-0.102881678718162	-0.127920579741004	-0.093684941374121	-0.125496263349414	-0.157159523679596	-0.12108845268185	-0.0985414916438382
CL-131	-0.139410701839089	-0.222611665887444	-0.188665250743086	-0.194341508404672	-0.174881555413268	-0.228500548099873	-0.183430944177524	-0.218864254250664	-0.243988305129098	-0.167953701572315	-0.160784894100872	-0.362970327510078	-0.200205350479399	-0.23887100797098	-0.233248627618891	-0.178362201379758	-0.225765362383826	-0.296937900483755	-0.242108431934787	-0.148062106872468	-0.301852169909046	-0.349571191253281	-0.232418591467447	-0.164766351048875	-0.216476510818408	-0.114312907723721	-0.191985129601891	-0.173712733917031	-0.364992216232777	-0.276094914302324	-0.221094327396773	-0.179327261858947	-0.246450664682534	-0.251156512572318	-0.269877994054386	-0.319497049601584	-0.178940649085781	-0.191787597640263	-0.170649839991351	-0.239743888968283	-0.351908767519202	-0.193944144541987	-0.174776150800897	-0.263557780792718	-0.264733979854111	-0.22249887679877	-0.256285532454426	-0.228323324270925	-0.316484247848055	-0.227692418821312	-0.280743189846789	-0.228012119237422	-0.101654005691695	-0.186503274285809	-0.079039443639219	-0.128260095927645	-0.260400737968044	-0.131721979006796	-0.0957011964969575	-0.102881678718162	0	-0.138848665110764	-0.104897006486623	-0.127023552344405	-0.161744232064984	-0.0944708081869848	-0.136280624874857
CL-175	-0.165896326741057	-0.205342574598751	-0.225459664533147	-0.218853157835939	-0.208337991752553	-0.266084756484136	-0.221285805010413	-0.199397254688776	-0.278610774922708	-0.212869590385565	-0.211982720525439	-0.354100533237518	-0.179658077755563	-0.267487322784333	-0.260231152021957	-0.180096501682911	-0.272341324732717	-0.304031250481428	-0.2718293693465	-0.208243646114188	-0.24779375594204	-0.340996627760965	-0.207936205926005	-0.211830493611549	-0.250017088807183	-0.149347176106659	-0.232493261737687	-0.149112517933916	-0.33633237136888	-0.24203326821129	-0.253410547978572	-0.1809083700752	-0.265214043306676	-0.269423468450889	-0.277240900306905	-0.352964524578714	-0.18840488636496	-0.231951572442214	-0.159886644780907	-0.168968873006917	-0.370803749402536	-0.217606104985156	-0.212670204929952	-0.286790332326406	-0.295378660669007	-0.259281921694907	-0.200800424949074	-0.154999645644787	-0.331063784897669	-0.243243592407276	-0.251775508273018	-0.197142886303191	-0.125000751387633	-0.214000745591448	-0.11601091501005	-0.171539124819499	-0.232046952389908	-0.132832067312227	-0.113863831039142	-0.127920579741004	-0.138848665110764	0	-0.143619834700537	-0.138062121818877	-0.125499447367354	-0.176391128072124	-0.129450766971498
CL-150	-0.156874027962598	-0.21013322625583	-0.179030067438931	-0.204294324957385	-0.173898701270502	-0.219585236139839	-0.160333254248891	-0.201519971319147	-0.271109752628943	-0.158640619597288	-0.166473329198499	-0.420190797406049	-0.189650868093252	-0.25012442999319	-0.214529073038185	-0.21866545092653	-0.217348953568727	-0.336147082448934	-0.27873901000503	-0.158300997160463	-0.31896367040078	-0.368333997144873	-0.239731272734588	-0.20751140469311	-0.200062494425546	-0.158007630947168	-0.242232702960588	-0.17979669119012	-0.349594848686821	-0.256609351843649	-0.213027078674251	-0.177987362911714	-0.232014391000196	-0.24096443002238	-0.295082970246444	-0.329437090767745	-0.166378240694207	-0.180439859021184	-0.17081604465372	-0.240955494596999	-0.329848403970743	-0.230080674667251	-0.171300878797891	-0.226205026500749	-0.267675517188815	-0.267244341110674	-0.243979593344673	-0.21492970302577	-0.295481318542161	-0.198226789998195	-0.327579319269886	-0.195945006455104	-0.115657092854832	-0.204078499727774	-0.0993190261962557	-0.103401522363163	-0.228833197978827	-0.0998050448406034	-0.122654920436377	-0.093684941374121	-0.104897006486623	-0.143619834700537	0	-0.117590766554845	-0.170423543228921	-0.0984805874962705	-0.14246002888104
CL-161-2	-0.173010475140446	-0.198201346887014	-0.169100210710189	-0.18226071212533	-0.150751237619622	-0.218023211909685	-0.206609096667981	-0.193756543516776	-0.267547719571998	-0.177501442625001	-0.185539589787801	-0.390155678681387	-0.189284210887236	-0.261529594531756	-0.235393335604795	-0.219352155926227	-0.20834595451979	-0.333351136499082	-0.261962770682174	-0.175412459273202	-0.303219546902476	-0.350340476088049	-0.246134243475675	-0.22114842081514	-0.231177149967594	-0.156033198520699	-0.255832923076166	-0.169694809308077	-0.351197105222839	-0.267871716560224	-0.24022458459904	-0.148609622149001	-0.202655640823401	-0.270159617801177	-0.30497690667316	-0.336109442102077	-0.205616030239737	-0.199095451870906	-0.150946527865533	-0.239425907146057	-0.320919556285317	-0.232365503880729	-0.17412112572059	-0.231683592627021	-0.253124868442399	-0.259686102219676	-0.243993492743521	-0.230581987274125	-0.267980506603336	-0.229521217036064	-0.301050256317155	-0.19059470277974	-0.0832202935216405	-0.196131936741861	-0.120375882486993	-0.0909657427970725	-0.213275428202299	-0.0862838974098668	-0.107851337886732	-0.125496263349414	-0.127023552344405	-0.138062121818877	-0.117590766554845	0	-0.176079169992368	-0.125454971575226	-0.15741486943913
