CL-116	CL-117	CL-118	CL-119	CL-127	CL-128	CL-130	CL-131	CL-134	CL-136	CL-137	CL-139	CL-141	CL-142	CL-144	CL-146	CL-147	CL-148	CL-150	CL-151	CL-152	CL-154	CL-160	CL-161	CL-165	CL-166	CL-167	CL-169	CL-170	CL-171	CL-172	CL-173	CL-175	CL-176	CL-177	HLD-100	HLD-102	HLD-103	HLD-104	HLD-111	HLD-112	HLD-22	HLD-23	HLD-24	HLD-25	HLD-28	HLD-31	HLD-34	HLD-35	HLD-38	HLD-39	HLD-43	HLD-45	HLD-47	HLD-50	HLD-51	HLD-53	HLD-64	HLD-72	HLD-74	HLD-77	HLD-80	HLD-85	HLD-87	HLD-94	HLD-96	HLD-99
CL-137	0.0652440832884192	0.0766364439455162	0.13721955217645	0.0693160182548212	0.0466875663746448	0.076469331326281	0.173424947617848	0.074712735321038	0.0828993401602878	0.0612812180086171	0	0.0896705904114351	0.0581035269054506	0.0547408638191612	0.0814725045525432	0.0821894304457506	0.0805406284582585	0.0589473818491458	0.0433931515717835	0.101972502957957	0.059734469529055	0.07215565711297	0.070522800986092	0.0585244976256614	0.0579861653713312	0.0642101536862046	0.14016698505235	0.0591323538322687	0.0832144303660213	0.0912785709957552	0.0801636683133425	0.0693383424596809	0.0758385130803895	0.113172237618837	0.155547724366232	0.145105737001732	0.0721244032261665	0.0906522175908356	0.0617168589205928	0.0796680709654581	0.0756975516725613	0.0515644483848438	0.0887591250187364	0.0651828511836612	0.0878132165671113	0.0840193774098182	0.0967703253912317	0.108098902605873	0.0864342185412089	0.0434148379422186	0.0727807348490405	0.0386667984857811	0.079739508421009	0.10183728205995	0.0787336435334751	0.0751675112657505	0.064762518297875	0.061274201829947	0.130296178415045	0.119447252687675	0.0584715573684227	0.0794856503200334	0.0975350888662812	0.163810231502004	0.074495871616687	0.0918309356074257	0.0971364423509301
CL-139	0.0731927758873074	0.117848201785299	0.187839367778518	0.119708764801745	0.106964195164577	0.129562668826799	0.150349373806054	0.0837738111563619	0.0755272498812033	0.138571442239309	0.0896705904114351	0	0.104773871750632	0.0930313399944508	0.0731334572858232	0.101404830320097	0.127656181731784	0.121253599778034	0.0854494021896856	0.0512251204709769	0.104689039772166	0.111018908601516	0.109301858330596	0.0987846065039976	0.0773227537863446	0.119276950896317	0.182104598467284	0.0818443620220627	0.140077369315699	0.132728878910324	0.0612314669235013	0.0997043637442156	0.0805406284582585	0.146747841727766	0.21223589668358	0.170352499194734	0.0777705135523869	0.0795181798756861	0.0701439273379024	0.119949866214229	0.130673776394386	0.119692818941131	0.132011953017116	0.121064800788363	0.100125972298851	0.0815012071016485	0.111173902366685	0.111998622277643	0.0523432442172336	0.0790544742490297	0.100777839080753	0.0941890094750304	0.0961025127487155	0.104335041666534	0.10933183654855	0.0876830983445007	0.136895213371561	0.127606430646668	0.105879876642822	0.105208236993759	0.104542337854516	0.104768131240811	0.143998775357905	0.130704073529552	0.123625706002979	0.12040719349664	0.122495463402655
CL-141	0.0812760515497782	0.070946323044001	0.150814992935984	0.0536348589269711	0.0580697216809488	0.0999499299976719	0.168047365584368	0.0863933971380369	0.0962217877861086	0.0901106961643827	0.0581035269054506	0.104773871750632	0	0.103884092728369	0.0916006773801589	0.109488105982568	0.0832074141873511	0.0598014421436339	0.0609457171012977	0.135743922235227	0.044654150229142	0.0759093127015158	0.0958926652230347	0.0534824164995009	0.0846355254639448	0.0595864919425566	0.138277081652374	0.0867078495093459	0.082855329584993	0.0910432100930919	0.120666792107437	0.113673575476542	0.0884823048784766	0.09071855237099	0.167602157156024	0.167884717806105	0.066286304738153	0.123215578467985	0.0527712311161146	0.0583586606752753	0.0678183830259503	0.0526391993902303	0.106522175908356	0.0883292246165818	0.0974706675894005	0.0931129828007947	0.0894919967725578	0.0975114889925724	0.0928246816408928	0.0930491993583386	0.0751235006904558	0.0779605882109063	0.0943950299941638	0.0947541307751921	0.080018879898967	0.0967907360928177	0.0771779653719691	0.0650355114315875	0.144172266321386	0.108767990917238	0.0613781688411505	0.116568705929628	0.0806471468071603	0.168991360532719	0.0825115368301543	0.10009790758417	0.100401516770262
CL-142	0.070176456893555	0.0910444857619411	0.182073982414905	0.109089459467217	0.080462812658462	0.107550365000749	0.172783924021163	0.068073516795775	0.0718998855087208	0.106628056422833	0.0547408638191612	0.0930313399944508	0.103884092728369	0	0.086838605566381	0.0716339085536785	0.104883579271657	0.102223809721234	0.0732992942362092	0.0705355576745832	0.109018022011666	0.10943389005648	0.075373531784884	0.100435959829188	0.0414911293177404	0.0850501178399099	0.17744521799586	0.0352652274995934	0.11313077838124	0.108249431530069	0.0425027347150953	0.0261040116596133	0.0756312168924069	0.131315437825495	0.17926432177471	0.185323110973622	0.0844288671103868	0.0678528260848766	0.0700846087364181	0.0772819323831726	0.115470992884957	0.0939823511214724	0.089442245687442	0.0752982673227857	0.0807504759839393	0.0674465255564308	0.110744639798955	0.0818539295384311	0.0835301584061793	0.0230506982692363	0.082896150988165	0.0560981754746285	0.0851056094348468	0.0611798023351118	0.101277901269609	0.0563316228740181	0.0559444573783092	0.0868979241678653	0.0857109143037559	0.0840837986866989	0.107697704752823	0.0776085036085482	0.125092725179471	0.124577673881637	0.113410787693623	0.112237172352429	0.109014832839543
CL-144	0.0470779210424766	0.0807434598052691	0.17017709472798	0.0950660318088028	0.0987405959287029	0.144780760362418	0.116511619748629	0.059083878416002	0.0855150991354154	0.084854940505994	0.0814725045525432	0.0731334572858232	0.0916006773801589	0.086838605566381	0	0.0561141213352426	0.108088059420655	0.095441078450445	0.0642841424794538	0.114921179610985	0.0943401762336515	0.0952714144935116	0.130996520613214	0.0460286834140725	0.0691246679274527	0.0920497128150503	0.161486600693326	0.0515733780667876	0.0868928214924688	0.110091497348203	0.0943867381466445	0.0754481584125577	0.0574848275136257	0.110883049869084	0.14838293027513	0.141626350215747	0.0631723970774427	0.0643842824841099	0.06235405551073	0.0950762371595957	0.122883904567213	0.092924821645549	0.083635401086232	0.096422067795421	0.0666237191487462	0.0516167508076578	0.110952573821362	0.0581430726397734	0.0477514741948138	0.0712901157988398	0.098530748403022	0.0945430075806621	0.0496994205274253	0.0572073695389414	0.0743051591237431	0.079403369679265	0.123043363173354	0.106466684313419	0.0834580831162039	0.131801467657011	0.0642012240042607	0.0915107427262957	0.140365032641177	0.151161337028521	0.0700023280956496	0.115916201313301	0.1064583924659
CL-146	0.0491406775715092	0.104876563092987	0.176395980367456	0.130051249996014	0.120784153641556	0.13087852124467	0.150723782613271	0.0657364914641808	0.0715937249849312	0.083686427840197	0.0821894304457506	0.101404830320097	0.109488105982568	0.0716339085536785	0.0561141213352426	0	0.0894211971514315	0.0998638223503561	0.0974732189270987	0.115361285363932	0.0921383718000644	0.128894218349859	0.122477604038768	0.0775160176169868	0.0938930543020337	0.0924502728336751	0.196905546289239	0.0691112734045369	0.0667908317679814	0.0927870494098437	0.0837030115352356	0.0754149910224805	0.062706140113088	0.136743408778515	0.15643112504425	0.171374947777306	0.0978182873507866	0.0866357742193704	0.0884848562161748	0.111127978288116	0.115727402323631	0.126113898093194	0.0974572730664847	0.134132114644359	0.0391024393977567	0.0717557349287698	0.121641403108167	0.0900641342513897	0.0652051753885209	0.0754526232535296	0.133515966590233	0.112707256323331	0.0419063595281301	0.072052327936191	0.0792726136222298	0.0618386852956841	0.0951572421315151	0.14145190250063	0.100078772551433	0.138998791303765	0.0846565739999554	0.0645380005804293	0.109685196819758	0.153768804156129	0.0903390408883758	0.12432923737327	0.0933496193723071
CL-147	0.0689971010425404	0.0630378140138601	0.121407636791565	0.0798836590009599	0.0828157838506702	0.123674181419245	0.190540596566537	0.0752000408214032	0.0806107902449603	0.0804915152075673	0.0805406284582585	0.127656181731784	0.0832074141873511	0.104883579271657	0.108088059420655	0.0894211971514315	0	0.045237768727616	0.0685646493026875	0.143718766045522	0.0602396343933078	0.0660056575913459	0.102315020043947	0.094717774212992	0.112227604836061	0.0477323391620769	0.144468540411595	0.0889855562394558	0.0525690376035285	0.0503461846339309	0.122526079455034	0.086792043653388	0.0786909086270295	0.0807613191691569	0.155182883075382	0.190326922034309	0.102898638542421	0.143248044240196	0.106510694888714	0.0632616938968813	0.0722966185207982	0.0814878125787327	0.0962485768319402	0.0912179767254219	0.0771205602737585	0.0685518926141963	0.0758353239082667	0.134118720121444	0.118226437599064	0.101200085469813	0.10577463396277	0.0971128424772213	0.109369468779599	0.110529689597877	0.0852408303328539	0.0916529798029729	0.0707211674921307	0.0960897560602243	0.148571410347588	0.148591183214749	0.0882635276708519	0.0997215852736788	0.0797854324995774	0.183497628850527	0.0906241528761549	0.0790104636737349	0.104189615417734
CL-148	0.0600725217740727	0.0649513172875453	0.111424252378325	0.0620893542245368	0.066756388709055	0.0895334560101543	0.177459888187625	0.0650750571659103	0.0816938330978661	0.052351536064753	0.0589473818491458	0.121253599778034	0.0598014421436339	0.102223809721234	0.095441078450445	0.0998638223503561	0.045237768727616	0	0.0532923418409815	0.122360242504648	0.0384677941453178	0.0661421541582021	0.0805049097304831	0.079445466751286	0.100311582116398	0.0453277033814792	0.121551149537092	0.0759048478605439	0.0501644018229308	0.0516639505550754	0.127591760454904	0.0957561686561785	0.055074451223207	0.091229457745064	0.15039784922232	0.169911117772937	0.0717136378567488	0.119821661494893	0.0954850890257398	0.0699819173940637	0.05822088843957	0.0627239994769758	0.0978355088802498	0.0896999307949649	0.0879969128813851	0.0716096708455452	0.0978406115556463	0.119656462378931	0.11066427266146	0.0868985620022898	0.0804704666715567	0.0738471940069077	0.084585774378829	0.119338183001075	0.0940493237360513	0.102095605001898	0.0705502278663482	0.0740627820424096	0.146236936353692	0.15107873747054	0.0625409409971266	0.106008081362159	0.091209047043478	0.193940254049451	0.0812620191924378	0.088496337235817	0.0807147572561639
CL-150	0.0501286830951553	0.0474006652613048	0.129122881991064	0.0500406619445658	0.0469745918656976	0.115461425368589	0.163604848817296	0.0521015049703248	0.0949021083616904	0.075415628856905	0.0433931515717835	0.0854494021896856	0.0609457171012977	0.0732992942362092	0.0642841424794538	0.0974732189270987	0.0685646493026875	0.0532923418409815	0	0.105573716119033	0.0694423094708845	0.0471653043586415	0.0774343748106429	0.0508003227442188	0.0641323378864081	0.0570574784491694	0.106667921074368	0.0548078364337402	0.0851381389904994	0.0746655355736204	0.107715564116711	0.0717289458829383	0.0621812023816737	0.0954685053307012	0.156056716237032	0.144068618227394	0.0729931337124196	0.0973813707699618	0.0636597025778078	0.0635614760764253	0.0771160954327866	0.0460548346254796	0.0737228162941182	0.0551382346656631	0.104218317966839	0.0580467596416646	0.0851744955526995	0.0926569311872331	0.0738790857281358	0.0688963232034596	0.0422552549583654	0.0539225222524485	0.0943318843861322	0.0943363492271041	0.0710094686520326	0.0844339697857833	0.0723744343205947	0.0697497456635232	0.114849104321009	0.141731911813012	0.0592828827564652	0.0979892269765691	0.104884217106081	0.166286304738153	0.0806471468071603	0.0874643211368761	0.0984835486556045
CL-151	0.0945366292364165	0.125891931713446	0.206131821240524	0.145539145493221	0.127230108336177	0.111946319854829	0.178904583159258	0.0952006148723853	0.102117929206757	0.142182222916753	0.101972502957957	0.0512251204709769	0.135743922235227	0.0705355576745832	0.114921179610985	0.115361285363932	0.143718766045522	0.122360242504648	0.105573716119033	0	0.120995276836086	0.128187497807444	0.0828387458899544	0.132710381712011	0.0809973179062447	0.119897563791415	0.189422472820281	0.0670013171280867	0.144475237673052	0.139374475779832	0.0552619745440281	0.0879586428159114	0.0869553292660758	0.165452336228039	0.214545495134918	0.189611909644375	0.101119718332318	0.0762977538660739	0.10859067294721	0.122120416761013	0.14774541476778	0.14164771766897	0.133822764948447	0.118741169979685	0.123760926900986	0.102727698916638	0.132076374293997	0.112948357735815	0.0802351057688934	0.0629906142664426	0.0969501946989581	0.0860138856554227	0.106817493246928	0.111327620463004	0.148205931222314	0.100058999684272	0.122078957523416	0.134563290715363	0.0981053128418394	0.118313820915229	0.128325270043149	0.106316155389222	0.167864626021731	0.145626209892174	0.140971613178935	0.135833219054666	0.10159681848189
CL-152	0.0639263173672746	0.0665612113751391	0.122328669700632	0.0688287127544561	0.0697861022257232	0.0692299106075054	0.170786864437861	0.0614100605623786	0.0746508653818555	0.061413887568926	0.059734469529055	0.104689039772166	0.044654150229142	0.109018022011666	0.0943401762336515	0.0921383718000644	0.0602396343933078	0.0384677941453178	0.0694423094708845	0.120995276836086	0	0.0796667952966089	0.067195856627578	0.0619790088690877	0.087091825832932	0.0416627067779475	0.133279648935933	0.087128182395132	0.0427221497571445	0.0585691460353807	0.116566154591929	0.110616435079618	0.0574880166857485	0.0850118477744362	0.156047786555088	0.169918771786032	0.0585908324058158	0.114050535621458	0.0651764728394156	0.068838918105249	0.0510273917993628	0.0699863822350356	0.113758407455009	0.094288511645262	0.075316764521098	0.0807281517790797	0.0963876247364946	0.108250707198918	0.109451111585943	0.0899665455844317	0.102696445029835	0.0711759434368432	0.0564636545999024	0.0972359445211617	0.0792809054697491	0.0981474099138605	0.0674541795695255	0.0767263785993794	0.140983732033002	0.119365609881331	0.0571856831685063	0.093761660410574	0.0685085198733261	0.1798976913583	0.0797133572096019	0.100154674847956	0.0814418885001642
CL-154	0.0891029177735752	0.0784300343473838	0.13978109522549	0.0654379849534859	0.0654156607486263	0.144578566849831	0.177723951639394	0.0865662502670932	0.113776904653321	0.0942904251485357	0.07215565711297	0.111018908601516	0.0759093127015158	0.10943389005648	0.0952714144935116	0.128894218349859	0.0660056575913459	0.0661421541582021	0.0471653043586415	0.128187497807444	0.0796667952966089	0	0.115578149068283	0.0893778244105613	0.0957344822857434	0.071819518371226	0.121923644841036	0.0862288358565	0.0953626248162239	0.0932966791150685	0.139136563539471	0.103502029908056	0.0941239503637251	0.0883375164641011	0.167695918816434	0.183998328873808	0.0879312159356553	0.132279843475432	0.0988018280334608	0.0738114752791323	0.0959908917244173	0.0655024062303667	0.0971708854098565	0.064353666431731	0.110965330509853	0.0884752886998064	0.078122598154745	0.131197438456951	0.105300085150896	0.0968143359665264	0.0814731423869678	0.0848842808895239	0.128796629682901	0.108497549121224	0.0896406121934807	0.112419592997854	0.107082832367546	0.0816440820127503	0.15127582830773	0.149513491792666	0.079192246484735	0.129410226399329	0.0897292711784948	0.19420431750122	0.0948083467012798	0.101625521030996	0.129825456609719
CL-160	0.0960616913455436	0.0824343588647823	0.166468087549153	0.101531759370585	0.0831295983875546	0.0466199559256413	0.216340999040059	0.0759118640392141	0.0879969128813851	0.0849665615302923	0.070522800986092	0.109301858330596	0.0958926652230347	0.075373531784884	0.130996520613214	0.122477604038768	0.102315020043947	0.0805049097304831	0.0774343748106429	0.0828387458899544	0.067195856627578	0.115578149068283	0	0.0894007864498455	0.0856490443645734	0.0879273889291079	0.170987144447173	0.0854481265208364	0.0962670740302525	0.101398451975852	0.0843976132235833	0.0921766418655381	0.0884803913752029	0.133534463788545	0.198198436667825	0.180333332270276	0.112427884845373	0.100131712808672	0.0931442366875982	0.0886577093452311	0.0798332700814196	0.103572191694758	0.115387436575339	0.0829108211799299	0.124534620057979	0.109350333746863	0.137724398123491	0.111803444943727	0.100466575881567	0.0732335972904793	0.0894741374086701	0.0539761003441117	0.0899002108042773	0.120626608538689	0.124780186311435	0.125881726362654	0.0451363530541107	0.0823520782240138	0.134183141398324	0.111641434999888	0.0942897873141111	0.0942846846387146	0.114718348263974	0.191348094948032	0.116206415976477	0.140296146523324	0.0870956528394794
