rab.all	rab.win.Healthy	rab.win.NASH	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Intestinimonas	-0.471919942518449	-0.687015626356033	-0.324044086907575	0.456942830334424	1.50652229278641	-2.11804410835481	3.09723689050058	0.245872172284977	3.12518121928303	0.306704731073196	-2.47920908312045	4.46097771297148	0.375000000444445	0.0767509829410453	0.664817102733903	0.112407780050473	0.752992283202719
Lachnospira	-0.0124329551164792	-0.14563183064105	0.0258521110224086	0.205190462057161	2.40053049957247	-3.70433305921748	4.85832613277845	0.383121847645944	5.45852974082291	0.0818960777992953	-3.17769729073585	4.39362666345449	0.460600000132153	0.488774212534235	0.762465420392303	0.644214853433505	0.804088366368082
Lactobacillus	-0.330513054392821	-0.145233478924879	-0.347146384980749	-0.139997535201567	1.88323162204356	-3.63649711229213	2.92137382776193	0.28997240031397	3.9251509565878	-0.0767261943311336	-4.19508393849688	2.83872721459276	0.463400000122658	0.484318034382921	0.761838815892271	0.65936939212833	0.809497491507849
Marvinbryantia	-5.12971437434808	-5.02020977203104	-5.22449460718089	-0.603380655399751	2.98048219016844	-7.72635151548707	4.20725247205136	0.531630925618209	8.12901908584631	-0.184036493732797	-4.85551236421484	2.42316792239303	0.415716856917719	0.167859523055374	0.669804009667516	0.323942332817535	0.761096191955696
Megamonas	-1.08860926339359	-1.57686154120202	-0.209325157493305	1.09390937419305	3.27296030295245	-5.15020309364282	7.22048319959044	0.577478257631907	7.5629286574934	0.316933178193867	-2.64435611471523	4.5452161740414	0.365400000483721	0.0964518201274091	0.665100339857574	0.10588724282892	0.752992283202719
Megasphaera	-1.54660208562245	-1.68479524237519	-1.36948545608474	0.224373361090421	2.19200073030115	-3.59418967172443	4.81408869024012	0.366821679881851	5.41848737701552	0.0956411950491738	-3.20163222849779	4.19031923177589	0.45470905834052	0.583240735354639	0.798920346417128	0.60084569934059	0.796939367406909
Methanobrevibacter	-2.69908829166483	-3.00599912153069	-2.21521888635751	0.616436126134058	3.73789239711229	-6.85854629566791	8.56242299814707	0.582883657744336	9.91844477648436	0.145952289417513	-3.51806058443046	4.74667946128747	0.415916816924992	0.482303285370953	0.760472705362723	0.332298846683568	0.758917135191495
Methanosphaera	-1.08793318333386	-1.42029392662569	-0.93623543322725	0.00707788853294611	1.89485712505954	-3.51451121763153	3.82881689980591	0.247308129798626	5.17392701674374	0.00342394270441177	-4.15795221322664	4.35501144845911	0.498900219959673	0.888041118116521	0.933906411234646	0.914300171817113	0.932721369822532
Odoribacter	-2.21270105665029	-2.50297082436718	-1.71845990681559	0.864756413079946	2.03293087864673	-3.65762092815219	4.94777883315969	0.321294232835805	5.47332440673999	0.378468780929002	-2.75061781407251	5.38146428731762	0.314600000716516	0.058058952145142	0.664731565809826	0.0281265109592851	0.716886913248699
Oscillibacter	0.429802575755395	0.383817687276085	0.443256332007222	0.38177522681511	2.20615091505735	-3.2646787289498	4.49288530857679	0.369011042321919	4.63663627833314	0.170078250543228	-2.76734202779473	4.21587375093464	0.433713257573349	0.354058609259846	0.71601353110268	0.443335319386875	0.773577993215246
Parabacteroides	-3.00943072401799	-3.23584739163191	-2.6155731835354	0.703009318017855	3.92878549629902	-7.90641479885998	8.51664428558981	0.545643435553125	10.8658317112625	0.165413145075795	-3.55228619675539	4.62967121448878	0.402200000338969	0.494120745672644	0.766326872240043	0.241427564254034	0.754001541953586
Parasutterella	-4.60554372324057	-4.98093802940145	-4.22052315703959	0.709981165059911	4.06266724997007	-8.79751398648522	9.02516736831912	0.553866533038621	11.2218126956572	0.149298707420513	-4.30011213159961	4.65566126464518	0.41471705688136	0.74444135371261	0.876715779024528	0.316270769414194	0.757556915336417
Phascolarctobacterium	0.956018853608689	0.955880048141014	0.956547742241998	-0.0625579875801572	0.99156205535137	-3.99978910773254	1.54826136673766	0.172587977204358	4.14266137991515	-0.0462808060908186	-6.69841166721092	2.9691832467389	0.472000000093627	0.261929425768709	0.667401291608534	0.721517185829646	0.830876973056863
Prevotella	1.5126984143042	1.84499084690843	1.19480917002719	-0.411432970291002	1.53383756812464	-2.81801722016451	2.62035674916903	0.257251988949865	3.45518484458631	-0.247580700045825	-4.05897737457637	3.17304648178564	0.403519296474678	0.259359156110517	0.667092571804265	0.240032436983749	0.753388942883542
Pseudobutyrivibrio	3.88251957051797	3.99998821871543	3.8241029937963	-0.0873845818118149	1.11125745499261	-2.01884570036599	2.12761663062879	0.17233446713738	2.63377686582574	-0.0736081447032139	-3.54539205750998	3.64455810893893	0.463000000124012	0.900787980967249	0.934440234244135	0.699198576649295	0.81741305835958
Roseburia	1.73624512803148	1.89403870363305	1.63283154396446	-0.0887139704917463	1.23506349824765	-2.45729205673179	2.04463569101171	0.191343220741768	2.83029267234057	-0.074533744126172	-4.0259008315369	3.15629961734567	0.468906218860255	0.555592159862196	0.780085268256226	0.685812278471496	0.815021505589275
Ruminococcus	2.75420328080293	2.94927298332157	2.66906328466328	-0.177250627371475	1.42405924496973	-2.74972201422549	2.45263604964476	0.217760777147315	3.23007522307467	-0.124617316500346	-4.17550040328391	3.05860836982943	0.441800000196665	0.490217588870643	0.762327278743494	0.510697279377793	0.784404187907209
Streptococcus	2.54566062539895	2.5921857584366	2.31551735839372	-0.170208844091015	1.08170704945784	-2.61392134981724	1.60425052687259	0.161604307828762	2.85617939368963	-0.151364320313127	-5.00703428178687	2.97251188780459	0.433200000226713	0.252499305734443	0.666536330984073	0.418432165165368	0.766017399302427
Subdoligranulum	2.32380755235744	2.42509785750497	2.0700374051516	-0.333252202734508	2.14282136985436	-4.3124712713634	3.10291523102714	0.354387832098507	4.88089032239404	-0.155126070652925	-4.29897177516426	2.91087378586533	0.426800000249344	0.304043296280019	0.678977340361844	0.361261792061817	0.761566316102964
Succiniclasticum	-4.22890713724387	-4.36888302024228	-3.93731951620499	0.224188186012506	2.6629638954494	-6.74081233413964	4.64457139239954	0.393385718907349	7.67488299391161	0.0726438617042097	-5.09332294946029	4.15251311476566	0.463507298662537	0.795723635111624	0.899059500156835	0.629442428382542	0.811791551249788
Sutterella	-3.87860095802678	-4.02662611946551	-3.7222754720683	0.427113288490984	3.06989775400561	-4.4230399748284	8.17303580043805	0.501047492376323	8.83038464700169	0.121642291683672	-2.85223917313084	5.43730208030794	0.438000000209894	0.185258346579954	0.66763171010742	0.440183542502223	0.771259125262884
unclassified	4.61640167585508	4.69338106778174	4.45160422571528	-0.150962089489264	0.715432085681906	-1.71484337003668	1.08156726522594	0.108469075313537	1.73011013077795	-0.200497592887946	-5.15270420069123	2.90945259495931	0.410400000308576	0.181265655829753	0.666439675267364	0.264868969740065	0.75431249391691
Veillonella	-2.01502411236324	-1.29802536770345	-2.43771181078581	-0.656597683304365	2.54486707982579	-4.93816584763361	4.09031700095703	0.374677961562043	5.56659039016987	-0.256928102571766	-4.54556898937242	2.89747998318225	0.397720456264497	0.229771127339725	0.668183354176621	0.252956744061544	0.754145849961779
