rab.all	rab.win.Healthy	rab.win.SS	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Megasphaera	-1.62581177950884	-1.6816498531039	-1.54034069893216	-0.0963359260368013	1.93022194468688	-3.53171427155893	3.38692218564708	0.316312686457924	4.34997553803299	-0.0471673598104986	-3.82010809224851	3.32224246069263	0.479904019263229	0.740048654517417	0.86591634899581	0.826489471622957	0.949896471954664
Methanobrevibacter	-2.73359831932221	-3.01611080286036	-1.80676326092657	0.754190346576677	2.94003008903958	-5.72053954711061	4.95712662522074	0.429666273449764	7.15914902374972	0.227950303753692	-3.805690438291	3.97741917477802	0.405000000328527	0.586424833902636	0.816998313533312	0.384154240167642	0.7378700137984
Methanosphaera	-1.19902167989694	-1.41183654700251	-1.05749058344232	0.0882632232196605	1.65001484174897	-3.1676080107787	2.42930108293906	0.205579674662921	3.75639563357028	0.0504881349918375	-4.5433912943663	3.77689642673829	0.479504099248571	0.778900069849338	0.87984210244919	0.827297648569961	0.951869653605576
Odoribacter	-2.29182131596292	-2.50716528076596	-1.59528927239041	0.959340939038654	1.78645147206704	-3.3151306264288	4.6941284112988	0.277779153812814	5.1030557882704	0.480430679597174	-2.59593530622173	6.4052421891795	0.276344731985415	0.0260734463413432	0.248894468488789	0.0203580367623914	0.193436381409395
Oscillibacter	0.0448032992905216	0.393581162978796	-0.0221364066587011	-0.305829796019779	1.63960739075966	-3.12248766343082	2.53833454253017	0.238174160211399	4.2056720337326	-0.162076918349841	-5.35474393224524	3.71460952540119	0.446600000180054	0.437299382744009	0.778517878135585	0.623263360995789	0.890896293109608
Parabacteroides	-3.13315373957832	-3.25131194020159	-2.85114539280648	0.545851107893421	3.7248048760306	-8.06874555628871	7.11322288432959	0.559484793497761	10.5047949546604	0.128175643064339	-4.02771198771443	4.34870920685466	0.428000000245082	0.751097764219192	0.871946077268028	0.47254779882783	0.813190383979391
Parasutterella	-4.41762973671178	-4.9864908004598	-3.79402788027399	1.07669559808162	3.37165396979442	-8.24224556133904	6.94542292741151	0.443350092156397	10.6841998923417	0.262099652080706	-4.83095557636372	5.09988996810569	0.366400000479573	0.550953235684591	0.801975851654776	0.168319605053023	0.473533193572713
Phascolarctobacterium	1.12960581912476	0.955335769777417	1.55761005716167	0.415526050493487	0.970386187793218	-3.33270484720663	2.01512094814705	0.129569719491208	4.11726447101204	0.330890878306747	-5.15269018292809	5.30547778402107	0.318736253444809	0.499355164065138	0.79251095038529	0.0547180409152351	0.260540975890843
Prevotella	1.37113293684016	1.84255106181168	1.11803434975438	-0.765937789966017	1.33151130185259	-3.28680578193999	1.68108340733179	0.160836957948515	3.41750778464905	-0.504840007393614	-7.62220552864867	2.60144687611782	0.3106000007371	0.0182304608444488	0.227781494853333	0.0432950518540812	0.23518320782065
Pseudobutyrivibrio	3.9594303048269	4.00000447616963	3.86801392037184	0.0284315699176898	1.25195604366415	-1.95584352321873	2.73846314471986	0.186827590106428	2.81361757398838	0.0236744137825845	-3.3935278520555	4.37099299156491	0.492701459732382	0.618669300942909	0.827760463597622	0.958146157437446	0.979806028349325
Roseburia	1.66128157617863	1.89174789839094	1.27116952446544	-0.420739284441423	1.28284911945225	-2.62909670546599	2.07898712698012	0.174937946971283	3.01161308353496	-0.297741716506234	-4.76600447171396	3.12671866467966	0.376524695499127	0.209051185449081	0.599723194825177	0.185555887437392	0.494454490103805
Ruminococcus	2.62142312604795	2.94629578276988	2.46668968081322	-0.380011552866211	1.17471688090646	-2.84472740057716	1.77957768382957	0.174430980110286	3.22083138485066	-0.309553324866771	-5.61507589607097	2.69442515322105	0.37400000044848	0.0935122629519522	0.393546567696111	0.189222660086345	0.495942856983193
Streptococcus	2.41893372149051	2.59262722948509	2.09685986701812	-0.450998237193621	1.01523834067101	-2.2850011503337	1.64106461756069	0.14087173890941	2.56629137629986	-0.414279185512464	-6.21265606127253	2.8279364494906	0.293400000830453	0.0888388399809852	0.389601455309968	0.0287854160512527	0.21633303898061
Subdoligranulum	2.30926209731457	2.4241642796317	2.22635108039303	-0.0504215038767959	2.06680899668842	-3.62260853013755	3.71002345227745	0.27788414599688	4.86618648521184	-0.0230497700009558	-3.99598202981561	3.57369920838161	0.489702059622409	0.901713440181696	0.926966865118817	0.904613151138968	0.969139610551936
Succiniclasticum	-4.20422158882091	-4.37372428752271	-3.8031842329455	0.337674954225458	2.66965869615964	-6.58687054500696	4.58388844497323	0.407805342239818	7.65907214392186	0.106142908704468	-4.8176597883862	3.84926524019202	0.443600000190423	0.82636541093598	0.89895936804403	0.629556197045783	0.878358658067983
Sutterella	-3.79399502345577	-4.03049603006757	-3.28820124334954	0.698961504218206	2.57077761366957	-4.30005278581574	6.95211554507314	0.385937517679427	7.54181786378575	0.227873440091987	-3.15859750208266	5.43664405117092	0.373125375376855	0.185959537308881	0.538963763083157	0.181062763397801	0.484872611195355
unclassified	4.60851582738731	4.69258841343047	4.28366414595841	-0.377067964523703	0.751710347528733	-2.00801700264182	0.799138749293676	0.0920864439656763	1.73740007638343	-0.513660205342477	-7.0025671193521	1.85349871075704	0.281743652168164	0.0089652486562606	0.185625662857176	0.0171503229344398	0.197189124452567
Veillonella	-2.11001991413667	-1.30609373916092	-2.43973662497927	-1.06990866793585	2.49392516288334	-5.27172239727643	3.44484936840178	0.291454564569048	5.62710869281042	-0.393959334379411	-6.50844288966703	3.08459845995279	0.341800000585997	0.0792901421653415	0.377701996680769	0.0979986021747086	0.372133219662111
