rab.all	rab.win.Healthy	rab.win.NAFLD	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
997	2.34378767584411	2.71206689316847	2.30143915572522	-0.195402097465444	1.9076321380824	-3.31563274004569	3.21835698133299	0.307526375089218	4.06965338983203	-0.0965121322214792	-4.30239979067908	3.37056868393591	0.457000000144401	0.42780761837164	0.792368233121788	0.577708900900537	0.811269281131601
24	2.47421643536148	2.32917572515994	2.57439079374138	0.205473041513201	1.63809300351683	-2.74679727974128	4.52633268689029	0.258988880068835	5.06822898634913	0.114394883052317	-3.17762927449235	4.89220074934853	0.442711457901883	0.268697227668552	0.696348252307841	0.410831329360093	0.712629930589346
34	1.58380950187075	1.19878766231533	1.72840303611412	0.316401694003687	2.33469882530342	-3.98935280028293	4.00785576184804	0.252553290771503	4.95373627882155	0.13046875271827	-4.39639603465194	4.92692455572018	0.424315137230701	0.758264368879298	0.919205005077094	0.283565173979169	0.629229462805883
30	2.62228447672133	2.63886737414306	2.62164054187704	0.0901024377812973	1.50507075150425	-2.562479863004	2.67609079248931	0.233687725311031	3.33717042755499	0.0563503738278062	-3.55799717872554	3.7832920969217	0.479800000067444	0.844739667433273	0.943533144046437	0.785892397592166	0.912165344455314
31	2.72152669418124	3.14413339910639	2.61102987754424	-0.563920296503449	0.988949319685067	-2.56908443236753	1.29606436865566	0.160619312585676	2.73868683027492	-0.508898939666412	-6.10481328516953	2.03647494408462	0.283600000887594	0.00301520971504721	0.149080011536977	0.00373668444316952	0.130737484206326
37	2.61771607858105	2.98928053503383	2.43259644871995	-0.462225556070563	1.37357262602932	-2.98705570272299	2.28170843828557	0.240013482708576	3.36481613310681	-0.306592620105927	-4.75163378612114	2.7790912427525	0.372200000455776	0.091630223564248	0.474574486702717	0.0766684666474066	0.383672437289249
1356	2.79885323330381	2.72119652981342	2.96181383453783	0.213016802327728	0.912148645146486	-1.51554340155008	1.81177142204899	0.144890781667655	2.12511515833128	0.230261791360514	-3.00862130441775	4.21411808539147	0.409400000312252	0.250710039563531	0.671291405367456	0.243107606096738	0.598051439628361
32	1.36777250008267	1.33704400450198	1.38103850058237	0.182545739982966	1.99057853786411	-5.23762816505947	4.64954679880285	0.330688183657402	6.91250781733454	0.0740802032108838	-4.17670954491692	4.28980109061441	0.459200000136912	0.791162855321182	0.927419885743934	0.596190308792962	0.820059261933352
26	-0.0113698265619862	-0.243017861682019	0.265019154108085	0.44246092118976	3.40948405599611	-7.01036790192385	7.38963513023428	0.493593356028398	9.21943180441779	0.1232247866549	-3.94620684587934	4.14346092782363	0.442200000195276	0.673584431795844	0.891225253937195	0.431945056567889	0.725491862065218
350	1.0545377378623	0.52963006988497	1.33443219235724	0.740294326673774	2.39661345040862	-4.69324649828898	5.49715035604745	0.409215902115492	6.52442089232288	0.276273808083106	-3.20819979284173	4.96537756490349	0.359528094889285	0.0845477206859238	0.466042874636527	0.0480067546953939	0.322850943747718
1444	2.29190764260034	2.7549856381913	2.08096371656314	-0.56865075992334	1.38031625844799	-2.95512077817548	2.11069977009678	0.229217051973226	3.44993226021858	-0.386460900130892	-5.40106025024744	2.57644954104254	0.33860000060058	0.0374880264592349	0.390219040474174	0.0235790527270467	0.268607468790447
28	2.1754626930601	2.63052857975417	1.94739906832852	-0.360503668950378	1.81816080991082	-3.42128204625881	3.22467049694549	0.278093301107565	4.24202482703689	-0.187971656404838	-4.22654857924795	3.2159721711156	0.422715457172433	0.353805635761029	0.757960947078189	0.29875136191409	0.637495090687984
27	1.08002579204465	1.04892265145031	1.09999950135494	0.0508080542228675	2.73426594516577	-5.71648130975725	4.2897096692984	0.39105732238973	6.28640005102431	0.0182823256198006	-4.50236779344135	3.11909339598248	0.492800000024005	0.557191428929829	0.850437538836061	0.939983240348486	0.974702956290188
62	-0.392904535080205	-1.88685757543004	0.150958448604109	1.4393927792375	5.55870563385136	-9.94976325860754	10.3005269271755	0.63299857951081	14.3860886438495	0.267887627195678	-3.93043788093751	6.34500401325982	0.340800000590534	0.180893615192526	0.583702208803744	0.0348338186224937	0.292470802715945
54	1.6356801282076	2.0381929950371	1.37887411166797	-0.673588927774065	1.67562374470052	-5.34688042463516	2.7681959940482	0.262042845649363	5.5305748686413	-0.339694383394242	-5.987124586585	2.66703781573447	0.338800000599663	0.0396961504164886	0.395237526716917	0.0261353836620911	0.272054308879366
1031	2.13194621901869	2.36286804505723	1.95526713711563	-0.296007312719297	1.49881735053816	-2.83916247640372	2.91043727999447	0.250952812407574	3.68990189122869	-0.181931778023632	-4.15959895453131	3.52391159989021	0.412200000301978	0.502497952863476	0.825662518250831	0.253540404992227	0.60635300230081
46	2.23466752080809	2.52322140048436	1.93590002214698	-0.521022921466787	1.27907698634853	-3.07010862181655	2.07542600030359	0.196400170308151	3.24363237574854	-0.368564912686295	-5.4319730387885	2.66564689486181	0.347330534454219	0.0387205918250959	0.392474921853946	0.0278083301472999	0.277185047922181
1354	1.44398539569239	1.3031354271323	1.53370858625543	0.329685629502104	2.06781040883121	-5.05382167647528	3.61813134787211	0.312869187492085	6.35722665817324	0.131474537208346	-4.1783109862563	4.10480911761015	0.438912217763117	0.887167524087799	0.955634803128185	0.378362753303179	0.692769972535989
29	1.68756593562189	1.79793790330345	1.65371152636201	-0.07397307522981	1.87050389700851	-3.26989542807871	2.98859964967175	0.261154400413297	3.9542613700691	-0.0385928370552695	-4.67359581991335	3.66948313643473	0.48270345936584	0.523983029602522	0.835820598012928	0.775934177208943	0.905830851057824
40	2.07645766230862	2.36867384203107	1.86957487793236	-0.542886049374135	1.53981397051848	-3.6647301986312	2.23415388353572	0.273037918133576	3.80284980778226	-0.327351765992975	-4.98295359314829	2.39359283834704	0.353200000535493	0.0334335019168661	0.382408286072273	0.0343784968014057	0.292685009848771
49	1.60286396438413	1.75303900921546	1.53025740404268	-0.132492101901878	1.8189060474484	-3.28816665048883	3.25729844492391	0.280903627517565	4.04127349214765	-0.0706649833156918	-3.94288597556255	3.49704986841337	0.466800000111157	0.603028969401795	0.867110975046354	0.675202012531531	0.859794311298089
1504	1.88403533372189	1.38109996486054	1.9961968336094	0.31596791475656	1.79345043525054	-3.15256557089306	3.46737032387117	0.274299440259061	4.35293759037604	0.15956006330752	-3.43390539164381	4.33393056254345	0.425400000254328	0.451632051087246	0.805425028634317	0.325034909191442	0.658394214574674
52	-0.561148460981868	-0.83991103646662	-0.368994260662357	0.487479827075483	3.8313421504666	-8.373912497228	8.27347554124746	0.510847476605574	11.2780430988658	0.113096437411202	-4.3034834701152	4.59831934336662	0.433313337558757	0.746589618435589	0.912868731534203	0.379937291785673	0.691730584091684
50	1.79996429787618	2.16139849635316	1.6711679112312	-0.44658326360767	1.47879433006443	-3.35619608549688	2.43117976222603	0.239041467990573	3.86878742337301	-0.272687097731057	-4.87734333771166	2.94459280546832	0.37052589528345	0.109968246603356	0.491900366949905	0.0840087516432306	0.39685652865606
43	1.81040096871613	1.92666117609947	1.77267613922154	0.14230030010461	1.48343638276362	-2.17745139799507	3.15726006358314	0.252072276934796	3.19879568582693	0.0880441559010111	-3.0056644721844	4.53511335204353	0.462107578611291	0.35415657449605	0.753632892759365	0.609393337102721	0.826524435507685
36	0.181338128438406	-0.0854024738080081	0.250450585461619	-0.158228891172599	3.13819348506155	-6.05040339451284	4.59273670209911	0.398442725573462	6.97558198096708	-0.0467272726979237	-5.3312131772482	3.40415673752991	0.477200000076158	0.298070718146683	0.720898577520653	0.787684761673757	0.910664758327757
41	1.49377477141843	2.23740665379038	1.23336276685458	-0.67861078426912	1.82210721830361	-3.56295374779377	2.73304369216892	0.340901161792476	3.94859796082495	-0.361397278597927	-4.4974408233442	2.47483828263829	0.359000000510605	0.0509451777423903	0.418579692040528	0.0478190306590847	0.320273952635325
42	1.04246241914214	1.25908775526128	0.941316980902405	-0.232694166663496	1.96294255842165	-3.84123970835145	4.69562014324883	0.313704634978239	5.27895713630488	-0.104051845965236	-4.17374701623394	3.94801056593815	0.452509498260059	0.651970585943172	0.883337339080919	0.544404917989761	0.792219011544358
48	1.85788237506255	2.0997821272513	1.49842909916702	-0.394523254557943	1.4202571924326	-2.79518865903537	2.46243734028533	0.221831578711895	3.37543449789172	-0.259671274234542	-4.47057297875049	3.12467080232284	0.399720056336939	0.225468153681833	0.645512088668196	0.19828775250455	0.559899102733957
35	0.787271114463644	0.459321898197233	1.16795330994282	0.570800370387037	2.064822031722	-3.80775557769168	5.19500772782803	0.283223602969726	5.58426255121475	0.219121959806602	-3.53281766582725	5.33921058288721	0.385800000401617	0.131679490025587	0.521081493257336	0.117385969372654	0.455939845332456
38	-1.97463679139648	-2.49878556815279	-1.67691568407556	0.653191618507955	3.67666320797254	-9.24708479244493	8.51964194137979	0.529180510848141	11.3295850233381	0.142207363416756	-4.97048646622745	4.79392432223125	0.419116177041394	0.812290032762648	0.933342068089557	0.250838452852595	0.601058566541644
148	1.30228632695889	1.55137004365269	1.13454683950516	-0.367349610379842	1.81317964772789	-3.97092979920951	3.2339453568957	0.292907656866734	4.34139262925959	-0.188143863250932	-5.03782121493408	3.04628379060829	0.413517296837739	0.164779828480824	0.568313502915378	0.250475924468547	0.601511677968143
85	1.3111960010974	1.5257671543854	1.16128602692191	-0.438344932483314	1.85927415708122	-4.03920790026129	2.63332657450433	0.294876200930018	4.12824629370358	-0.221563222522275	-4.99981948281237	2.67446530474038	0.397000000358549	0.083702717663706	0.467090681268306	0.161605387027509	0.519578616429945
81	1.50755325190078	2.0588443966237	1.40284777364877	-0.465451474775564	1.5914605577624	-3.43917337614416	2.56994562614921	0.224709716276267	4.19345350101187	-0.265819669605179	-5.24569585155766	3.23179316319525	0.401400000341965	0.121370615318033	0.505737729070677	0.167379594746712	0.527173738436249
47	0.221439465822074	-0.3886062648764	0.567820413854021	0.639893876811621	2.88487558479654	-5.93800620304019	5.48584326983003	0.397211926322004	7.66583488698139	0.193456648313891	-4.20682552846932	4.37819972754007	0.408918216670629	0.543078077546052	0.845422834876679	0.231156147055556	0.589729117398556
509	1.25937188903739	1.47230178449122	1.00126703863116	-0.475872442100663	1.72012562441656	-3.59264109450324	3.23959201154745	0.262592915062766	4.18572077690571	-0.257683548045673	-4.56539804563701	3.36384543953989	0.370600000462297	0.186743955028635	0.598786924693748	0.0757256440561156	0.379553540564698
51	1.32864949346037	1.38431213376155	1.31481396867523	-0.19349465148606	1.77508539468147	-3.37058198963267	3.10113136130814	0.267954058209167	4.73085758757325	-0.094644272096407	-4.43627125403651	3.39029122352766	0.459800000134872	0.498722399429228	0.824107674549239	0.604757545436729	0.824454641479935
672	1.71620854364367	1.7348311510839	1.7079162313333	-0.0220423439078203	1.10571837628933	-2.05791703668942	2.51473347302864	0.188704510793233	3.10370451140152	-0.0173359196947266	-3.79209781985255	3.92420917320998	0.490901819666398	0.903289849533526	0.961308939580211	0.822637034322295	0.92386119985147
785	-1.23946224169193	-1.85097582769931	-0.651568861471026	0.799429765674543	3.73535521173405	-9.38448178408898	6.44257472789217	0.557734700845791	11.322924993057	0.179593031358492	-4.56422578521166	4.37110904046197	0.413400000297594	0.839293272676848	0.940549511600415	0.249471778735625	0.602206845967114
44	-1.367646746038	-1.73663601327872	-1.05691253505118	0.400708474011267	3.70394549719168	-7.45767771950148	7.53816240066837	0.53498829951696	9.16037128300001	0.098855593052895	-4.04743476531863	4.6585692889817	0.442400000194583	0.697428517591437	0.89780111218206	0.512372081233945	0.770309049060223
59	1.37496284059616	1.43221041251048	1.33337687956049	-0.166817444990292	1.55700772456924	-2.87651860039161	2.87420439223903	0.262612893251725	3.76875227032927	-0.101074825745099	-3.89104099310652	3.24821961198976	0.455108978355152	0.550527892470813	0.846024254610345	0.553728313868151	0.79627652147455
60	1.15984462803892	1.27743816367366	1.05643737293778	-0.132116676839047	1.85569265313002	-4.95004776314185	3.40588580397263	0.287953961918128	5.64041116186136	-0.0663307299086424	-5.22476398566488	3.42119156829503	0.466906618787017	0.364971105392935	0.763461475110367	0.718886413555315	0.878809291497864
84	-0.471400118840334	-1.55202891194342	-0.0775523779374696	1.56027954639364	2.63301988165562	-4.99011172784457	7.08841012235709	0.380615377244672	7.510239019337	0.530704433356148	-2.91996039812698	7.10502480772344	0.242351530862912	0.00276171062646086	0.149268970958587	0.00027961361068999	0.0434086155530817
56	0.890219165672649	0.863773922603459	0.905985312250368	-0.0823736691582777	2.21012486701671	-3.98538324930392	4.44871156893568	0.34975010366505	5.58991842791032	-0.0367172911482674	-4.04973127836191	3.5593745934733	0.481200000062756	0.766792779909113	0.918250566480141	0.762760015703781	0.899736356621857
72	1.27378681358652	1.21897406615202	1.30498995917966	0.192240723551218	1.91036444343676	-3.20098869160817	3.73883923486386	0.320009251222914	4.3590715124307	0.0915971048384802	-3.41714455810403	3.99495526375566	0.456800000145083	0.568926263609872	0.855812536524114	0.591960288856845	0.818209628587198
70	-0.677008605957266	-0.672427282966509	-0.683602570123353	-0.558045156690928	3.68606163771053	-8.97133861471278	5.42051657628886	0.38849478014216	9.94105334630278	-0.148529030506853	-6.92698479190964	3.18299928583643	0.425200000255041	0.0896332898413375	0.470928158143074	0.337048460389582	0.663709837938058
61	-0.229418365012649	-0.673126651136404	0.0362395458411031	0.518460180818334	2.43435276773913	-4.93209838587154	5.57734982132104	0.369083288718874	6.17653054321667	0.182854927466317	-4.1655510173229	4.72117636162495	0.391721656047402	0.377764783597538	0.768035441276845	0.139651127280041	0.48289505831957
53	0.31312128135815	1.48533959610962	0.0118316987066081	-0.993465538121154	2.65766381445317	-5.05361434771549	4.20227504999134	0.391396635311223	5.51360246539028	-0.364087950199512	-5.18017615479682	2.67921233338956	0.353400000534627	0.0447677820970311	0.40480805327284	0.0475481089771373	0.319971883210781
66	0.55585868830941	0.189260474054811	0.749911300944899	0.33663071251888	2.46309028276665	-4.50802372697657	4.24012083024	0.326513418181564	5.51324105442911	0.126328623848304	-4.51926145367633	4.33999929072453	0.432400000229529	0.811220414007835	0.933757140174254	0.396306933971816	0.703291835488609
55	0.960822538845899	1.55477422802159	0.786453449248025	-0.653602177968533	2.26412973628716	-4.48536367234112	3.57829226782233	0.365719977786485	5.47094008210439	-0.272700352313748	-4.57953172754697	2.82418702139373	0.380123975628746	0.150915465932957	0.547466799112811	0.11445397368405	0.456777370491804
58	0.323065837009794	0.262115716070786	0.407051264556158	0.431090024631533	2.26710321617447	-6.29154784310207	4.19610277921214	0.326742279865535	7.52923678158983	0.152697345887967	-5.13081167369285	4.40487981441431	0.423200000262186	0.913403824014648	0.9641178144361	0.315043848463282	0.650254630900389
301	0.482864343124151	0.294304114035796	0.568499404996271	0.28796909901375	2.1901801754464	-4.00237700873235	5.08637145888828	0.332016115137698	5.49149689195716	0.116886009643415	-3.72842032175345	4.56738662253737	0.4386000002078	0.562983908660108	0.853046215293084	0.412881011544074	0.714220098506623
1445	1.14776334186651	1.48118908125417	1.06599154961861	-0.39309043833973	1.76416978370213	-3.59553759064067	2.81027646322626	0.302852795702505	4.36928710096081	-0.200701021939839	-4.4752864165298	2.95119772625034	0.424400000257896	0.205463489633686	0.623070385209789	0.255717352194164	0.607863405669868
65	0.304188698410182	0.00862065345268892	0.595030197839111	0.687326683275995	2.1191060615022	-3.93639749285462	4.88696910731894	0.322028636438224	5.54652647016578	0.287128878095376	-2.8765743769578	5.47225334126332	0.355328934739245	0.0814199892910293	0.461309039079574	0.0488363634243598	0.323880908616045
1074	1.56464969463219	1.34933417851859	1.67370525694445	0.364201127608209	1.06288061583519	-1.67189212649333	2.22339789392402	0.17519751802308	2.40889155127538	0.321497521263757	-2.5490394695548	4.90018903964347	0.359200000509756	0.058731373861226	0.42911412776451	0.0566304477084718	0.3397366288357
64	-0.395978781269863	-0.710421198747145	-0.114191759047052	0.590860171163549	2.96056665959446	-4.78494393800522	6.03440097672375	0.352400031712407	6.42819314729193	0.188394403035714	-3.81463335735954	5.63535658403929	0.37880000042922	0.327190358342392	0.738188964098413	0.125114044705738	0.463261197939932
97	-0.53822535304465	-0.753204809580585	-0.446178174239208	-0.197447801696873	2.95886790041699	-5.6551201999899	4.42513400870358	0.339670647524845	6.11263275426722	-0.0732893680260563	-6.26126027035233	3.67815833116815	0.465706858743079	0.217743980942217	0.637860965938194	0.683814986100691	0.861090459510977
237	0.315717247336877	0.275810668368538	0.336379969458373	-0.271016487809344	2.17715936496925	-4.23065025116612	3.18055065133185	0.32870720747985	4.61738504068595	-0.127500242844808	-4.5424761056938	2.98178476066461	0.441000000199444	0.288128623228305	0.708177641253456	0.427175052921897	0.72159909581241
57	0.170525467907871	1.0465183071664	-0.141820543392565	-0.925519465636196	2.57414022089909	-5.38554376572087	3.86802938458192	0.40215268075043	5.73470251459929	-0.355857925343639	-4.84259893205908	2.67081520515763	0.35800000051486	0.0434508337818201	0.403318291997074	0.0430186272453614	0.310607408221213
383	0.636975954841899	0.941229532976099	0.508725881515562	-0.740793408286665	1.99450930861996	-4.22610980461656	2.66351226142548	0.29863446992027	4.19576746940237	-0.370531778489849	-5.544427765333	2.23708577474804	0.341331734241153	0.0181861640024333	0.343946956757893	0.0363987277300419	0.294899665632167
69	-0.626438701185216	-0.670873834516264	-0.598479018512307	-0.239616486399616	3.25749809023377	-6.05970636216774	6.81866374955825	0.490500399174956	9.45988046927973	-0.0662178852442037	-3.94405930224795	3.87948287454744	0.468400000105756	0.822540942392654	0.935873552694206	0.713171225496299	0.87608513288418
76	-0.741761074514535	-1.05278825956238	-0.642182941316381	0.33195047667663	2.60933579664866	-6.09215755485594	4.92412800312293	0.406138953814191	7.39240546607171	0.109108703163671	-4.23708729454991	4.06304357786538	0.446510698040718	0.886014175542925	0.955477379032323	0.463978306602876	0.74410940440019
1185	0.168194335313765	0.0588657356912341	0.229752502791465	-0.0147022038434912	1.94403092200164	-4.33601572140936	4.89701777231872	0.308996830610963	5.77348308671928	-0.00705062831499224	-4.5793300063486	4.07686114573065	0.4947010598057	0.749240714911377	0.912652009361818	0.880757358017215	0.950796719334387
89	-1.24661065576211	-1.35348657747929	-1.16563058867413	0.0488799314045449	3.16020755057049	-7.07206334747633	6.51033878931861	0.395963459693866	10.8057738202894	0.0129912530105734	-6.01278182426056	4.52005496964345	0.490701859659066	0.566331196213589	0.846115444464615	0.83892426800513	0.932627103090772
629	-1.30324068229229	-1.58841556710215	-1.17397848142821	0.364162536205719	3.52396973090488	-6.96279600378011	6.80209898794424	0.654414186135535	9.12235425998224	0.0932997627791483	-3.68935527945782	3.89753921901683	0.458508298479541	0.736795169779117	0.909132990268161	0.551584154050703	0.795537445607419
