bm_700109181	bm_700038583	bm_700099010	bm_700038015	bm_700033734	bm_700024454	bm_700110295	bm_700033003	bm_700110762	bm_700016040	bm_700015137	bm_700108103	bm_700016632	bm_700033460	bm_700023288	bm_700014607	bm_700014517	bm_700024550	bm_700108604	bm_700108226	td_700038581	td_700103608	td_700110095	td_700103490	td_700038437	td_700014409	td_700033454	td_700023286	td_700103566	td_700038686	td_700102525	td_700034087	td_700024452	td_700033732	td_700101082	td_700033136	td_700016125	td_700021312	td_700016301	td_700095473	akg_700015140	akg_700105102	akg_700014606	akg_700038016	akg_700033735	akg_700015272	akg_700024551	akg_700014518	akg_700038689	akg_700023061	akg_700016041	akg_700099011	akg_700106863	akg_700021315	akg_700016128	akg_700014418	akg_700016635	akg_700038584	akg_700105978	akg_700016304	hp_700016347	hp_700014734	hp_700038014	hp_700108102	hp_700016629	hp_700101645	hp_700021313	hp_700023059	hp_700038582	hp_700024501	hp_700016126	hp_700038438	hp_700014974	hp_700110761	hp_700110594	hp_700033137	hp_700014412	hp_700038114	hp_700038217	hp_700023497	s_700016036	s_700014965	s_700033448	s_700110357	s_700015191	s_700014501	s_700033134	s_700103488	s_700014403	s_700015125	s_700024087	s_700014559	s_700102523	s_700014611	s_700108222	s_700109321	s_700038579	s_700108477	s_700033730	s_700015991
akg_700016041	-0.0679126656572985	-0.131750787079454	-0.200649350500463	-0.0788641160038312	-0.144157932350072	-0.0969681874524102	-0.288750456331743	-0.135700548917065	-0.294946489720818	-0.0746894993157478	-0.0672121365149186	-0.247518220728614	-0.112720905953184	-0.120471410245736	-0.108253610524715	-0.0638839583959998	-0.0966344419829466	-0.0954886408382848	-0.0726480698405151	-0.285329800501012	-0.284244716128323	-0.210380377664144	-0.111598799791266	-0.171324786362111	-0.18824568942692	-0.180364028643826	-0.170655808329772	-0.117995895445549	-0.211452862088352	-0.14780214388495	-0.14490891380117	-0.116589349021307	-0.138835847901169	-0.138432895004568	-0.0932074292596859	-0.147524782081611	-0.175995812958222	-0.145284575960277	-0.138036346913109	-0.111973484944149	-0.0560940356468708	-0.188564398180152	-0.100330864702145	-0.115342851380295	-0.0857179078258793	-0.0800383738598164	-0.0944757344164098	-0.102141323922242	-0.076056865170001	-0.0533344302683743	0	-0.114072667119674	-0.104103275394856	-0.0857240998178824	-0.169845251397379	-0.103460026666024	-0.214916759003406	-0.12506468251042	-0.149469033133594	-0.0868157634806216	-0.124112455195989	-0.106446083477207	-0.109016566972692	-0.177099965704445	-0.0808348933181995	-0.194671069235905	-0.132093057384833	-0.0908375568830294	-0.220343706335525	-0.0808066354900319	-0.198474215355344	-0.142659584229453	-0.106771013469447	-0.21379110627582	-0.131289764799877	-0.101884070024534	-0.104321196177351	-0.0945527917935184	-0.10366502659525	-0.0847386432064161	-0.151939762578519	-0.143475345941678	-0.159379458163421	-0.11545046849164	-0.119564732461524	-0.124505981081821	-0.109304646112414	-0.153635365939125	-0.129442072046545	-0.159746633856953	-0.168896366695964	-0.109907763730749	-0.135933163382919	-0.179279204930854	-0.152406158091832	-0.105038544031056	-0.281987502777295	-0.140292507327442	-0.166222772882927	-0.0863825942571102
akg_700099011	-0.134736354600352	-0.134552553987243	-0.170189209775125	-0.131907727303074	-0.12785309500894	-0.139566346617838	-0.278084907955757	-0.123201734761034	-0.260211306140408	-0.132744719218776	-0.131850384673654	-0.235202351242786	-0.12366019307879	-0.142037726696968	-0.118872536487737	-0.135848883536929	-0.125252859223586	-0.144725884210585	-0.141011732934418	-0.258213459433279	-0.271588392097034	-0.197332387683053	-0.167916973052235	-0.174338259973431	-0.196118289992964	-0.160425451465999	-0.213775765435953	-0.162477103310868	-0.190764111183272	-0.1701736298695	-0.14935454266961	-0.178109152865484	-0.195985157562114	-0.150440397867123	-0.141772931241785	-0.168981485874696	-0.15649995219459	-0.177689503304645	-0.171363790133263	-0.155516075275078	-0.131713519360331	-0.175383854219072	-0.164073967945713	-0.176784538992466	-0.11291504084263	-0.144744907008331	-0.122912800029446	-0.128593505536915	-0.112997227458867	-0.136399832197249	-0.114072667119674	0	-0.115699644335196	-0.130618526125773	-0.123104300705359	-0.120596772133427	-0.205993022087524	-0.126684975233169	-0.143579837112359	-0.136012293222025	-0.127475964804267	-0.156097829488052	-0.172219393115979	-0.156071839135215	-0.147213668161955	-0.17223914364662	-0.153204374276543	-0.143483940671973	-0.218726901958268	-0.155368623820128	-0.175803092961782	-0.164507162746777	-0.116653063332236	-0.164739641911703	-0.163269587735413	-0.112461655550232	-0.108739463903507	-0.148615814769353	-0.155292909923296	-0.14714942066946	-0.169686108621635	-0.190613131340211	-0.21461712579873	-0.161503405650944	-0.18921097334774	-0.191858868497003	-0.179074755317884	-0.212575222926171	-0.178026111360502	-0.200420689971057	-0.23552480580285	-0.171317200943048	-0.1794624720975	-0.198186979977686	-0.195012795591499	-0.151778730805058	-0.277941874015702	-0.206375327844277	-0.177866649128038	-0.163845607019377
akg_700106863	-0.130236382543671	-0.138600848631259	-0.210697471788684	-0.110152143825684	-0.15352773704021	-0.126551487031032	-0.316518845412739	-0.160273423712312	-0.326308558488577	-0.136162126562098	-0.12574674799246	-0.267550921124969	-0.136033548193714	-0.13325022863357	-0.134763748944163	-0.118501924493539	-0.13176650477055	-0.126586007693036	-0.129552171914134	-0.309133357779648	-0.291858813723452	-0.220235024102832	-0.152114635253859	-0.189176222330196	-0.190935087930399	-0.196364953649663	-0.180970544877501	-0.135590975342519	-0.234102559119871	-0.171321010637574	-0.174603314178391	-0.145076164592578	-0.164116011942675	-0.153334684151258	-0.141189352541945	-0.167229002272289	-0.170011418998269	-0.162764214169217	-0.160194965775477	-0.147739333824216	-0.114991903016486	-0.208987453936613	-0.119630845958214	-0.160206450887993	-0.111394196821174	-0.121401636139315	-0.137818522229135	-0.136591550165067	-0.119975257697244	-0.120263389256202	-0.104103275394856	-0.115699644335196	0	-0.116224267161221	-0.0947041218161887	-0.148256336061368	-0.225484296050804	-0.151239688014826	-0.174586838615518	-0.132176384549793	-0.136399861651897	-0.14118589222974	-0.13684406409271	-0.198336322048947	-0.117739630078816	-0.216249256299705	-0.147846377655361	-0.126427447035309	-0.230331636305681	-0.128097591896599	-0.213117405147043	-0.158811860053992	-0.125516913472992	-0.230846578959336	-0.142239895427662	-0.125152132700473	-0.119172368725559	-0.116806496002494	-0.14128875901008	-0.123128698024834	-0.15634288451541	-0.152304166856175	-0.166222347170392	-0.14043887927066	-0.148265324615934	-0.155331070924872	-0.147410956962881	-0.186094645612751	-0.148863079803087	-0.186744783835699	-0.205868344244379	-0.141666078046312	-0.152307483377666	-0.198771566687089	-0.173851877365826	-0.140402401915879	-0.279624368574364	-0.163910318982498	-0.168315972441705	-0.147725618971862
akg_700021315	-0.0758715548429606	-0.133040985166862	-0.220628722116023	-0.0697410858656844	-0.112219603009494	-0.0811702922576257	-0.292738155074607	-0.0969289791646705	-0.302029856290041	-0.0912438733847485	-0.0673028186080587	-0.220399660835587	-0.0903949763062171	-0.132068282682395	-0.0897850894677429	-0.0491209786258158	-0.0949331033773351	-0.0796750471448798	-0.0857561808362358	-0.250445904135916	-0.308125680768065	-0.236610504213718	-0.143733452144048	-0.177874548279995	-0.207407187757892	-0.193582545178889	-0.180710626646107	-0.126235624264711	-0.231567784426232	-0.155622161103147	-0.156108268470086	-0.150342108968104	-0.164716052118632	-0.148839377093037	-0.128511313468907	-0.174689963971342	-0.183553194005469	-0.16174847456069	-0.160165454684382	-0.151256550239492	-0.0540057666439176	-0.154832872393995	-0.117390960881709	-0.106094141446267	-0.085062107197536	-0.0571058667749728	-0.102582856922628	-0.0864627392191761	-0.0859965239118233	-0.066581293208963	-0.0857240998178824	-0.130618526125773	-0.116224267161221	0	-0.185976901394113	-0.0928078546408921	-0.185603728112711	-0.0965838571398322	-0.127317832081311	-0.076558339445428	-0.0844517231091465	-0.138685351545858	-0.140787672033463	-0.143358139006715	-0.102004733570653	-0.162837752309942	-0.147413644266172	-0.101667344673951	-0.235158027400892	-0.0965664668885054	-0.197270394881534	-0.163672731029134	-0.091997940461582	-0.206750527229638	-0.126756740112928	-0.080178368193181	-0.0854542805207325	-0.0957180919647977	-0.123876508532876	-0.101936378276278	-0.17806765945681	-0.170524261484415	-0.185768779005874	-0.129756557388545	-0.150489420494569	-0.160490757458706	-0.155740223381722	-0.192045661453591	-0.153492357363998	-0.185128880476275	-0.205140473954487	-0.154689857789142	-0.156430848460028	-0.20420493287169	-0.189462776998752	-0.114127934298329	-0.310299619283165	-0.176074134892122	-0.19180882571294	-0.129716278041285
akg_700016128	-0.189512064822535	-0.143426495090545	-0.211656390809575	-0.176104063725027	-0.15889237062082	-0.1808572740449	-0.303157023960384	-0.173923464845294	-0.309921738024122	-0.196194365953299	-0.193492155028429	-0.255660117760599	-0.161827403368256	-0.147993307509265	-0.167786466543102	-0.186658382201535	-0.164319098900397	-0.191796802128485	-0.191075272909495	-0.286025568668524	-0.295298721158103	-0.220413749794975	-0.215842161743981	-0.191633358323839	-0.237322328919092	-0.183606976637089	-0.225027594406998	-0.186806814655358	-0.254436245414937	-0.205186793661323	-0.190104142931208	-0.194864344606239	-0.216051048006971	-0.187010617607502	-0.195733109331899	-0.20104941473023	-0.195133404242757	-0.212209800789808	-0.218318053131759	-0.196712746618895	-0.178503876900599	-0.183570684659616	-0.176800872643206	-0.220266704986354	-0.163803527131936	-0.186960786027534	-0.166387559342577	-0.172787080022364	-0.177784242457137	-0.191239078531277	-0.169845251397379	-0.123104300705359	-0.0947041218161887	-0.185976901394113	0	-0.175181292851246	-0.212106245545585	-0.169839901152816	-0.17563749476006	-0.194312423770721	-0.18505947980217	-0.200052568988149	-0.194850092688267	-0.207390587751697	-0.182303126928917	-0.202429264586033	-0.178450569304129	-0.187270726217039	-0.237320906393838	-0.199874292387729	-0.209309812932172	-0.194126503973232	-0.181136861652241	-0.222084700777233	-0.193392563841285	-0.172445809966303	-0.169914550609927	-0.178284571025776	-0.205459468884634	-0.187754384637601	-0.19935020269247	-0.204075814371514	-0.215687360582478	-0.19471828056024	-0.196845521836985	-0.205787214050988	-0.200839311387342	-0.23232980685125	-0.202972343914782	-0.237523442136909	-0.261001875208494	-0.189056951291376	-0.195322970255597	-0.219791048686126	-0.226129144805175	-0.185252293138471	-0.273511009023271	-0.215273945223131	-0.168483226394376	-0.2025975105976
akg_700014418	-0.120450910139986	-0.0996602265546888	-0.217540687615434	-0.103100010515186	-0.101379024770253	-0.0845167827846398	-0.272196509857972	-0.0937198083669058	-0.291758206228109	-0.132196316158716	-0.122196747807451	-0.207893274486324	-0.0753805191982175	-0.127936946729972	-0.0871920602852611	-0.106827658287363	-0.0956484456639121	-0.112541349202191	-0.126809545880234	-0.244253703166444	-0.304903408408213	-0.225893163317361	-0.174305616275345	-0.17530456527958	-0.226590791737963	-0.172016459643429	-0.209492622878424	-0.146381187276262	-0.218904858124742	-0.165119509011997	-0.1523335764289	-0.177804894004065	-0.200026657991092	-0.161194657613389	-0.158502827440122	-0.181366888368254	-0.181161380574142	-0.18185288691957	-0.193651107425356	-0.179702411177392	-0.106358506543258	-0.138343232854882	-0.151205419765469	-0.131460167239477	-0.0696803592020466	-0.0817832915375363	-0.0787598184792478	-0.0606715150675032	-0.12850226014695	-0.0972670715341184	-0.103460026666024	-0.120596772133427	-0.148256336061368	-0.0928078546408921	-0.175181292851246	0	-0.162986976372309	-0.068817804749077	-0.093091509579793	-0.112567799473714	-0.10845706082963	-0.170284562205912	-0.171884988121425	-0.147986618226612	-0.136765500710052	-0.152295199308375	-0.144782583335245	-0.142822904442191	-0.232259864449861	-0.135642101027525	-0.201691523548345	-0.162105860955951	-0.117625414744632	-0.191789652641275	-0.165444251614472	-0.106127105978982	-0.100970001221172	-0.127998634109684	-0.167779659669737	-0.141039979008568	-0.201348494080824	-0.198960135121254	-0.208983373437889	-0.156988295982326	-0.179174145888466	-0.186008692169856	-0.181513790185402	-0.22556301222351	-0.181494662543993	-0.204720056827722	-0.238881320382815	-0.178448824443777	-0.173892218515074	-0.204735401321498	-0.220709928772594	-0.124197299049871	-0.304679417291249	-0.202617990766935	-0.192306346102792	-0.145050568106215
akg_700016635	-0.22182572778062	-0.16941947407602	-0.276164023133981	-0.202820718548599	-0.111294316400757	-0.170183322503466	-0.247391739672851	-0.141955422626525	-0.285062447793055	-0.241725850370642	-0.213503635741693	-0.155881080318323	-0.12467350136229	-0.211688525058396	-0.173850777319641	-0.188124370534487	-0.198235233998828	-0.206621127119433	-0.226248177635252	-0.181999602858037	-0.364889978434418	-0.309440637258783	-0.27362713542469	-0.244664085296475	-0.335625328309734	-0.224589191943268	-0.319831893008729	-0.249159187556381	-0.320710945785887	-0.277458114689363	-0.237541738365437	-0.284650568663816	-0.310380785206627	-0.266349703229761	-0.270626740266589	-0.289498732510889	-0.277104131467532	-0.284704490538348	-0.300611949630678	-0.292748561440169	-0.19429261473249	-0.0800044135637619	-0.236220895968502	-0.246248846859161	-0.149103808697182	-0.184888673524922	-0.164974328221251	-0.141692825102307	-0.234492594470236	-0.195999406118897	-0.214916759003406	-0.205993022087524	-0.225484296050804	-0.185603728112711	-0.212106245545585	-0.162986976372309	0	-0.118835118956397	-0.124025787657434	-0.224400052157321	-0.160713462894601	-0.278473089283049	-0.272518274107725	-0.137637452598683	-0.217324342719399	-0.121314520877099	-0.243480432295036	-0.24549312509017	-0.26657285932123	-0.197937602057746	-0.186573425723267	-0.260718362122524	-0.193511180294661	-0.182665414762691	-0.253895247480454	-0.184841895522178	-0.194698280231851	-0.226790448260943	-0.262437731404801	-0.225155531086343	-0.314332691569983	-0.308062011318083	-0.320971344974225	-0.263127276175217	-0.284875743150135	-0.297371607528542	-0.291007594768247	-0.33872054999516	-0.298840125422563	-0.315206930867836	-0.351688875314056	-0.289755870087612	-0.27638932283738	-0.3102650514778	-0.330362672690818	-0.230446946695188	-0.358191631879579	-0.306228101009023	-0.284876746710699	-0.25454204265209
akg_700038584	-0.134247558875808	-0.105961125310898	-0.239110225690874	-0.114536365792371	-0.0597595786118445	-0.0888554531853429	-0.263181190343163	-0.0681491403329778	-0.283607488900944	-0.154070719810461	-0.124237881870097	-0.167169020166562	-0.0677860926994847	-0.136354525543341	-0.0900147517615495	-0.109227048075408	-0.113339240888243	-0.119006200556135	-0.139386523652096	-0.219920185100959	-0.32948135931263	-0.252094289080904	-0.19714001446318	-0.189944883257374	-0.252388094869654	-0.192836753853816	-0.23668571184288	-0.167974940554696	-0.245634946815613	-0.194523175331382	-0.165558646503854	-0.200959252297218	-0.22622480624536	-0.18363869295646	-0.18594077005831	-0.206972939000415	-0.202625649580382	-0.204140142706353	-0.216358064366623	-0.207401437270675	-0.103562086836919	-0.0906997795825624	-0.165861816063689	-0.156925360908007	-0.0653784106151144	-0.0990487540263345	-0.0874167614494182	-0.0473412365761923	-0.145242054846658	-0.106279403278506	-0.12506468251042	-0.126684975233169	-0.151239688014826	-0.0965838571398322	-0.169839901152816	-0.068817804749077	-0.118835118956397	0	-0.0581499741670293	-0.13119742353548	-0.0942097048808184	-0.194572308946329	-0.190895231674299	-0.12132942892421	-0.14998302279983	-0.120942946562626	-0.161855434562609	-0.16137467963379	-0.246909879414929	-0.13951467850506	-0.197257055362272	-0.183637316717243	-0.120157242730565	-0.193500941855641	-0.17588632661028	-0.106879253903968	-0.108118670137729	-0.149691529789651	-0.17955642399849	-0.152758464509398	-0.23169603044495	-0.22624815560745	-0.236885855034937	-0.17865619118006	-0.204272877316489	-0.213687037145712	-0.210116303764619	-0.253844098341312	-0.212639513240199	-0.233786446426356	-0.267511922885059	-0.206333495298291	-0.193268804551858	-0.225376461087762	-0.245966996150723	-0.146683222907498	-0.324806860997753	-0.224489826234115	-0.214331814170804	-0.173602050273259
akg_700105978	-0.159807280758529	-0.134424192042621	-0.251909826485776	-0.14239777598027	-0.0731255322419203	-0.104153609279396	-0.260369334789525	-0.0773295622836308	-0.288603719681779	-0.17806280115457	-0.149219882546824	-0.168838584738758	-0.0823935081167055	-0.151685227538274	-0.111530524230073	-0.140537845841559	-0.134922026773507	-0.135092310961893	-0.165389506381886	-0.217778220990209	-0.3344117826246	-0.259724759774723	-0.218817928034042	-0.202624895280803	-0.267541487955018	-0.198984833941672	-0.249317815208542	-0.182802599592803	-0.252186099282771	-0.212618239761026	-0.174122911676393	-0.214933755164976	-0.241883459821797	-0.200365670485515	-0.205665124374609	-0.221868133373903	-0.215030757674473	-0.222774829614638	-0.235414311522116	-0.225955651310056	-0.119296755952115	-0.0969045814028174	-0.19027433295267	-0.173251543809176	-0.0843370016695397	-0.0969201237569384	-0.0948135444804845	-0.0646791635427845	-0.173670031764744	-0.137419950822068	-0.149469033133594	-0.143579837112359	-0.174586838615518	-0.127317832081311	-0.17563749476006	-0.093091509579793	-0.124025787657434	-0.0581499741670293	0	-0.151530557481526	-0.117908381799192	-0.216875021858106	-0.21137537564585	-0.127614222377063	-0.16684421038672	-0.126991533176813	-0.175558342293743	-0.186110115391539	-0.262665366861971	-0.161659322080197	-0.205985034931248	-0.201592649065788	-0.13868253803443	-0.198218731188576	-0.20004958884723	-0.126474475113578	-0.132775306443643	-0.1704996821154	-0.19949048862888	-0.176476372375179	-0.248860224859153	-0.242460752811355	-0.250469863104829	-0.195750597633494	-0.225258976220223	-0.229905928952495	-0.227231123731619	-0.272856782811666	-0.234054771446749	-0.252441245992125	-0.286284475444861	-0.223446282950037	-0.210015101956819	-0.245701927615005	-0.264740551425798	-0.162692432597556	-0.332155452527369	-0.235969861797853	-0.223221915229875	-0.183720313914901
akg_700016304	-0.0788868497902075	-0.155886198435889	-0.198621307517849	-0.0847857871762184	-0.138650538734025	-0.101015376983092	-0.283908170730704	-0.120638002881054	-0.297666363405455	-0.0900387642955719	-0.0705362029819198	-0.236164484804995	-0.121284241061627	-0.143928840025091	-0.10853304534584	-0.072077305677966	-0.108592526321318	-0.0951797590211818	-0.0952800522859227	-0.253705350754892	-0.293466444012956	-0.222635803603834	-0.130417881624084	-0.170492892295606	-0.192119442996937	-0.178910887119966	-0.187176504715099	-0.129446076052045	-0.214434019726902	-0.163485888686958	-0.15162238532213	-0.142032829153574	-0.160531563782177	-0.149957047937828	-0.105408714317815	-0.172372908895864	-0.171804656574495	-0.163713294965028	-0.12816441991043	-0.122872907649889	-0.0659241138617395	-0.188656599364371	-0.127537169942417	-0.123561384830504	-0.108409293092862	-0.0835846605503189	-0.13241499212956	-0.107150907881577	-0.0917445630965127	-0.0842402283731719	-0.0868157634806216	-0.136012293222025	-0.132176384549793	-0.076558339445428	-0.194312423770721	-0.112567799473714	-0.224400052157321	-0.13119742353548	-0.151530557481526	0	-0.10209105919471	-0.115362363425337	-0.136809939874778	-0.153341402989124	-0.10674703729771	-0.187934135565049	-0.15662150187121	-0.105166712370259	-0.233989085140815	-0.109384868226941	-0.209390145980907	-0.171195057029895	-0.0947665138480903	-0.201811253200927	-0.138141748547583	-0.0909017211547952	-0.0963318242818189	-0.105400987362015	-0.124833572813906	-0.107240368272796	-0.174531367400151	-0.170187107784304	-0.192260202667971	-0.140517889596669	-0.155383963329774	-0.161215919248971	-0.154805803762164	-0.185213907463131	-0.156481696390886	-0.184388525515194	-0.200203165077619	-0.144741721183983	-0.165528972819663	-0.212821705431397	-0.172769180341596	-0.130974128913503	-0.297191783672463	-0.167946406758234	-0.196651409993633	-0.130384358321261
hp_700016347	-0.108363649671875	-0.138309379450502	-0.217975396253032	-0.104575379969554	-0.0838152253902302	-0.0974394551402844	-0.280232881010192	-0.0773341686651865	-0.298252047189293	-0.124929282479882	-0.0986730637313921	-0.208340702069492	-0.089004173790801	-0.146261709734342	-0.0932104161064538	-0.0971504685966772	-0.107747629101642	-0.11224712950437	-0.12158441985798	-0.223770143805483	-0.312725462416978	-0.240263997736913	-0.165060530410654	-0.180645897271958	-0.223475806185352	-0.184451099998034	-0.217832846062358	-0.152966453746506	-0.233352371411993	-0.172565123706677	-0.158992320136191	-0.183793892700011	-0.20495867089497	-0.160244193920446	-0.154618938577687	-0.186559917285942	-0.176295212859234	-0.182017214805615	-0.185013478218998	-0.176605821974177	-0.092583822487147	-0.150620856601625	-0.158511034366367	-0.157402122779962	-0.0825010300777445	-0.101859271786736	-0.113318300295585	-0.0833273032952539	-0.122381523546571	-0.10896193170116	-0.124112455195989	-0.127475964804267	-0.136399861651897	-0.0844517231091465	-0.18505947980217	-0.10845706082963	-0.160713462894601	-0.0942097048808184	-0.117908381799192	-0.10209105919471	0	-0.162499107511481	-0.168730139533774	-0.125997768925347	-0.119925886501812	-0.149267451471552	-0.15650476871802	-0.134914314292185	-0.24217640620476	-0.12386664623374	-0.186577347171424	-0.172604761655207	-0.0797599125423505	-0.190620162564041	-0.143453044605533	-0.0743368928197535	-0.0878831062358213	-0.128259654025689	-0.150500903592195	-0.136413015480075	-0.202832756992344	-0.202973384307243	-0.224149152583325	-0.165985032551476	-0.189574417580168	-0.199645263556054	-0.19016844287673	-0.227637397724144	-0.195086680198317	-0.20707985702382	-0.24054596047245	-0.188203493900445	-0.186178952043514	-0.227926822353914	-0.217631177222948	-0.142892758201824	-0.312014527326963	-0.207809089402565	-0.207453054392588	-0.16687723598045
hp_700014734	-0.0812179361957006	-0.180628206736444	-0.14303977231966	-0.116697632552102	-0.202007593543754	-0.153120000280282	-0.287165311205376	-0.17810450184922	-0.289554334826819	-0.0783084981022748	-0.0960524744115905	-0.284496890230467	-0.174129018274001	-0.146658707595223	-0.147082845893307	-0.1156229926279	-0.12712215735115	-0.121343159661684	-0.0823459008683041	-0.308578997932266	-0.234388215259803	-0.160609456519052	-0.0644183533447098	-0.132292193508913	-0.139128293807069	-0.132580802625941	-0.161726567598524	-0.102192591197075	-0.157783502363692	-0.13772738952563	-0.148396153532156	-0.105798659019786	-0.122212396892196	-0.112851887935209	-0.0463453193049347	-0.100659178150033	-0.10866014172921	-0.111264647351987	-0.0697031903950185	-0.0567822093890177	-0.108189970228127	-0.248744881209262	-0.111180777478179	-0.138348611537503	-0.163180219872589	-0.145558462464862	-0.171284083547182	-0.174924703766763	-0.0974674791838449	-0.105915238244992	-0.106446083477207	-0.156097829488052	-0.14118589222974	-0.138685351545858	-0.200052568988149	-0.170284562205912	-0.278473089283049	-0.194572308946329	-0.216875021858106	-0.115362363425337	-0.162499107511481	0	-0.0769216633444492	-0.201585492716894	-0.0856662800050697	-0.237235271225271	-0.118679380996526	-0.0891378670352031	-0.192775318449138	-0.112343386798673	-0.184297363080685	-0.112728769807572	-0.123359205114945	-0.207998798481545	-0.135909555689586	-0.128116661276796	-0.109758727670246	-0.10320707903243	-0.0823761451557118	-0.0778486163636494	-0.120731394750612	-0.114837557554049	-0.154255825097918	-0.124291775202371	-0.108307416479359	-0.115186288636028	-0.099660079129705	-0.122681731978156	-0.115815973253794	-0.124054083387211	-0.146831911447823	-0.0697380905636577	-0.135476879607145	-0.170595665517107	-0.0966968578730299	-0.12586023464894	-0.260144042255407	-0.130655226508594	-0.155283534186055	-0.0849069080252405
hp_700038014	-0.0878735614177241	-0.165577888591488	-0.167957786044802	-0.105493356146449	-0.199615920283183	-0.143248930153299	-0.298757222837148	-0.181722861209277	-0.331859405650846	-0.0887007099056936	-0.101237762148001	-0.28182467989472	-0.165979301845492	-0.114047031991254	-0.131017145978397	-0.113883082087561	-0.114809942415546	-0.133459056835943	-0.0777845630186726	-0.327407845298257	-0.256746977630892	-0.181731048253997	-0.0750036799324603	-0.138497308497676	-0.160913882317992	-0.184676564205655	-0.122613242257005	-0.0831452355477929	-0.205222750644734	-0.122169300375527	-0.134324585238054	-0.0727607107846241	-0.105191803136309	-0.106801997132508	-0.0801715501731707	-0.108497103220282	-0.153507906200306	-0.102048482679414	-0.120384529524326	-0.0806025708497786	-0.109235615461133	-0.248169535370035	-0.0923136453775661	-0.14458565581263	-0.159255149115086	-0.139997973244033	-0.174050099429856	-0.171640894363619	-0.11149712834447	-0.100125080929862	-0.109016566972692	-0.172219393115979	-0.13684406409271	-0.140787672033463	-0.194850092688267	-0.171884988121425	-0.272518274107725	-0.190895231674299	-0.21137537564585	-0.136809939874778	-0.168730139533774	-0.0769216633444492	0	-0.202563660192586	-0.0785956877664954	-0.222533426574538	-0.0939731063455386	-0.0782466290644303	-0.170526232666611	-0.104461236248679	-0.214057909153272	-0.111002047144141	-0.134657213366579	-0.248628316953815	-0.108908487595054	-0.129106563381705	-0.125439114359278	-0.0932235538465998	-0.074913250490817	-0.0740678898371656	-0.130834137965286	-0.0996484734052877	-0.120736786269328	-0.105362412684058	-0.0848483262686803	-0.0892884587608021	-0.0769792302669379	-0.105261997863623	-0.124831151325606	-0.132502552895148	-0.131512067432245	-0.0692558986132735	-0.112712464800747	-0.155182698182546	-0.110728595317274	-0.109602161696192	-0.252385069123999	-0.0934417209678348	-0.134935430638019	-0.085569695411661
hp_700108102	-0.158634070836045	-0.157385405767936	-0.197015448472081	-0.144286294332545	-0.106294861569444	-0.146445328635281	-0.23458512028882	-0.108517487680143	-0.239189986409905	-0.170129172961106	-0.133493345685628	-0.128042380828724	-0.133511121649003	-0.167565284618436	-0.119421273906241	-0.151492456524654	-0.141506003368932	-0.149569168296517	-0.166590864255928	-0.188022639186258	-0.288841748204205	-0.221291395813475	-0.19923972537059	-0.159100609985603	-0.256048566677948	-0.17898617492994	-0.24823674529681	-0.184569452764258	-0.239665174573548	-0.201987785722938	-0.164408026745828	-0.215906587277278	-0.238120008437619	-0.189297328393184	-0.192907224534585	-0.209045809831079	-0.208426024246428	-0.208340918358606	-0.21913630188304	-0.212439507939959	-0.145031938877011	-0.121413566237788	-0.206036231254666	-0.190655936727969	-0.135854204853341	-0.153313314733994	-0.15700230140555	-0.132133122588919	-0.164135874380572	-0.156782223132349	-0.177099965704445	-0.156071839135215	-0.198336322048947	-0.143358139006715	-0.207390587751697	-0.147986618226612	-0.137637452598683	-0.12132942892421	-0.127614222377063	-0.153341402989124	-0.125997768925347	-0.201585492716894	-0.202563660192586	0	-0.173750131711008	-0.108710073280068	-0.179423932555973	-0.178911308093714	-0.209303669692061	-0.177212276830334	-0.164026572398466	-0.20122424436471	-0.121900732825018	-0.142630208002372	-0.195070048703346	-0.11247747055055	-0.137870669491507	-0.170343642050964	-0.186284082765389	-0.177141773127489	-0.242443636605135	-0.236937766196602	-0.263832019949503	-0.202804770233962	-0.225432397606628	-0.238225906608307	-0.22145626287922	-0.257588647503051	-0.236598525791247	-0.230197503695844	-0.275906975878066	-0.222624648672372	-0.224803282506299	-0.250176867775857	-0.25340162885342	-0.18093768239046	-0.295585591625482	-0.24185299034806	-0.217447837200179	-0.210071359857232
