S1	S2	S3	S4	S5	S6	S7	S8L	S8R	S9	S10	S10L	S10R	S11	S12	S13_T1	S13_T2	S13_T3	S14R	S14L	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38I	S38U	S39	S40	S41	S42	S43	S44	S45	S46	S47U	S47I	S48	S49	S50
S15	0.240268586030454	0.25412315175375	0.279297649253276	0.246920420785589	0.215750875064691	0.420655919128358	0.250332015593537	0.204793351808997	0.243137087645681	0.258290801344107	0.22217160032576	0.317116579079383	0.174646161637622	0.179596011999632	0.226573336896497	0.183954683703592	0.182981280646822	0.201792956477818	0.473673111579062	0.419782051419151	0	0.340437658578163	0.231658651994096	0.271284141958759	0.443484025433135	0.432925402637013	0.202547145390661	0.234643828636283	0.453226499829787	0.250297966509823	0.337985858956407	0.199089775748871	0.164254631445275	0.199525732727277	0.187742668437723	0.251013194330545	0.383738940990604	0.707532320842718	0.271680347100894	0.251357370144253	0.409730149911989	0.475361978176558	0.267324590107188	0.984263563133459	0.23375815648297	0.301064161597845	0.501207487192887	0.471762114244607	0.46145119001266	0.215737409062727	0.279676324168574	0.253290742360918	0.423637366497001	0.160921504677555	0.286558071615357	0.225890292107195	0.199219412998779	0.133765901260008
S16	0.307771279777562	0.413001594340776	0.292232232508121	0.324734950783305	0.27140950048203	0.453763748787699	0.342388472645831	0.358042553791306	0.415456322893691	0.364688372344197	0.406211449187929	0.332268681050051	0.372412704267904	0.316080245390097	0.368479108455811	0.35112813290619	0.318093587061604	0.342409800416607	0.322193181664415	0.369601082488153	0.340437658578163	0	0.289080982416859	0.382775826708648	0.358476872330615	0.311056323962498	0.30264849081852	0.451131005487856	0.391316062727512	0.407214374295254	0.334141824597226	0.319452633819514	0.301072234194527	0.366263709457655	0.358622426329505	0.435560791569695	0.288757969028009	0.60236151450553	0.283970360167983	0.387933338332535	0.330471774923126	0.386944149997304	0.363569992686996	0.974933495032878	0.406096907030392	0.367883655138037	0.344293143388663	0.446203601937975	0.32847679469215	0.339208733654761	0.264785657201193	0.381615795734129	0.413082067764675	0.368687002585983	0.312206831307187	0.339597449604854	0.402190059878936	0.326965725114747
S17	0.181035665541197	0.347562975457446	0.257430043416513	0.296115500034779	0.210649325057918	0.500060821620242	0.275644669089809	0.314189004754528	0.346555025703558	0.274996115780477	0.316240835960316	0.249234317478058	0.26660195948096	0.204839887184364	0.293485516992004	0.300263684355819	0.19543099670043	0.238351152593162	0.348483169806687	0.40294930561511	0.231658651994096	0.289080982416859	0	0.300361314686782	0.433392954864158	0.319263120697658	0.258041105327879	0.304195769015223	0.361197524765599	0.316954914555008	0.266329253146503	0.230590349728334	0.213368450950263	0.26223393493619	0.266319271701982	0.34125673355416	0.277692417655854	0.628720046670258	0.26029145860435	0.298939338684645	0.380119402237734	0.36828642188035	0.289187931124748	0.978346690016353	0.309751339481593	0.288372721982701	0.378349275693698	0.476670111184195	0.364357520625181	0.229701000810994	0.283624106361788	0.30075400355108	0.371516046030379	0.274910797737105	0.233860756816397	0.229494330413106	0.264152963956247	0.197185677283127
S18	0.295362324057679	0.324825502541201	0.305243195818687	0.332587786046103	0.325135770495415	0.449022141030812	0.293575943972326	0.314356048476559	0.290874938183348	0.31495633832599	0.254380460244997	0.349956674210541	0.240379342580807	0.287287749775874	0.275162190648155	0.298059945196539	0.318759452604744	0.308046216991629	0.478563452129295	0.356075610854931	0.271284141958759	0.382775826708648	0.300361314686782	0	0.368212575889378	0.433023514316625	0.210135213653628	0.261611591458684	0.505093972027163	0.266207338866272	0.390214866131185	0.293068140658251	0.286200707673644	0.263440302722486	0.2112019517327	0.264633772712327	0.366635520160453	0.708126398313694	0.230625301794856	0.293805217150716	0.479568314726895	0.488122809157011	0.269391380437063	0.985084908391011	0.264579261306704	0.297803667366349	0.497790773751274	0.331616772879127	0.465278635179115	0.208096486307785	0.282294450689706	0.227389820309247	0.411275846686437	0.253356297745343	0.337384201893492	0.243956240350548	0.236181115002961	0.272748288398824
S19	0.393783282024683	0.478673217686172	0.412850698496494	0.383208413416742	0.388333213780092	0.353886331015066	0.386387836903695	0.408111027623274	0.414392310417657	0.435502505983584	0.445483817730671	0.372983060405158	0.441222165194663	0.4222068628986	0.433125009612533	0.397647811856194	0.407370443445877	0.459063788165189	0.433002714975225	0.363298853210142	0.443484025433135	0.358476872330615	0.433392954864158	0.368212575889378	0	0.365264122044	0.373481075276107	0.506140800577136	0.501736815354854	0.515147692658993	0.488015472723164	0.376451059718688	0.416176094312573	0.452267545097921	0.408914488899853	0.464620808234976	0.298057478091081	0.623492199510378	0.402645818521847	0.48317438739698	0.421503484893192	0.513665279525798	0.457722407444163	0.97926047296227	0.479214561353545	0.475617448355498	0.469117102118171	0.358747796410344	0.450192451182284	0.412862921703804	0.375507002590464	0.384254916071518	0.576343718084513	0.404920047152667	0.462960067085476	0.431095467812662	0.459224132292579	0.42550608732873
S20	0.275414510919889	0.501242716643677	0.337885531932258	0.438828181156122	0.355088349758487	0.490220254431959	0.370525853766403	0.469035258964683	0.509176182960656	0.387499717078544	0.475207360119194	0.286567229620195	0.430077309149714	0.308748264544902	0.471892606007327	0.464486603040238	0.382971190652236	0.393772542791522	0.261936466220855	0.444815048718084	0.432925402637013	0.311056323962498	0.319263120697658	0.433023514316625	0.365264122044	0	0.399809436648984	0.495208591216534	0.314155031833301	0.459556222488482	0.334261978089023	0.367436650655486	0.378019767735954	0.436054792150972	0.435336509179498	0.51044346075244	0.176307282164555	0.45790971308243	0.38133001800771	0.432609040487924	0.365843771833472	0.350697900973263	0.403793817890092	0.968394307575576	0.429502050495084	0.424753858087437	0.364467634507815	0.481388941754096	0.287498865996556	0.338519161575395	0.381154255853608	0.451408208563553	0.464739141418014	0.462298446619125	0.305372063302172	0.363672048019948	0.433189330991957	0.391649479737684
S21	0.255636289085845	0.201516890121002	0.215400216297986	0.276862590711563	0.259291072665337	0.462057647172474	0.252890663613068	0.244257369728542	0.238928617038905	0.260291760203807	0.171255791165133	0.290915797181526	0.179806414350698	0.200293652170984	0.196456391776015	0.211078936911694	0.229208693381552	0.190609679377819	0.431507064166336	0.382096643732852	0.202547145390661	0.30264849081852	0.258041105327879	0.210135213653628	0.373481075276107	0.399809436648984	0	0.204408833153437	0.465390269842304	0.187184874967333	0.337809151690157	0.203963287014174	0.178722473455077	0.189268475825058	0.10444229948116	0.180139196298766	0.308352960285092	0.676990432702502	0.175555284569177	0.201469758676156	0.387837649347269	0.448855627902543	0.164053342001334	0.982246535568127	0.176249913826949	0.229433162175561	0.4282616961678	0.414477776758915	0.428503491853127	0.12394970364134	0.186263043312591	0.153830623674503	0.345622165351802	0.21762875316051	0.289192864948949	0.182460867245252	0.154283430881916	0.180969889328154
S22	0.320542535378566	0.244541945869983	0.327942543509609	0.333601945438641	0.333011358833071	0.52279354110062	0.343895166171518	0.285887143714716	0.274144662999107	0.302842766606122	0.167306291998747	0.400331807795038	0.226837794614735	0.266595916620349	0.242555481555445	0.256625348980424	0.256269175258306	0.222043815485106	0.522831652779601	0.483627094785514	0.234643828636283	0.451131005487856	0.304195769015223	0.261611591458684	0.506140800577136	0.495208591216534	0.204408833153437	0	0.523608066055767	0.144738611294143	0.418348073932151	0.316031939427231	0.26011642563457	0.193676043929105	0.182405331197995	0.15022793363132	0.439319819917489	0.738213513419101	0.285149648257183	0.257987587424772	0.508604663442165	0.505016110488837	0.250713728694491	0.986448994886065	0.169016723607308	0.309309709986826	0.528320499821184	0.484771716863744	0.522159987579818	0.205713092767399	0.317172532587809	0.19821196933803	0.406881390173352	0.212129949300923	0.369585484651609	0.26091460261048	0.115356621193873	0.228219507171481
S23	0.374938981433716	0.559358245086794	0.469303330011018	0.475897897068211	0.391611820743492	0.58391935558899	0.476798933556796	0.524176284466068	0.555433197268232	0.392012811234414	0.536014845546096	0.443608354707538	0.495919359795337	0.450329903810631	0.486142764816967	0.529708501513937	0.420637574035836	0.433787273761188	0.3809345563881	0.526179562969628	0.453226499829787	0.391316062727512	0.361197524765599	0.505093972027163	0.501736815354854	0.314155031833301	0.465390269842304	0.523608066055767	0	0.484664875804386	0.495964765160128	0.464747990294574	0.445055862558162	0.473482752786338	0.487141068036592	0.553543404089808	0.381260304363555	0.656324601882616	0.426618505416212	0.553444883887416	0.517534589829819	0.412366079232768	0.521525149175299	0.972510873413353	0.505814297155563	0.55268319232837	0.53781875822786	0.56247559899407	0.408837956162919	0.446216525334825	0.475031346450421	0.521065004278122	0.487905061229667	0.486900437467411	0.447530654279215	0.467696210273223	0.48736675939887	0.44539179447633
S24	0.33783978889057	0.241776605364526	0.293450647489162	0.310022285516182	0.310666563243342	0.541576171194057	0.348453473249472	0.292316402670524	0.294699541871802	0.313097598746324	0.21120020238552	0.393287714649718	0.223388312207181	0.233932854080485	0.262339428846899	0.267863158272181	0.252370766562376	0.207517750652879	0.47786155349017	0.469879901981804	0.250297966509823	0.407214374295254	0.316954914555008	0.266207338866272	0.515147692658993	0.459556222488482	0.187184874967333	0.144738611294143	0.484664875804386	0	0.36251434885165	0.302047453296056	0.243871099379583	0.17441262510683	0.166142252470784	0.166670315159921	0.403613891775615	0.707591492142476	0.220655076025467	0.225167357846032	0.476256055911396	0.445450144078099	0.214772026199939	0.984418912184286	0.14064472231307	0.278172314369414	0.486283053872946	0.470803065074327	0.478567478515575	0.18445556332619	0.292445039468128	0.178562270013922	0.348387412746345	0.254337969157644	0.312499057783197	0.242002539275993	0.132792900042674	0.230093758347614
S25	0.29909005269657	0.37562937368318	0.294810222786188	0.338092716759688	0.309019573312167	0.503198634988416	0.294177328367591	0.370681734170596	0.411634974260141	0.381352156715845	0.397152049720651	0.322978723869214	0.347514894049636	0.223032036726791	0.391054623585315	0.356792453167464	0.305218630270416	0.308551789938484	0.31022570143961	0.405399444045336	0.337985858956407	0.334141824597226	0.266329253146503	0.390214866131185	0.488015472723164	0.334261978089023	0.337809151690157	0.418348073932151	0.495964765160128	0.36251434885165	0	0.241356634739182	0.263197983788785	0.367591802349932	0.360627334426357	0.417383480665614	0.303138951554387	0.471456434567697	0.320853397667331	0.211628774680946	0.362628397145097	0.25520900969829	0.21690294902953	0.97479920435755	0.279839044239082	0.210367616102284	0.351562469494635	0.4919586444765	0.354741534877655	0.289747317482065	0.361825792384054	0.379496450464055	0.392218356983435	0.384242806365324	0.144162249639473	0.238614412853504	0.362017802524641	0.307210606979219
S26	0.23373187552033	0.303071060848542	0.252012888651349	0.294421094755924	0.245825329365865	0.443639056741607	0.215996951791973	0.262780876558571	0.297819538402174	0.286323241029278	0.26192389410121	0.276480066926505	0.250746133520105	0.155034176786508	0.275193706983179	0.236933784395386	0.199892460626502	0.229265431263793	0.340933392572702	0.327350422812123	0.199089775748871	0.319452633819514	0.230590349728334	0.293068140658251	0.376451059718688	0.367436650655486	0.203963287014174	0.316031939427231	0.464747990294574	0.302047453296056	0.241356634739182	0	0.17108533410367	0.253451765286862	0.212702457303415	0.289752716805476	0.293269504103921	0.587456413321105	0.256895957504661	0.190356625772131	0.374278119903871	0.370693716078143	0.173167893653924	0.98087343871622	0.220951227809487	0.204233167592674	0.434604014954137	0.420511500731699	0.425621420055557	0.176597704368147	0.252736274207289	0.256957842403027	0.401189236306365	0.257766603210034	0.173058335090546	0.167072055203695	0.244117591606643	0.147265910469908
S27	0.24267926174381	0.224387722825486	0.244683432140186	0.26288074730473	0.228725140193241	0.514610101220672	0.281065487076103	0.214421564896172	0.250713466114285	0.30692819953361	0.234316092665915	0.293091869308908	0.206861637458592	0.136668416296071	0.257635441302188	0.187470391164442	0.159070869225508	0.143549688490777	0.380022919941839	0.395920748765183	0.164254631445275	0.301072234194527	0.213368450950263	0.286200707673644	0.416176094312573	0.378019767735954	0.178722473455077	0.26011642563457	0.445055862558162	0.243871099379583	0.263197983788785	0.17108533410367	0	0.248733184010044	0.197621191335907	0.266332410095909	0.289600695299262	0.64876980296104	0.212651191669505	0.240353111186902	0.391979993519725	0.426567829743089	0.236666937334875	0.980294959392139	0.250576789980568	0.273276535382111	0.412328811320986	0.484899454607908	0.4202603592521	0.168662851376404	0.278775955808773	0.258396762252688	0.37424224856206	0.220355909273818	0.229715307366541	0.253798857164368	0.222984654627803	0.122779618764395
S28	0.25447199367762	0.266535806400099	0.239808757367957	0.276748814600187	0.252718715740429	0.470496415709345	0.267624439486083	0.265461071457319	0.276888607117052	0.234909159623481	0.201336004658231	0.325549656665675	0.193392238566361	0.253308029456711	0.236422707509087	0.242605754144813	0.224151016746152	0.236888256239281	0.478987475789357	0.446333818608728	0.199525732727277	0.366263709457655	0.26223393493619	0.263440302722486	0.452267545097921	0.436054792150972	0.189268475825058	0.193676043929105	0.473482752786338	0.17441262510683	0.367591802349932	0.253451765286862	0.248733184010044	0	0.164747370522413	0.217822961904083	0.364537196239739	0.710324584002593	0.241277598258861	0.208502145538414	0.416533341783935	0.475265531651617	0.228544000139682	0.984798163080974	0.171389349412223	0.257008036057137	0.467091370339848	0.455877691904469	0.455275348726803	0.185123205842109	0.22888185991128	0.195490508824503	0.374936659387932	0.251367630209381	0.330808941887582	0.193040935463211	0.148630811953841	0.18952828785789
S29	0.270517623163285	0.228675542045636	0.264957802981904	0.276960323088334	0.260462916973786	0.46497095991949	0.267469869188422	0.238667555325015	0.237119753845271	0.281373231713624	0.14592416486792	0.326703290548425	0.157048112032502	0.212551406558807	0.192378241405318	0.204759560616935	0.229096031871953	0.205630212779678	0.478249114134041	0.397764040250837	0.187742668437723	0.358622426329505	0.266319271701982	0.2112019517327	0.408914488899853	0.435336509179498	0.10444229948116	0.182405331197995	0.487141068036592	0.166142252470784	0.360627334426357	0.212702457303415	0.197621191335907	0.164747370522413	0	0.12901824550763	0.348616653788741	0.701506875445281	0.222594555374174	0.213905592328042	0.4158611690138	0.462843212585555	0.202501405155528	0.984546392345633	0.152934560062053	0.256330635279231	0.476710812931664	0.417593099127174	0.455440819363848	0.144953875570095	0.228487730792814	0.140780542837983	0.38426453639107	0.187066860529826	0.314264889474512	0.206959459148482	0.118111729214098	0.166862770384176
S30	0.348582693887256	0.238226885685029	0.310227270303354	0.302667920277266	0.319411602202964	0.499461626757657	0.32258160571148	0.272962699390739	0.230254792315474	0.335248616675995	0.138216203523717	0.385637665673018	0.212639007489218	0.270455146515355	0.206407450655107	0.207856284541632	0.292178332639989	0.226979191878944	0.529678363180155	0.458269555128017	0.251013194330545	0.435560791569695	0.34125673355416	0.264633772712327	0.464620808234976	0.51044346075244	0.180139196298766	0.15022793363132	0.553543404089808	0.166670315159921	0.417383480665614	0.289752716805476	0.266332410095909	0.217822961904083	0.12901824550763	0	0.438582264998917	0.735292129389186	0.294972701258822	0.255683147899344	0.454011290061693	0.512318405130664	0.256551801092458	0.986650852310057	0.199810070027153	0.303780596963211	0.535542274964064	0.463761239405368	0.531120290877762	0.218116491375524	0.28199550170658	0.169225375677476	0.424677671624054	0.210982159867411	0.378061224095665	0.262635316555174	0.146994327181739	0.21528839364633
S31	0.247932656976369	0.425464947516514	0.275868178640027	0.381864525490247	0.328072543705129	0.493213279658743	0.330736165289769	0.423706623494588	0.450304890654801	0.344999098068442	0.405326075524101	0.239153236558169	0.373886262410031	0.279640253000917	0.402749279996811	0.389643395529665	0.331848380868776	0.346445667818775	0.266417660077173	0.379178678799646	0.383738940990604	0.288757969028009	0.277692417655854	0.366635520160453	0.298057478091081	0.176307282164555	0.308352960285092	0.439319819917489	0.381260304363555	0.403613891775615	0.303138951554387	0.293269504103921	0.289600695299262	0.364537196239739	0.348616653788741	0.438582264998917	0	0.505142087743097	0.2835094933972	0.363305688463175	0.302989248631826	0.342938758970533	0.336738072126516	0.973592599515867	0.386978091184262	0.341298925404126	0.294292645043945	0.431376131539614	0.263159757361063	0.254298775473708	0.325583712490805	0.378559583678538	0.405653852740733	0.42326632881749	0.290192993522398	0.319346619283052	0.374617034054554	0.331761364127033
S32	0.623826978219474	0.713611784275205	0.620654901205086	0.694803189055264	0.670193117129034	0.689673423723952	0.611179262129259	0.720510636493056	0.739535434258161	0.67504182562695	0.730681368210671	0.601834024366544	0.706737070444566	0.625490843442147	0.716248627919197	0.708690493517447	0.678589712188485	0.679474588939476	0.411276262338419	0.635800377195781	0.707532320842718	0.60236151450553	0.628720046670258	0.708126398313694	0.623492199510378	0.45790971308243	0.676990432702502	0.738213513419101	0.656324601882616	0.707591492142476	0.471456434567697	0.587456413321105	0.64876980296104	0.710324584002593	0.701506875445281	0.735292129389186	0.505142087743097	0	0.657228570143227	0.578099221277452	0.555290804206695	0.400399098200459	0.576000581395999	0.939812101637864	0.641058132922327	0.538953947812801	0.458754042059327	0.678166371574917	0.485755604682335	0.647290286013067	0.670656880841707	0.725673130731768	0.624566204331631	0.732599315885689	0.509112139071829	0.589267636381932	0.711442647713335	0.676346436409266
S33	0.262336179169171	0.270863653875144	0.211824991676684	0.301646028872553	0.288169254422695	0.49601204279851	0.282584133684448	0.300338600074099	0.312970281861203	0.289860912780343	0.262435506358512	0.317192357498414	0.246030679423252	0.242117472816273	0.254157719633502	0.272994375775956	0.266785126304281	0.241489314533985	0.381952051335961	0.377022838648343	0.271680347100894	0.283970360167983	0.26029145860435	0.230625301794856	0.402645818521847	0.38133001800771	0.175555284569177	0.285149648257183	0.426618505416212	0.220655076025467	0.320853397667331	0.256895957504661	0.212651191669505	0.241277598258861	0.222594555374174	0.294972701258822	0.2835094933972	0.657228570143227	0	0.257448642672831	0.397315119275076	0.422225489631639	0.215189779687276	0.978625528505284	0.249531235457752	0.233765437253014	0.378640281596849	0.416042772537207	0.362551533465206	0.176409384233575	0.20745442833051	0.246073519166346	0.312149425648836	0.295678218343701	0.272140952728647	0.210241286757914	0.250706495329788	0.241979665034028
S34	0.291773007612997	0.244755135137535	0.217952493003814	0.327613784784462	0.303476555222055	0.476340111411413	0.259405557495724	0.303813320643755	0.293925507750962	0.309000310638981	0.242135661782664	0.323785645660988	0.223112889619832	0.201139497627256	0.263714078895993	0.251763159983754	0.265962978859721	0.233072934337719	0.407180597012893	0.40535233653256	0.251357370144253	0.387933338332535	0.298939338684645	0.293805217150716	0.48317438739698	0.432609040487924	0.201469758676156	0.257987587424772	0.553444883887416	0.225167357846032	0.211628774680946	0.190356625772131	0.240353111186902	0.208502145538414	0.213905592328042	0.255683147899344	0.363305688463175	0.578099221277452	0.257448642672831	0	0.380978899682072	0.32088226801539	0.107393678609541	0.981810679678294	0.133249910119032	0.109232654526826	0.426859661956917	0.440337072602719	0.42427936401874	0.17946728218261	0.254806253679448	0.25275978753266	0.34835696802302	0.295256761381623	0.187785661862317	0.134032910556807	0.194787579007973	0.221217566246396
S35	0.355094667707382	0.391849752106353	0.299896244855545	0.337133448668428	0.32962580750391	0.411113097668891	0.350348274243875	0.392633867073777	0.424780316403706	0.415882877666139	0.397565240348866	0.271418449508251	0.335255591876405	0.38771047697937	0.41011403337793	0.400729037931949	0.391505849398226	0.417123392690045	0.387995079026111	0.480282492180019	0.409730149911989	0.330471774923126	0.380119402237734	0.479568314726895	0.421503484893192	0.365843771833472	0.387837649347269	0.508604663442165	0.517534589829819	0.476256055911396	0.362628397145097	0.374278119903871	0.391979993519725	0.416533341783935	0.4158611690138	0.454011290061693	0.302989248631826	0.555290804206695	0.397315119275076	0.380978899682072	0	0.380801810533809	0.403315748882724	0.973180616038154	0.445743237809005	0.376906559275936	0.314095741108239	0.511649695648366	0.332316388204303	0.424457060789326	0.327919388707389	0.46386929183453	0.434888391384686	0.445108053447324	0.373320994233019	0.37190528696594	0.442224992399103	0.37249929983932
S36	0.385147246407933	0.505700018969932	0.401498442364731	0.44289690742483	0.40281936951485	0.555112983798232	0.394577109535543	0.491056206541267	0.521321197298838	0.423210321484591	0.512769475511127	0.416067333710657	0.48242990949413	0.388714068664847	0.48809714308644	0.497022638604302	0.415410096077569	0.430239058083897	0.313864526023454	0.467461557959363	0.475361978176558	0.386944149997304	0.36828642188035	0.488122809157011	0.513665279525798	0.350697900973263	0.448855627902543	0.505016110488837	0.412366079232768	0.445450144078099	0.25520900969829	0.370693716078143	0.426567829743089	0.475265531651617	0.462843212585555	0.512318405130664	0.342938758970533	0.400399098200459	0.422225489631639	0.32088226801539	0.380801810533809	0	0.333767810500391	0.970968775278089	0.388680777838884	0.300261717897397	0.346745881901854	0.508680167398013	0.334323599805905	0.413903804406725	0.442529371168867	0.508229589763625	0.364772980204421	0.505504771813469	0.257749889894963	0.332390700209476	0.454617209934239	0.438913769670537
S37	0.286281891211375	0.240944367127647	0.230756657099552	0.349181171318874	0.328544429938661	0.4720227176831	0.250586796553729	0.321517074246993	0.304491955611579	0.291075563986618	0.236072745138777	0.326424756948123	0.236423686464754	0.200099764617147	0.2538428495234	0.277274544491857	0.276186634521071	0.227390512300079	0.372753276391522	0.381339696516438	0.267324590107188	0.363569992686996	0.289187931124748	0.269391380437063	0.457722407444163	0.403793817890092	0.164053342001334	0.250713728694491	0.521525149175299	0.214772026199939	0.21690294902953	0.173167893653924	0.236666937334875	0.228544000139682	0.202501405155528	0.256551801092458	0.336738072126516	0.576000581395999	0.215189779687276	0.107393678609541	0.403315748882724	0.333767810500391	0	0.981310883482315	0.130178402015711	0.116374741899339	0.425436438969237	0.417097546521752	0.424369111580191	0.148515719099323	0.246061273846027	0.240311813911852	0.343468358300957	0.298550972564683	0.154187824729012	0.109266100731959	0.19763010007547	0.245506475252392
S38I	0.979634243923054	0.984444792526392	0.977124860244619	0.983628800617081	0.981090629827057	0.984788117098344	0.982938083450934	0.985145343199223	0.986360162202382	0.983035243103966	0.985643390962747	0.978322292353458	0.98436979930808	0.980469070492114	0.984630324164243	0.98436284967464	0.981754005386668	0.982071498994197	0.963813848004146	0.983038406131518	0.984263563133459	0.974933495032878	0.978346690016353	0.985084908391011	0.97926047296227	0.968394307575576	0.982246535568127	0.986448994886065	0.972510873413353	0.984418912184286	0.97479920435755	0.98087343871622	0.980294959392139	0.984798163080974	0.984546392345633	0.986650852310057	0.973592599515867	0.939812101637864	0.978625528505284	0.981810679678294	0.973180616038154	0.970968775278089	0.981310883482315	0	0.985140867803175	0.979453813888549	0.960118458929302	0.986005208639107	0.966453294805934	0.982102956133428	0.981310632973329	0.985629898661708	0.977040385441757	0.985951157279928	0.977404546616411	0.982099500616925	0.985588920876388	0.982757852334679
S38U	0.289748851541403	0.21935896081934	0.269119285774202	0.312907078543371	0.30424460468893	0.46972698772993	0.253841315454513	0.285913025373064	0.279320802954375	0.282964663772186	0.197902479393569	0.349919908497368	0.204021072083395	0.218235539542658	0.247097153617382	0.258034406003384	0.260246045509751	0.223728687926497	0.432157271268541	0.410899875884951	0.23375815648297	0.406096907030392	0.309751339481593	0.264579261306704	0.479214561353545	0.429502050495084	0.176249913826949	0.169016723607308	0.505814297155563	0.14064472231307	0.279839044239082	0.220951227809487	0.250576789980568	0.171389349412223	0.152934560062053	0.199810070027153	0.386978091184262	0.641058132922327	0.249531235457752	0.133249910119032	0.445743237809005	0.388680777838884	0.130178402015711	0.985140867803175	0	0.18689178688061	0.503048042060347	0.421966163529258	0.48788303080406	0.179734553007965	0.280464684994248	0.197856620592692	0.395994291863839	0.245536547558762	0.237352676982938	0.145958804264251	0.112434390693691	0.221694364920106
S39	0.28890462910243	0.309720205607977	0.228877985248819	0.373655795561337	0.347738342991398	0.490712229413455	0.268587630570001	0.355133219304638	0.361279594119328	0.311814527410227	0.293833847079499	0.327122317035598	0.281654887858934	0.230919610730127	0.307908387114974	0.301835313672306	0.301275282346988	0.280072687170535	0.378520047712522	0.400310679960272	0.301064161597845	0.367883655138037	0.288372721982701	0.297803667366349	0.475617448355498	0.424753858087437	0.229433162175561	0.309309709986826	0.55268319232837	0.278172314369414	0.210367616102284	0.204233167592674	0.273276535382111	0.257008036057137	0.256330635279231	0.303780596963211	0.341298925404126	0.538953947812801	0.233765437253014	0.109232654526826	0.376906559275936	0.300261717897397	0.116374741899339	0.979453813888549	0.18689178688061	0	0.377486072901347	0.444160176961656	0.395825980556108	0.207512491913082	0.245266640914555	0.294079814403491	0.310403135149796	0.352050697198432	0.192374981872068	0.12841308737186	0.254737361157246	0.262055615857064
S40	0.397726796078286	0.497464053922056	0.316913369529147	0.481132896880631	0.464174374047278	0.574426049818328	0.461663605326822	0.510935076575158	0.549881145511435	0.467430524543549	0.506313737834359	0.386949777966485	0.482746088671931	0.421387895677629	0.494357569444106	0.478173498840993	0.438428249710534	0.442178131328701	0.34654683344398	0.50415200039985	0.501207487192887	0.344293143388663	0.378349275693698	0.497790773751274	0.469117102118171	0.364467634507815	0.4282616961678	0.528320499821184	0.53781875822786	0.486283053872946	0.351562469494635	0.434604014954137	0.412328811320986	0.467091370339848	0.476710812931664	0.535542274964064	0.294292645043945	0.458754042059327	0.378640281596849	0.426859661956917	0.314095741108239	0.346745881901854	0.425436438969237	0.960118458929302	0.503048042060347	0.377486072901347	0	0.532538285487489	0.22283462459761	0.434613115473666	0.373165427555448	0.48852675193826	0.364036178505961	0.541965308612959	0.371266922097681	0.437651958028055	0.503756698290491	0.455204497452692
S41	0.461922406692565	0.472246459545454	0.438275730932923	0.469970681393041	0.47446203214086	0.353893557018526	0.409788318332072	0.467038568886664	0.446502400468972	0.449210398621848	0.447585099688917	0.463951039730525	0.444036105933496	0.47387160240729	0.406686873071398	0.450058551216823	0.451384507849243	0.476859720368609	0.494564658430196	0.214075189423897	0.471762114244607	0.446203601937975	0.476670111184195	0.331616772879127	0.358747796410344	0.481388941754096	0.414477776758915	0.484771716863744	0.56247559899407	0.470803065074327	0.4919586444765	0.420511500731699	0.484899454607908	0.455877691904469	0.417593099127174	0.463761239405368	0.431376131539614	0.678166371574917	0.416042772537207	0.440337072602719	0.511649695648366	0.508680167398013	0.417097546521752	0.986005208639107	0.421966163529258	0.444160176961656	0.532538285487489	0	0.497730395277962	0.430813981922416	0.390238556519911	0.392312303480969	0.545935353047826	0.434426397812875	0.435636660687067	0.40309843877588	0.455807569423801	0.471054887696514
S42	0.36286787108846	0.511466783191401	0.356988828671386	0.484510951718693	0.433542679227762	0.526206670185743	0.44831415460333	0.514841344730906	0.545286453585145	0.422819883483432	0.504586374322618	0.371254010808893	0.469116742149913	0.407879447624178	0.446480997196809	0.492732076914898	0.442034570062711	0.440953316908851	0.341357412931961	0.489877407718753	0.46145119001266	0.32847679469215	0.364357520625181	0.465278635179115	0.450192451182284	0.287498865996556	0.428503491853127	0.522159987579818	0.408837956162919	0.478567478515575	0.354741534877655	0.425621420055557	0.4202603592521	0.455275348726803	0.455440819363848	0.531120290877762	0.263159757361063	0.485755604682335	0.362551533465206	0.42427936401874	0.332316388204303	0.334323599805905	0.424369111580191	0.966453294805934	0.48788303080406	0.395825980556108	0.22283462459761	0.497730395277962	0	0.399004810846653	0.399677575296036	0.492596474951718	0.4020965829785	0.512125704556744	0.352511725505672	0.417709668057853	0.4808323051183	0.435276729731749
